Freq [GHz],"Simul_cang_deg(S(2,1)) [deg]",Measure_S21 Phase(°)
3.317,-0.577657717,-0.64537078
3.318,-0.577683647,-0.39109001
3.319,-0.577709865,-0.41083723
3.32,-0.577736371,-0.44506633
3.321,-0.577763165,-0.56808841
3.322,-0.577790247,-0.63777101
3.323,-0.577817617,-0.5005511
3.324,-0.577845276,-0.60865456
3.325,-0.577873223,-0.46079695
3.326,-0.577901459,-0.65281355
3.327,-0.577929983,-0.55070066
3.328,-0.577958796,-0.52624953
3.329,-0.577987898,-0.53498149
3.33,-0.578017289,-0.47413823
3.331,-0.578046968,-0.43575323
3.332,-0.578076937,-0.53966886
3.333,-0.578107195,-0.40758181
3.334,-0.578137741,-0.65872985
3.335,-0.578168577,-0.57375836
3.336,-0.578199703,-0.58789885
3.337,-0.578231117,-0.4946841
3.338,-0.578262821,-0.71499276
3.339,-0.578294814,-0.53720772
3.34,-0.578327097,-0.34687033
3.341,-0.578359669,-0.55044925
3.342,-0.57839253,-0.41419962
3.343,-0.578425681,-0.39036092
3.344,-0.578459122,-0.69253862
3.345,-0.578492852,-0.52766562
3.346,-0.578526871,-0.54585451
3.347,-0.57856118,-0.44968349
3.348,-0.578595779,-0.40694574
3.349,-0.578630667,-0.5386883
3.35,-0.578665845,-0.57199901
3.351,-0.578701312,-0.85979092
3.352,-0.578737068,-0.46912807
3.353,-0.578773115,-0.37660676
3.354,-0.57880945,-0.61728251
3.355,-0.578846075,-0.53993362
3.356,-0.578882989,-0.33312473
3.357,-0.578920193,-0.61859858
3.358,-0.578957686,-0.60223758
3.359,-0.578995468,-0.52880001
3.36,-0.57903354,-0.69655496
3.361,-0.5790719,-0.39630955
3.362,-0.57911055,-0.44066593
3.363,-0.579149489,-0.62577784
3.364,-0.579188716,-0.61678189
3.365,-0.579228233,-0.67528868
3.366,-0.579268038,-0.35503858
3.367,-0.579308133,-0.55803776
3.368,-0.579348515,-0.34639955
3.369,-0.579389187,-0.68086731
3.37,-0.579430147,-0.89919335
3.371,-0.579471395,-0.4821609
3.372,-0.579512932,-0.53788245
3.373,-0.579554756,-0.66820884
3.374,-0.579596869,-0.41588598
3.375,-0.57963927,-0.64763129
3.376,-0.579681958,-0.53573233
3.377,-0.579724935,-0.50812453
3.378,-0.579768199,-0.49889782
3.379,-0.57981175,-0.57072896
3.38,-0.579855589,-0.41142458
3.381,-0.579899715,-0.4985947
3.382,-0.579944127,-0.37753731
3.383,-0.579988827,-0.63999623
3.384,-0.580033814,-0.45087537
3.385,-0.580079087,-0.55178356
3.386,-0.580124647,-0.69385159
3.387,-0.580170492,-0.30631348
3.388,-0.580216624,-0.48242551
3.389,-0.580263042,-0.45381057
3.39,-0.580309746,-0.46618322
3.391,-0.580356735,-0.40515515
3.392,-0.580404009,-0.48592672
3.393,-0.580451569,-0.49979207
3.394,-0.580499413,-0.46562281
3.395,-0.580547543,-0.56866264
3.396,-0.580595957,-0.31429979
3.397,-0.580644655,-0.38155317
3.398,-0.580693638,-0.56693351
3.399,-0.580742904,-0.31306145
3.4,-0.580792455,-0.57645321
3.401,-0.580842288,-0.31832221
3.402,-0.580892405,-0.3620083
3.403,-0.580942805,-0.47982726
3.404,-0.580993488,-0.45649436
3.405,-0.581044453,-0.31139734
3.406,-0.581095701,-0.4536522
3.407,-0.581147231,-0.66106313
3.408,-0.581199042,-0.32222825
3.409,-0.581251135,-0.26217762
3.41,-0.58130351,-0.29526603
3.411,-0.581356165,-0.34029099
3.412,-0.581409101,-0.42057648
3.413,-0.581462318,-0.46624568
3.414,-0.581515815,-0.56838346
3.415,-0.581569591,-0.35002026
3.416,-0.581623647,-0.50095761
3.417,-0.581677983,-0.33823729
3.418,-0.581732597,-0.43792605
3.419,-0.581787491,-0.41117749
3.42,-0.581842662,-0.39588666
3.421,-0.581898112,-0.32911557
3.422,-0.58195384,-0.53020358
3.423,-0.582009845,-0.21344277
3.424,-0.582066127,-0.4718087
3.425,-0.582122686,-0.43157387
3.426,-0.582179521,-0.43507537
3.427,-0.582236633,-0.57618952
3.428,-0.58229402,-0.37321121
3.429,-0.582351683,-0.36641616
3.43,-0.582409621,-0.46510959
3.431,-0.582467833,-0.42874944
3.432,-0.58252632,-0.28032622
3.433,-0.582585081,-0.37274957
3.434,-0.582644116,-0.39118123
3.435,-0.582703424,-0.30901423
3.436,-0.582763004,-0.49295238
3.437,-0.582822858,-0.56952184
3.438,-0.582882983,-0.26449177
3.439,-0.58294338,-0.51615167
3.44,-0.583004049,-0.40276924
3.441,-0.583064989,-0.2094864
3.442,-0.583126199,-0.23962991
3.443,-0.583187679,-0.4757961
3.444,-0.583249429,-0.30527377
3.445,-0.583311448,-0.30809587
3.446,-0.583373737,-0.47052485
3.447,-0.583436293,-0.47577336
3.448,-0.583499118,-0.46252841
3.449,-0.583562211,-0.25174916
3.45,-0.58362557,-0.2860333
3.451,-0.583689196,-0.27551797
3.452,-0.583753089,-0.24836959
3.453,-0.583817248,-0.43222171
3.454,-0.583881672,-0.27374801
3.455,-0.58394636,-0.18597224
3.456,-0.584011314,-0.46739876
3.457,-0.584076531,-0.23419566
3.458,-0.584142012,-0.41635305
3.459,-0.584207756,-0.24891731
3.46,-0.584273763,-0.35588023
3.461,-0.584340031,-0.30774271
3.462,-0.584406562,-0.40539378
3.463,-0.584473353,-0.6245901
3.464,-0.584540405,-0.35211459
3.465,-0.584607718,-0.3186608
3.466,-0.58467529,-0.54941392
3.467,-0.584743121,-0.35709196
3.468,-0.58481121,-0.2927759
3.469,-0.584879558,-0.37881184
3.47,-0.584948163,-0.31328645
3.471,-0.585017026,-0.31744853
3.472,-0.585086145,-0.42085049
3.473,-0.58515552,-0.40518805
3.474,-0.58522515,-0.56791216
3.475,-0.585295035,-0.32705837
3.476,-0.585365175,-0.31274238
3.477,-0.585435568,-0.25305548
3.478,-0.585506215,-0.2546272
3.479,-0.585577114,-0.26802436
3.48,-0.585648266,-0.25390199
3.481,-0.585719669,-0.41227093
3.482,-0.585791323,-0.3789103
3.483,-0.585863228,-0.088864535
3.484,-0.585935382,-0.28830144
3.485,-0.586007786,-0.32951891
3.486,-0.586080438,-0.38560808
3.487,-0.586153338,-0.18508399
3.488,-0.586226486,-0.42141497
3.489,-0.586299881,-0.27973303
3.49,-0.586373522,-0.29825035
3.491,-0.586447409,-0.20010857
3.492,-0.586521541,-0.41351518
3.493,-0.586595917,-0.36945054
3.494,-0.586670537,-0.47736645
3.495,-0.5867454,-0.16032527
3.496,-0.586820506,-0.2778582
3.497,-0.586895854,-0.2500363
3.498,-0.586971443,-0.32948458
3.499,-0.587047273,-0.27991787
3.5,-0.587123342,-0.040275186
3.501,-0.587199651,-0.34086287
3.502,-0.587276199,-0.27344987
3.503,-0.587352985,-0.60048842
3.504,-0.587430008,-0.17898113
3.505,-0.587507268,-0.17176677
3.506,-0.587584764,-0.26246169
3.507,-0.587662495,-0.31607413
3.508,-0.587740461,-0.38789353
3.509,-0.587818661,-0.2708382
3.51,-0.587897095,-0.30094573
3.511,-0.587975761,-0.34075812
3.512,-0.588054659,-0.40532264
3.513,-0.588133788,-0.24704666
3.514,-0.588213148,-0.20723148
3.515,-0.588292737,-0.25013059
3.516,-0.588372556,-0.32857186
3.517,-0.588452603,-0.16364644
3.518,-0.588532878,-0.26331094
3.519,-0.58861338,-0.26712915
3.52,-0.588694108,-0.058281377
3.521,-0.588775061,-0.27409536
3.522,-0.588856239,-0.33962917
3.523,-0.588937642,-0.18651344
3.524,-0.589019267,-0.009162546
3.525,-0.589101115,-0.33816689
3.526,-0.589183185,-0.11663233
3.527,-0.589265476,-0.24716313
3.528,-0.589347987,-0.31411129
3.529,-0.589430718,-0.25128236
3.53,-0.589513668,-0.53749168
3.531,-0.589596835,-0.28016523
3.532,-0.58968022,-0.31485012
3.533,-0.589763821,-0.09268944
3.534,-0.589847638,-0.4041065
3.535,-0.589931669,-0.2509985
3.536,-0.590015915,-0.099685386
3.537,-0.590100374,0.001516837
3.538,-0.590185046,-0.31687701
3.539,-0.590269929,-0.27022931
3.54,-0.590355023,-0.20379475
3.541,-0.590440327,-0.33363873
3.542,-0.59052584,-0.11069395
3.543,-0.590611562,-0.29484624
3.544,-0.590697492,-0.086665682
3.545,-0.590783628,-0.25557262
3.546,-0.59086997,-0.44107014
3.547,-0.590956517,-0.37035003
3.548,-0.591043269,-0.30349192
3.549,-0.591130224,-0.28985569
3.55,-0.591217382,0.01964511
3.551,-0.591304741,-0.139318
3.552,-0.591392302,-0.1263551
3.553,-0.591480062,-0.25983408
3.554,-0.591568022,-0.36286843
3.555,-0.59165618,-0.26606843
3.556,-0.591744535,-0.16895247
3.557,-0.591833087,-0.022187922
3.558,-0.591921835,-0.16181125
3.559,-0.592010778,-0.18013881
3.56,-0.592099914,-0.11520261
3.561,-0.592189244,-0.30225024
3.562,-0.592278766,-0.21784069
3.563,-0.59236848,-0.4056538
3.564,-0.592458383,-0.05807177
3.565,-0.592548476,-0.13481967
3.566,-0.592638758,-0.18930019
3.567,-0.592729228,-0.28509918
3.568,-0.592819884,-0.2367585
3.569,-0.592910727,-0.11170591
3.57,-0.593001754,0.002548314
3.571,-0.593092965,-0.20553432
3.572,-0.59318436,-0.19710672
3.573,-0.593275936,-0.09753295
3.574,-0.593367694,-0.23246109
3.575,-0.593459633,-0.10852713
3.576,-0.59355175,-0.20967592
3.577,-0.593644046,-0.18016854
3.578,-0.59373652,-0.27315038
3.579,-0.59382917,-0.088127948
3.58,-0.593921996,-0.10095295
3.581,-0.594014997,-0.14477348
3.582,-0.594108171,-0.1924348
3.583,-0.594201518,-0.26719373
3.584,-0.594295037,-0.069866657
3.585,-0.594388726,-0.28674904
3.586,-0.594482586,-0.15467402
3.587,-0.594576614,-0.083911352
3.588,-0.59467081,-0.24217525
3.589,-0.594765173,-0.19468749
3.59,-0.594859702,-0.019165242
3.591,-0.594954396,-0.22858618
3.592,-0.595049254,-0.33182451
3.593,-0.595144274,-0.049118176
3.594,-0.595239457,-0.32639265
3.595,-0.595334801,0.04479355
3.596,-0.595430304,-0.13459492
3.597,-0.595525967,-0.14979653
3.598,-0.595621787,-0.24508765
3.599,-0.595717764,-0.24104924
3.6,-0.595813897,-0.24991889
3.601,-0.595910185,-0.036852989
3.602,-0.596006627,-0.12471313
3.603,-0.596103222,-0.37005457
3.604,-0.596199968,-0.20999442
3.605,-0.596296865,-0.23167218
3.606,-0.596393912,-0.077732459
3.607,-0.596491107,-0.20870432
3.608,-0.59658845,-0.026737651
3.609,-0.59668594,-0.35844156
3.61,-0.596783575,-0.26474294
3.611,-0.596881354,0.0577062
3.612,-0.596979277,-0.15292647
3.613,-0.597077342,-0.34044996
3.614,-0.597175549,-0.067633554
3.615,-0.597273895,-0.2790316
3.616,-0.597372381,-0.13636929
3.617,-0.597471005,-0.12300079
3.618,-0.597569766,-0.30573124
3.619,-0.597668663,-0.014681068
3.62,-0.597767695,0.068962663
3.621,-0.59786686,-0.091214128
3.622,-0.597966158,-0.067798562
3.623,-0.598065588,-0.17112616
3.624,-0.598165148,-0.12995288
3.625,-0.598264837,-0.16993837
3.626,-0.598364655,-0.18382631
3.627,-0.5984646,-0.146001
3.628,-0.598564671,-0.1928252
3.629,-0.598664867,0.024997937
3.63,-0.598765187,-0.16623011
3.631,-0.598865629,-0.19175109
3.632,-0.598966193,0.10576077
3.633,-0.599066878,-0.14731123
3.634,-0.599167682,-0.049763519
3.635,-0.599268604,-0.0234123
3.636,-0.599369644,0.034322724
3.637,-0.599470799,-0.22426932
3.638,-0.59957207,-0.20194185
3.639,-0.599673454,-0.20486233
3.64,-0.59977495,-0.097126245
3.641,-0.599876559,-0.14503732
3.642,-0.599978277,-0.1309478
3.643,-0.600080105,-0.14141914
3.644,-0.60018204,-0.21719462
3.645,-0.600284083,-0.3187972
3.646,-0.600386231,-0.28843334
3.647,-0.600488484,-0.12846102
3.648,-0.60059084,-0.1274851
3.649,-0.600693299,-0.29559633
3.65,-0.600795858,-0.19240992
3.651,-0.600898518,-0.09107665
3.652,-0.601001276,-0.14178541
3.653,-0.601104132,-0.074068069
3.654,-0.601207084,-0.30738601
3.655,-0.601310131,-0.12376498
3.656,-0.601413273,-0.14878565
3.657,-0.601516507,-0.14159153
3.658,-0.601619833,-0.1637519
3.659,-0.601723249,-0.000461641
3.66,-0.601826755,-0.080056399
3.661,-0.601930349,-0.16137481
3.662,-0.60203403,-0.18106866
3.663,-0.602137796,0.077851318
3.664,-0.602241647,0.015146203
3.665,-0.602345582,0.066292927
3.666,-0.602449598,-0.17815337
3.667,-0.602553696,-0.28423128
3.668,-0.602657873,-0.058150925
3.669,-0.602762128,0.015391323
3.67,-0.602866461,-0.24063973
3.671,-0.60297087,-0.062640563
3.672,-0.603075354,-0.03484299
3.673,-0.603179912,-0.16842011
3.674,-0.603284542,-0.078308612
3.675,-0.603389243,-0.13966465
3.676,-0.603494014,-0.012334633
3.677,-0.603598854,-0.16671462
3.678,-0.603703762,-0.11085276
3.679,-0.603808736,-0.10699546
3.68,-0.603913774,0.046891607
3.681,-0.604018877,-0.080129638
3.682,-0.604124043,-0.16183482
3.683,-0.604229269,-0.11812697
3.684,-0.604334556,-0.024098506
3.685,-0.604439902,-0.096412189
3.686,-0.604545305,-0.15902172
3.687,-0.604650765,0.015882604
3.688,-0.60475628,-0.062717795
3.689,-0.604861849,-0.36328191
3.69,-0.60496747,-0.10342453
3.691,-0.605073143,-0.0566325
3.692,-0.605178866,-0.12477614
3.693,-0.605284638,0.03504774
3.694,-0.605390457,-0.3225624
3.695,-0.605496323,-0.21939307
3.696,-0.605602234,-0.086191297
3.697,-0.605708189,-0.079958156
3.698,-0.605814187,-0.072257325
3.699,-0.605920225,-0.056907583
3.7,-0.606026304,0.055569194
3.701,-0.606132422,0.005637096
3.702,-0.606238577,-0.13257633
3.703,-0.606344768,-0.035346329
3.704,-0.606450995,-0.41663358
3.705,-0.606557255,0.10923953
3.706,-0.606663547,-0.084123217
3.707,-0.606769871,-0.11371371
3.708,-0.606876224,-0.14889543
3.709,-0.606982607,-0.18604143
3.71,-0.607089016,-0.20853655
3.711,-0.607195451,-0.13057797
3.712,-0.607301911,-0.10909519
3.713,-0.607408395,0.010701708
3.714,-0.607514901,-0.12404925
3.715,-0.607621427,-0.11360306
3.716,-0.607727974,-0.10335414
3.717,-0.607834538,-0.15143555
3.718,-0.60794112,-0.07964088
3.719,-0.608047717,-0.19455189
3.72,-0.608154328,-0.066118196
3.721,-0.608260953,-0.030223237
3.722,-0.60836759,-0.15886723
3.723,-0.608474237,-0.15592007
3.724,-0.608580893,-0.15118428
3.725,-0.608687557,-0.11610904
3.726,-0.608794228,-0.13799785
3.727,-0.608900904,-0.19818084
3.728,-0.609007584,-0.086755343
3.729,-0.609114267,-0.099523723
3.73,-0.609220951,-0.1524633
3.731,-0.609327636,-0.18031572
3.732,-0.609434319,-0.20774585
3.733,-0.609541,-0.33889246
3.734,-0.609647676,-0.18445404
3.735,-0.609754348,-0.22893722
3.736,-0.609861013,-0.09006153
3.737,-0.609967671,-0.14337513
3.738,-0.610074319,-0.18458726
3.739,-0.610180957,-0.17047404
3.74,-0.610287584,-0.086677916
3.741,-0.610394197,-0.12909903
3.742,-0.610500796,-0.19349262
3.743,-0.61060738,-0.094335459
3.744,-0.610713946,-0.14957424
3.745,-0.610820495,-0.25922018
3.746,-0.610927023,-0.13096713
3.747,-0.611033531,-0.27308831
3.748,-0.611140017,-0.23844051
3.749,-0.611246479,-0.072776906
3.75,-0.611352916,-0.20670414
3.751,-0.611459327,-0.13996597
3.752,-0.611565711,-0.11343069
3.753,-0.611672065,-0.1054692
3.754,-0.61177839,-0.24551663
3.755,-0.611884683,-0.15621665
3.756,-0.611990944,-0.20966542
3.757,-0.61209717,-0.25711873
3.758,-0.612203361,-0.18879555
3.759,-0.612309515,0.011328487
3.76,-0.612415632,-0.12478458
3.761,-0.612521708,-0.21695854
3.762,-0.612627745,-0.015500887
3.763,-0.612733739,-0.055677596
3.764,-0.61283969,-0.08092805
3.765,-0.612945596,-0.17551304
3.766,-0.613051456,-0.14379002
3.767,-0.613157269,0.0154307
3.768,-0.613263033,-0.21717793
3.769,-0.613368747,-0.40721577
3.77,-0.613474411,-0.08458259
3.771,-0.613580021,0.004310099
3.772,-0.613685578,-0.20650244
3.773,-0.613791079,-0.12014086
3.774,-0.613896524,-0.067840531
3.775,-0.614001911,-0.23216011
3.776,-0.614107239,-0.18711099
3.777,-0.614212506,-0.19300213
3.778,-0.614317712,-0.18767495
3.779,-0.614422854,-0.20843579
3.78,-0.614527932,-0.24877934
3.781,-0.614632944,-0.11619072
3.782,-0.614737889,-0.13251568
3.783,-0.614842766,-0.17012317
3.784,-0.614947572,-0.084808029
3.785,-0.615052308,-0.11428811
3.786,-0.615156972,-0.26672995
3.787,-0.615261562,-0.28359666
3.788,-0.615366076,0.032942522
3.789,-0.615470515,-0.21555853
3.79,-0.615574876,-0.12626246
3.791,-0.615679158,-0.23915219
3.792,-0.615783359,-0.32255468
3.793,-0.615887479,-0.40781602
3.794,-0.615991517,-0.10833628
3.795,-0.61609547,-0.33016562
3.796,-0.616199337,-0.37944204
3.797,-0.616303118,-0.37037298
3.798,-0.616406811,-0.066274717
3.799,-0.616510414,-0.10064768
3.8,-0.616613927,-0.2150525
3.801,-0.616717347,-0.26923999
3.802,-0.616820674,-0.24806201
3.803,-0.616923907,-0.32114521
3.804,-0.617027043,-0.20198891
3.805,-0.617130083,-0.30909958
3.806,-0.617233024,-0.25273758
3.807,-0.617335865,-0.19360705
3.808,-0.617438605,-0.40272942
3.809,-0.617541242,-0.39836589
3.81,-0.617643776,-0.19371456
3.811,-0.617746205,-0.28565276
3.812,-0.617848527,-0.028425617
3.813,-0.617950742,-0.13694917
3.814,-0.618052848,-0.08578603
3.815,-0.618154844,-0.22646283
3.816,-0.618256729,-0.31063658
3.817,-0.6183585,-0.030256741
3.818,-0.618460158,-0.34868187
3.819,-0.6185617,-0.20382273
3.82,-0.618663126,-0.43144184
3.821,-0.618764434,-0.43760514
3.822,-0.618865623,-0.349235
3.823,-0.618966691,-0.26822123
3.824,-0.619067638,-0.21517858
3.825,-0.619168461,-0.32284424
3.826,-0.619269161,-0.31976977
3.827,-0.619369735,-0.350216
3.828,-0.619470182,-0.19647761
3.829,-0.619570501,-0.23681976
3.83,-0.619670691,-0.16886115
3.831,-0.61977075,-0.29531163
3.832,-0.619870678,-0.33440253
3.833,-0.619970472,-0.2617757
3.834,-0.620070132,-0.27097791
3.835,-0.620169656,-0.30715936
3.836,-0.620269044,-0.41919434
3.837,-0.620368294,-0.24516757
3.838,-0.620467404,-0.19287573
3.839,-0.620566374,-0.21056864
3.84,-0.620665201,-0.33510226
3.841,-0.620763886,-0.19549312
3.842,-0.620862427,-0.18258753
3.843,-0.620960822,-0.21281636
3.844,-0.62105907,-0.35729435
3.845,-0.62115717,-0.019126011
3.846,-0.621255121,-0.11985548
3.847,-0.621352921,-0.36607027
3.848,-0.62145057,-0.22018877
3.849,-0.621548066,-0.39769581
3.85,-0.621645408,-0.38286099
3.851,-0.621742594,-0.27956513
3.852,-0.621839624,-0.35494557
3.853,-0.621936496,-0.29711142
3.854,-0.622033209,-0.12408389
3.855,-0.622129762,-0.3698149
3.856,-0.622226154,-0.42962202
3.857,-0.622322383,-0.42975447
3.858,-0.622418448,-0.26793396
3.859,-0.622514349,-0.16863011
3.86,-0.622610083,-0.2227356
3.861,-0.622705649,-0.26755363
3.862,-0.622801048,-0.46191987
3.863,-0.622896276,-0.2472854
3.864,-0.622991334,-0.26695094
3.865,-0.623086219,-0.42777088
3.866,-0.623180931,-0.62515867
3.867,-0.623275469,-0.35446936
3.868,-0.623369831,-0.21633029
3.869,-0.623464017,-0.34709486
3.87,-0.623558024,-0.21320741
3.871,-0.623651852,-0.38357016
3.872,-0.623745501,-0.34487683
3.873,-0.623838967,-0.22220498
3.874,-0.623932252,-0.42062199
3.875,-0.624025352,-0.39033827
3.876,-0.624118268,-0.35744271
3.877,-0.624210998,-0.42485169
3.878,-0.62430354,-0.08843828
3.879,-0.624395895,-0.35532871
3.88,-0.62448806,-0.37781975
3.881,-0.624580034,-0.15729742
3.882,-0.624671817,-0.27144724
3.883,-0.624763407,-0.47546768
3.884,-0.624854804,-0.30085674
3.885,-0.624946005,-0.25319362
3.886,-0.625037011,-0.25976303
3.887,-0.625127819,-0.34585497
3.888,-0.625218429,-0.24777924
3.889,-0.625308839,-0.31211025
3.89,-0.62539905,-0.23076029
3.891,-0.625489058,-0.37475288
3.892,-0.625578864,-0.37676665
3.893,-0.625668466,-0.36429948
3.894,-0.625757864,-0.32683271
3.895,-0.625847056,-0.46745548
3.896,-0.625936041,-0.38784516
3.897,-0.626024817,-0.47965521
3.898,-0.626113385,-0.42091224
3.899,-0.626201743,-0.30199584
3.9,-0.626289889,-0.43016028
3.901,-0.626377824,-0.38075992
3.902,-0.626465545,-0.25994557
3.903,-0.626553052,-0.46470633
3.904,-0.626640344,-0.4086293
3.905,-0.626727419,-0.27161673
3.906,-0.626814277,-0.37998211
3.907,-0.626900917,-0.206984
3.908,-0.626987337,-0.3233912
3.909,-0.627073537,-0.39596504
3.91,-0.627159515,-0.44045877
3.911,-0.627245271,-0.39655793
3.912,-0.627330804,-0.35003823
3.913,-0.627416112,-0.35163197
3.914,-0.627501195,-0.55584061
3.915,-0.627586051,-0.39862543
3.916,-0.627670681,-0.38077557
3.917,-0.627755082,-0.36203939
3.918,-0.627839253,-0.45339507
3.919,-0.627923195,-0.35124433
3.92,-0.628006905,-0.40152395
3.921,-0.628090383,-0.54443288
3.922,-0.628173628,-0.48450214
3.923,-0.628256639,-0.29929933
3.924,-0.628339415,-0.37078986
3.925,-0.628421955,-0.44690847
3.926,-0.628504258,-0.36400881
3.927,-0.628586323,-0.25986463
3.928,-0.62866815,-0.49776354
3.929,-0.628749737,-0.32702965
3.93,-0.628831084,-0.35212567
3.931,-0.628912189,-0.41921034
3.932,-0.628993052,-0.55708164
3.933,-0.629073672,-0.43416312
3.934,-0.629154047,-0.43087348
3.935,-0.629234178,-0.4468576
3.936,-0.629314063,-0.21785456
3.937,-0.629393701,-0.43604216
3.938,-0.629473092,-0.20209314
3.939,-0.629552234,-0.41196892
3.94,-0.629631127,-0.50196648
3.941,-0.62970977,-0.402677
3.942,-0.629788162,-0.4028962
3.943,-0.629866302,-0.60579556
3.944,-0.629944189,-0.45435706
3.945,-0.630021824,-0.54769808
3.946,-0.630099203,-0.40718293
3.947,-0.630176328,-0.38881636
3.948,-0.630253197,-0.43100268
3.949,-0.630329809,-0.52546626
3.95,-0.630406164,-0.3986854
3.951,-0.63048226,-0.63589609
3.952,-0.630558098,-0.60896808
3.953,-0.630633676,-0.35657609
3.954,-0.630708993,-0.21946482
3.955,-0.630784048,-0.42663097
3.956,-0.630858842,-0.38676625
3.957,-0.630933373,-0.54275954
3.958,-0.63100764,-0.32235315
3.959,-0.631081643,-0.56119287
3.96,-0.631155381,-0.35985214
3.961,-0.631228853,-0.38855213
3.962,-0.631302058,-0.37851551
3.963,-0.631374997,-0.5810867
3.964,-0.631447667,-0.36252239
3.965,-0.631520069,-0.55621457
3.966,-0.631592202,-0.56040406
3.967,-0.631664064,-0.34655312
3.968,-0.631735656,-0.68008488
3.969,-0.631806977,-0.47914696
3.97,-0.631878025,-0.54143155
3.971,-0.631948801,-0.48263767
3.972,-0.632019304,-0.55798572
3.973,-0.632089532,-0.44599852
3.974,-0.632159486,-0.71108216
3.975,-0.632229165,-0.37101531
3.976,-0.632298568,-0.42023444
3.977,-0.632367694,-0.40303621
3.978,-0.632436544,-0.50393385
3.979,-0.632505115,-0.52962464
3.98,-0.632573409,-0.62140793
3.981,-0.632641423,-0.47683409
3.982,-0.632709158,-0.4070507
3.983,-0.632776614,-0.60120511
3.984,-0.632843788,-0.46780229
3.985,-0.632910681,-0.35416868
3.986,-0.632977293,-0.466842
3.987,-0.633043623,-0.45846492
3.988,-0.633109669,-0.49638599
3.989,-0.633175433,-0.3446734
3.99,-0.633240912,-0.41691905
3.991,-0.633306107,-0.41237074
3.992,-0.633371017,-0.52855361
3.993,-0.633435642,-0.47433242
3.994,-0.633499982,-0.46368715
3.995,-0.633564034,-0.59730411
3.996,-0.6336278,-0.36807725
3.997,-0.633691279,-0.49491125
3.998,-0.63375447,-0.57392085
3.999,-0.633817373,-0.36582124
4,-0.633879987,-0.69024843
4.001,-0.633942312,-0.46245712
4.002,-0.634004347,-0.27204543
4.003,-0.634066093,-0.45256397
4.004,-0.634127548,-0.53995389
4.005,-0.634188712,-0.56320518
4.006,-0.634249586,-0.41603073
4.007,-0.634310167,-0.45897618
4.008,-0.634370457,-0.46822333
4.009,-0.634430455,-0.50234592
4.01,-0.63449016,-0.67298514
4.011,-0.634549571,-0.56420839
4.012,-0.63460869,-0.4187237
4.013,-0.634667515,-0.41550824
4.014,-0.634726045,-0.4889113
4.015,-0.634784281,-0.57995778
4.016,-0.634842223,-0.66974956
4.017,-0.63489987,-0.59095436
4.018,-0.634957221,-0.61276257
4.019,-0.635014277,-0.65718889
4.02,-0.635071036,-0.49245575
4.021,-0.6351275,-0.47738087
4.022,-0.635183667,-0.48202205
4.023,-0.635239538,-0.61216319
4.024,-0.635295111,-0.37094906
4.025,-0.635350388,-0.4972643
4.026,-0.635405367,-0.42723069
4.027,-0.635460048,-0.50214446
4.028,-0.635514432,-0.75575548
4.029,-0.635568517,-0.53606719
4.03,-0.635622305,-0.27070957
4.031,-0.635675793,-0.44180101
4.032,-0.635728984,-0.4359985
4.033,-0.635781875,-0.46221322
4.034,-0.635834467,-0.4239594
4.035,-0.635886761,-0.4752056
4.036,-0.635938755,-0.66666812
4.037,-0.63599045,-0.56299555
4.038,-0.636041845,-0.56039524
4.039,-0.636092941,-0.53578573
4.04,-0.636143737,-0.29183608
4.041,-0.636194233,-0.51464242
4.042,-0.636244429,-0.64464903
4.043,-0.636294325,-0.62618715
4.044,-0.636343921,-0.3285605
4.045,-0.636393217,-0.42701966
4.046,-0.636442213,-0.43578175
4.047,-0.636490908,-0.65190095
4.048,-0.636539304,-0.44068441
4.049,-0.636587399,-0.48939011
4.05,-0.636635193,-0.60423082
4.051,-0.636682688,-0.62660038
4.052,-0.636729882,-0.40615079
4.053,-0.636776776,-0.39136708
4.054,-0.636823369,-0.63480163
4.055,-0.636869662,-0.60027516
4.056,-0.636915656,-0.61815506
4.057,-0.636961348,-0.42054597
4.058,-0.637006741,-0.53600073
4.059,-0.637051834,-0.38902164
4.06,-0.637096627,-0.55669916
4.061,-0.63714112,-0.48536551
4.062,-0.637185313,-0.48518965
4.063,-0.637229207,-0.56867921
4.064,-0.637272801,-0.4247824
4.065,-0.637316096,-0.40171084
4.066,-0.637359092,-0.53367925
4.067,-0.637401788,-0.56826001
4.068,-0.637444185,-0.39612219
4.069,-0.637486284,-0.4835169
4.07,-0.637528084,-0.66326207
4.071,-0.637569586,-0.5431782
4.072,-0.637610789,-0.42336413
4.073,-0.637651695,-0.52309328
4.074,-0.637692302,-0.45720538
4.075,-0.637732612,-0.58497649
4.076,-0.637772625,-0.42140731
4.077,-0.637812341,-0.35208324
4.078,-0.637851759,-0.3981553
4.079,-0.637890882,-0.48419586
4.08,-0.637929708,-0.43124518
4.081,-0.637968238,-0.56351823
4.082,-0.638006472,-0.48428065
4.083,-0.638044411,-0.45073837
4.084,-0.638082055,-0.52192187
4.085,-0.638119404,-0.45114297
4.086,-0.638156458,-0.53587461
4.087,-0.638193219,-0.65218711
4.088,-0.638229686,-0.48096773
4.089,-0.63826586,-0.54807872
4.09,-0.63830174,-0.57587767
4.091,-0.638337329,-0.52822971
4.092,-0.638372625,-0.62240726
4.093,-0.638407629,-0.40786281
