Freq,SM1,SM4,SH1,SH4
3.003,9.75927,195.05016,9.96824117,-166.683644
3.004,9.72603,195.12732,9.976718738,-166.6538418
3.005,9.7377,195.14124,9.985096603,-166.6240012
3.006,9.73109,195.18049,9.993374246,-166.5941218
3.007,9.83434,195.17755,10.00155114,-166.5642033
3.008,9.81294,195.19045,10.00962676,-166.5342454
3.009,9.83421,195.31429,10.01760058,-166.5042475
3.01,9.71323,195.29829,10.02547205,-166.4742095
3.011,9.78763,195.36969,10.03324065,-166.4441308
3.012,9.78329,195.37719,10.04090583,-166.4140111
3.013,9.82422,195.46009,10.04846705,-166.38385
3.014,9.84053,195.41039,10.05592377,-166.3536471
3.015,9.79338,195.59758,10.06327542,-166.3234021
3.016,9.82058,195.61522,10.07052147,-166.2931145
3.017,9.86945,195.50379,10.07766134,-166.262784
3.018,9.99851,195.39046,10.08469449,-166.23241
3.019,9.86235,195.47872,10.09162034,-166.2019923
3.02,9.90489,195.5923,10.09843833,-166.1715304
3.021,9.77017,195.81213,10.10514788,-166.1410239
3.022,10.12973,195.5925,10.11174843,-166.1104724
3.023,9.93598,195.61067,10.1182394,-166.0798754
3.024,10.05591,195.75524,10.1246202,-166.0492325
3.025,9.95675,195.84353,10.13089024,-166.0185433
3.026,10.1214,195.63447,10.13704894,-165.9878074
3.027,9.84299,195.99939,10.14309571,-165.9570242
3.028,10.06797,195.92675,10.14902995,-165.9261935
3.029,10.05242,195.93912,10.15485105,-165.8953146
3.03,10.06294,195.57964,10.16055842,-165.8643872
3.031,10.20786,196.08354,10.16615144,-165.8334109
3.032,10.07964,196.01983,10.17162951,-165.802385
3.033,10.42926,196.02541,10.176992,-165.7713093
3.034,10.20062,196.25433,10.1822383,-165.7401832
3.035,10.32352,196.21119,10.18736778,-165.7090062
3.036,10.17578,196.3186,10.19237982,-165.6777778
3.037,10.17088,196.08347,10.19727378,-165.6464977
3.038,10.21617,196.28418,10.20204903,-165.6151652
3.039,10.58163,196.1844,10.20670493,-165.58378
3.04,10.24244,196.2871,10.21124083,-165.5523414
3.041,10.09015,196.64895,10.21565608,-165.520849
3.042,10.09393,196.36191,10.21995004,-165.4893024
3.043,10.09369,196.46039,10.22412204,-165.4577009
3.044,10.31038,196.54219,10.22817142,-165.4260441
3.045,10.081,196.6568,10.23209752,-165.3943314
3.046,10.12356,196.54965,10.23589966,-165.3625623
3.047,10.45401,196.30839,10.23957718,-165.3307364
3.048,10.49417,196.44987,10.24312939,-165.298853
3.049,10.53943,196.73167,10.24655561,-165.2669116
3.05,10.34379,196.61421,10.24985515,-165.2349117
3.051,10.59633,196.63883,10.25302732,-165.2028527
3.052,10.25261,196.86689,10.25607142,-165.170734
3.053,10.51094,196.86624,10.25898675,-165.1385552
3.054,10.32273,196.89505,10.2617726,-165.1063156
3.055,10.31492,196.8705,10.26442826,-165.0740146
3.056,10.43263,196.98846,10.26695301,-165.0416518
3.057,10.35663,197.05227,10.26934614,-165.0092264
3.058,10.35732,196.87184,10.27160691,-164.976738
3.059,10.45236,197.01708,10.27373459,-164.9441858
3.06,10.40964,197.15332,10.27572846,-164.9115694
3.061,10.48291,197.06502,10.27758776,-164.8788881
3.062,10.51338,197.0607,10.27931175,-164.8461413
3.063,10.64993,197.13649,10.28089969,-164.8133284
3.064,10.27948,197.21861,10.2823508,-164.7804488
3.065,10.44632,197.31783,10.28366434,-164.7475018
3.066,10.50073,197.22098,10.28483953,-164.7144868
3.067,10.43457,197.35769,10.2858756,-164.6814031
3.068,10.40767,197.36081,10.28677178,-164.6482502
3.069,10.26747,197.50199,10.28752728,-164.6150273
3.07,10.34266,197.34345,10.28814131,-164.5817338
3.071,10.2127,197.54106,10.28861307,-164.5483691
3.072,10.62883,197.54275,10.28894178,-164.5149324
3.073,10.43773,197.65012,10.28912661,-164.4814231
3.074,10.52767,197.58551,10.28916677,-164.4478405
3.075,10.48781,197.52514,10.28906143,-164.4141839
3.076,10.58472,197.50921,10.28880977,-164.3804526
3.077,10.48955,197.76128,10.28841097,-164.3466459
3.078,10.60434,197.57442,10.28786418,-164.3127631
3.079,10.64064,197.72619,10.28716858,-164.2788035
3.08,10.43741,197.68054,10.2863233,-164.2447663
3.081,10.49511,197.76654,10.2853275,-164.2106508
3.082,10.497,197.92683,10.28418033,-164.1764563
3.083,10.56412,198.05911,10.28288091,-164.142182
3.084,10.48637,198.11124,10.28142837,-164.1078272
3.085,10.84485,197.96012,10.27982184,-164.0733911
3.086,10.85789,197.89053,10.27806044,-164.038873
3.087,10.71332,197.806,10.27614327,-164.004272
3.088,10.8031,198.22093,10.27406944,-163.9695874
3.089,10.59253,198.2939,10.27183804,-163.9348184
3.09,10.67012,198.09239,10.26944816,-163.8999642
3.091,10.7839,198.11296,10.2668989,-163.865024
3.092,10.69077,198.19124,10.26418932,-163.8299969
3.093,10.76938,198.25674,10.26131849,-163.7948822
3.094,10.71455,198.28824,10.25828548,-163.759679
3.095,10.61508,198.32216,10.25508935,-163.7243865
3.096,10.64091,198.59485,10.25172914,-163.6890039
3.097,10.72863,198.40131,10.24820389,-163.6535302
3.098,10.66702,198.57571,10.24451265,-163.6179646
3.099,10.72336,198.48676,10.24065444,-163.5823063
3.1,10.87547,198.44701,10.23662827,-163.5465544
3.101,10.87968,198.65032,10.23243317,-163.5107079
3.102,10.49646,198.59989,10.22806814,-163.474766
3.103,10.73702,198.62664,10.22353218,-163.4387278
3.104,10.86479,198.66875,10.21882427,-163.4025924
3.105,10.78536,198.69243,10.21394341,-163.3663587
3.106,10.89874,198.71748,10.20888856,-163.330026
3.107,10.56749,198.9222,10.2036587,-163.2935933
3.108,10.66439,199.02338,10.19825278,-163.2570596
3.109,10.92377,199.09633,10.19266976,-163.2204239
3.11,10.67812,199.20297,10.18690858,-163.1836853
3.111,10.80158,198.98471,10.18096818,-163.1468428
3.112,10.75449,199.17173,10.17484748,-163.1098955
3.113,10.86638,199.03752,10.1685454,-163.0728422
3.114,10.74782,199.2519,10.16206087,-163.0356821
3.115,10.74971,199.16578,10.15539277,-162.9984141
3.116,10.82691,199.09405,10.14854,-162.9610371
3.117,10.84259,199.38411,10.14150145,-162.9235501
3.118,10.69278,199.43422,10.134276,-162.8859522
3.119,10.64601,199.46548,10.12686251,-162.8482421
3.12,10.93628,199.47578,10.11925985,-162.8104189
3.121,10.67403,199.4093,10.11146686,-162.7724815
3.122,10.91236,199.55096,10.10348239,-162.7344288
3.123,10.71168,199.6015,10.09530526,-162.6962596
3.124,10.64258,199.57907,10.08693431,-162.657973
3.125,10.92616,199.64214,10.07836835,-162.6195676
3.126,10.86386,199.52745,10.06960618,-162.5810425
3.127,10.77461,199.83463,10.0606466,-162.5423965
3.128,10.73577,199.77036,10.05148839,-162.5036284
3.129,10.81243,199.66712,10.04213033,-162.464737
3.13,10.77932,199.95633,10.03257118,-162.4257212
3.131,10.86848,200.00484,10.02280971,-162.3865798
3.132,10.59908,199.92606,10.01284467,-162.3473116
3.133,10.86066,200.03561,10.00267477,-162.3079153
3.134,10.5871,199.87499,9.992298767,-162.2683898
3.135,10.89512,199.84434,9.981715361,-162.2287337
3.136,10.83501,199.94476,9.970923263,-162.188946
3.137,10.74324,200.20186,9.959921168,-162.1490252
3.138,10.6825,200.06281,9.948707761,-162.1089701
3.139,10.55204,200.22454,9.937281719,-162.0687794
3.14,10.64967,200.07173,9.925641704,-162.0284519
3.141,10.72108,200.40875,9.913786371,-161.9879862
3.142,10.73772,200.40913,9.901714361,-161.947381
3.143,10.70349,200.2723,9.889424305,-161.9066349
3.144,10.76503,200.25648,9.876914826,-161.8657467
3.145,10.60557,200.57657,9.86418453,-161.8247148
3.146,10.67607,200.62763,9.851232016,-161.783538
3.147,10.80463,200.39199,9.83805587,-161.7422149
3.148,10.70481,200.50427,9.824654667,-161.700744
3.149,10.7294,200.58128,9.811026969,-161.659124
3.15,10.82573,200.68239,9.797171327,-161.6173533
3.151,10.94063,200.77635,9.783086281,-161.5754306
3.152,10.54582,200.67273,9.768770358,-161.5333544
3.153,10.65924,200.77839,9.754222072,-161.4911231
3.154,10.76614,200.69199,9.739439927,-161.4487354
3.155,10.77927,201.03566,9.724422412,-161.4061897
3.156,10.64931,201.12489,9.709168005,-161.3634845
3.157,10.60122,200.91092,9.693675171,-161.3206182
3.158,10.68816,200.95148,9.677942362,-161.2775893
3.159,10.45355,201.21849,9.661968018,-161.2343962
3.16,10.45462,201.25946,9.645750565,-161.1910373
3.161,10.27292,201.23786,9.629288416,-161.1475111
3.162,10.72696,200.8225,9.612579971,-161.1038159
3.163,10.74927,201.32976,9.595623616,-161.0599501
3.164,10.69956,201.10259,9.578417724,-161.0159121
3.165,10.65439,201.15001,9.560960655,-160.9717001
3.166,10.60289,201.08585,9.543250753,-160.9273125
3.167,10.74785,201.67905,9.525286351,-160.8827476
3.168,10.52383,201.43959,9.507065765,-160.8380037
3.169,10.61371,201.60862,9.488587298,-160.793079
3.17,10.40631,201.51037,9.469849239,-160.7479719
3.171,10.70486,201.52547,9.450849863,-160.7026804
3.172,10.49777,201.77806,9.431587428,-160.657203
3.173,10.61882,201.51906,9.41206018,-160.6115376
3.174,10.47247,201.64718,9.392266347,-160.5656826
3.175,10.52843,201.77814,9.372204146,-160.5196361
3.176,10.56814,201.78914,9.351871775,-160.4733962
3.177,10.8218,201.84205,9.331267418,-160.4269611
3.178,10.44715,201.81126,9.310389243,-160.3803289
3.179,10.65939,201.88222,9.289235404,-160.3334976
3.18,10.60159,202.03515,9.267804037,-160.2864653
3.181,10.30644,202.01322,9.246093264,-160.2392301
3.182,10.45809,202.10501,9.224101188,-160.1917899
3.183,10.52584,202.0468,9.201825899,-160.1441429
3.184,10.5354,202.23909,9.179265468,-160.096287
3.185,10.45479,202.2892,9.156417951,-160.0482202
3.186,10.64383,202.58105,9.133281386,-159.9999404
3.187,10.36063,202.41825,9.109853794,-159.9514455
3.188,10.52983,202.58466,9.086133181,-159.9027335
3.189,10.27429,202.51901,9.062117533,-159.8538022
3.19,10.19763,202.71732,9.03780482,-159.8046495
3.191,10.5327,202.32353,9.013192994,-159.7552733
3.192,10.57839,202.59902,8.988279989,-159.7056714
3.193,10.37645,202.53173,8.963063722,-159.6558416
3.194,10.48271,202.78555,8.93754209,-159.6057816
3.195,10.45641,202.78688,8.911712974,-159.5554892
3.196,10.08921,202.9258,8.885574235,-159.5049622
3.197,10.18168,202.76055,8.859123715,-159.4541983
3.198,10.23977,203.11721,8.832359238,-159.4031951
3.199,10.18129,203.27482,8.80527861,-159.3519504
3.2,10.24498,202.93355,8.777879615,-159.3004617
3.201,10.4842,203.01343,8.75016002,-159.2487268
3.202,10.59335,203.17047,8.722117572,-159.1967431
3.203,10.37305,203.06775,8.693749997,-159.1445083
3.204,9.99673,203.07476,8.665055002,-159.0920199
3.205,9.86843,203.10425,8.636030274,-159.0392754
3.206,10.2097,203.1187,8.60667348,-158.9862724
3.207,10.2461,203.3965,8.576982265,-158.9330083
3.208,9.98369,203.47975,8.546954255,-158.8794806
3.209,9.95951,203.55127,8.516587054,-158.8256866
3.21,10.08205,203.47208,8.485878245,-158.7716238
3.211,9.94964,203.61051,8.45482539,-158.7172896
3.212,10.11064,203.70533,8.42342603,-158.6626813
3.213,10.26911,203.65464,8.391677683,-158.6077963
3.214,10.03778,203.66304,8.359577847,-158.5526317
3.215,9.95285,203.73601,8.327123996,-158.497185
3.216,9.77563,203.89677,8.294313582,-158.4414532
3.217,9.84307,203.79309,8.261144037,-158.3854338
3.218,9.82829,203.81496,8.227612766,-158.3291237
3.219,9.80528,204.04907,8.193717155,-158.2725203
3.22,9.87807,204.3748,8.159454564,-158.2156205
3.221,9.91117,203.97287,8.124822332,-158.1584216
3.222,9.62334,204.15146,8.089817774,-158.1009206
3.223,9.79674,204.2769,8.054438179,-158.0431145
3.224,9.76738,204.41152,8.018680816,-157.9850004
3.225,9.5399,204.33458,7.982542925,-157.9265752
3.226,9.70753,204.6275,7.946021726,-157.8678359
3.227,9.70743,204.59732,7.909114413,-157.8087794
3.228,9.8584,204.53934,7.871818153,-157.7494026
3.229,9.7816,204.59015,7.834130091,-157.6897024
3.23,9.80307,204.521,7.796047346,-157.6296756
3.231,9.58194,204.79596,7.757567011,-157.569319
3.232,9.58362,204.655,7.718686152,-157.5086294
3.233,9.59806,204.711,7.679401812,-157.4476036
3.234,9.54627,204.79236,7.639711006,-157.3862382
3.235,9.69035,204.9528,7.599610723,-157.3245298
3.236,9.50951,204.99146,7.559097925,-157.2624753
3.237,9.38921,205.32173,7.518169549,-157.2000711
3.238,9.32906,205.07514,7.476822503,-157.1373138
3.239,9.51892,205.31151,7.435053668,-157.0742001
3.24,9.31004,205.20595,7.392859899,-157.0107263
3.241,9.18695,205.33638,7.350238022,-156.946889
3.242,9.39318,205.27679,7.307184835,-156.8826846
3.243,9.37778,205.4677,7.263697109,-156.8181096
3.244,9.2887,205.58582,7.219771586,-156.7531602
3.245,9.34815,205.416,7.175404979,-156.6878329
3.246,9.26497,205.76307,7.130593972,-156.6221239
3.247,9.17918,205.68056,7.085335222,-156.5560295
3.248,9.21382,205.79943,7.039625354,-156.489546
3.249,9.32281,205.78276,6.993460965,-156.4226695
3.25,9.2204,205.97275,6.946838623,-156.3553961
3.251,8.87227,205.87033,6.899754865,-156.2877221
3.252,9.11395,206.20134,6.852206197,-156.2196435
3.253,9.01686,206.15506,6.804189096,-156.1511564
3.254,9.06752,206.18811,6.755700009,-156.0822566
3.255,9.01277,206.28096,6.706735351,-156.0129404
3.256,8.93089,206.16569,6.657291505,-155.9432034
3.257,8.93251,206.32892,6.607364825,-155.8730417
3.258,8.94252,206.4175,6.556951631,-155.8024512
3.259,8.88929,206.6697,6.506048215,-155.7314275
3.26,8.84735,206.63735,6.454650833,-155.6599665
3.261,9.002,206.70896,6.402755712,-155.588064
3.262,8.77575,206.84375,6.350359044,-155.5157156
3.263,8.72893,206.68334,6.29745699,-155.442917
3.264,8.48749,206.61884,6.244045679,-155.3696638
3.265,8.67909,206.91361,6.190121204,-155.2959516
3.266,8.62273,207.12669,6.135679629,-155.2217759
3.267,8.75529,206.9156,6.080716981,-155.1471322
3.268,8.46419,207.08105,6.025229255,-155.072016
3.269,8.43521,207.22063,5.969212412,-154.9964226
3.27,8.561,207.52885,5.912662379,-154.9203474
3.271,8.72081,207.28515,5.855575049,-154.8437858
3.272,8.32792,207.30585,5.797946279,-154.7667331
3.273,8.25449,207.46951,5.739771895,-154.6891843
3.274,8.29572,207.74085,5.681047685,-154.6111349
3.275,7.98015,207.64081,5.621769402,-154.5325798
3.276,8.10102,207.77793,5.561932767,-154.4535143
3.277,8.00735,207.43756,5.501533462,-154.3739333
3.278,8.16841,207.8371,5.440567136,-154.293832
3.279,7.83714,207.98883,5.379029401,-154.2132052
3.28,7.86175,208.19426,5.316915834,-154.1320478
3.281,7.83911,208.14626,5.254221976,-154.0503549
3.282,7.82132,207.93814,5.190943331,-153.9681211
3.283,8.09774,208.14606,5.127075368,-153.8853413
3.284,7.66943,208.1505,5.062613519,-153.8020103
3.285,7.86618,208.25631,4.997553179,-153.7181227
3.286,7.98385,208.61612,4.931889708,-153.6336732
3.287,7.52244,208.53586,4.865618426,-153.5486563
3.288,7.6009,208.53468,4.79873462,-153.4630667
3.289,7.56514,208.79339,4.731233538,-153.3768989
3.29,7.6577,208.95516,4.66311039,-153.2901473
3.291,7.48275,208.98651,4.59436035,-153.2028062
3.292,7.53781,209.02343,4.524978555,-153.1148702
3.293,7.39151,208.87369,4.454960103,-153.0263335
3.294,7.2193,208.87071,4.384300058,-152.9371904
3.295,7.3717,209.27619,4.312993441,-152.847435
3.296,7.16226,209.28133,4.241035242,-152.7570617
3.297,7.23786,209.21653,4.168420407,-152.6660644
3.298,7.13339,209.48194,4.095143849,-152.5744373
3.299,7.19342,209.40825,4.021200442,-152.4821744
3.3,6.99996,209.53669,3.946585021,-152.3892697
3.301,7.04225,209.39755,3.871292385,-152.2957171
3.302,6.98055,209.79462,3.795317294,-152.2015105
3.303,6.7279,209.84209,3.718654472,-152.1066436
3.304,6.90597,210.09293,3.641298603,-152.0111104
3.305,6.76956,209.9961,3.563244337,-151.9149045
3.306,6.48778,210.08327,3.484486283,-151.8180197
3.307,6.63987,210.26216,3.405019013,-151.7204494
3.308,6.66646,210.20992,3.324837065,-151.6221874
3.309,6.35864,210.36064,3.243934935,-151.5232271
3.31,6.32562,210.33102,3.162307086,-151.4235621
3.311,6.40171,210.5987,3.079947942,-151.3231857
3.312,6.27868,210.47682,2.996851889,-151.2220914
3.313,6.22783,210.62037,2.91301328,-151.1202724
3.314,6.10982,210.88664,2.828426427,-151.0177221
3.315,6.17657,210.90413,2.743085609,-150.9144338
3.316,6.24044,211.05205,2.656985068,-150.8104005
3.317,6.12281,211.218,2.570119011,-150.7056154
3.318,5.88161,211.17335,2.482481606,-150.6000717
3.319,5.98205,211.25511,2.394066991,-150.4937623
3.32,5.79143,211.43084,2.304869265,-150.3866802
3.321,5.83063,211.45651,2.214882493,-150.2788184
3.322,5.68033,211.47772,2.124100707,-150.1701698
3.323,5.46015,211.42324,2.032517904,-150.0607272
3.324,5.39821,211.85112,1.940128049,-149.9504834
3.325,5.42372,211.45282,1.846925071,-149.8394312
3.326,5.37953,211.73555,1.752902869,-149.7275632
3.327,5.47731,212.03487,1.658055308,-149.6148722
3.328,5.37604,212.21557,1.562376222,-149.5013506
3.329,5.14816,212.24487,1.465859414,-149.3869912
3.33,5.18364,212.37363,1.368498655,-149.2717864
3.331,5.10221,212.3249,1.270287689,-149.1557286
3.332,5.08788,212.35888,1.171220227,-149.0388103
3.333,4.85016,212.5994,1.071289953,-148.921024
3.334,5.06297,212.64089,0.970490522,-148.8023618
3.335,4.95427,212.89151,0.868815563,-148.6828162
3.336,4.77062,212.80006,0.766258675,-148.5623793
3.337,4.39227,212.99919,0.662813436,-148.4410434
3.338,4.36742,213.02182,0.558473394,-148.3188007
3.339,4.32535,213.19052,0.453232076,-148.1956432
3.34,4.47154,213.2721,0.347082983,-148.0715631
3.341,4.31627,213.32988,0.240019596,-147.9465524
3.342,4.17085,213.28015,0.132035372,-147.8206032
3.343,4.3257,213.60091,0.023123749,-147.6937074
3.344,4.0605,213.52099,-0.086721855,-147.5658569
3.345,3.64261,213.84239,-0.19750804,-147.4370437
3.346,3.82485,213.98197,-0.309241424,-147.3072596
3.347,3.7055,214.22142,-0.421928642,-147.1764965
3.348,3.44839,214.10546,-0.535576343,-147.0447461
3.349,3.8343,214.22281,-0.650191188,-146.9120003
3.35,3.5709,214.35734,-0.765779854,-146.7782508
3.351,3.45706,214.43464,-0.882349027,-146.6434893
3.352,3.36765,214.61986,-0.999905402,-146.5077074
3.353,3.41066,214.76515,-1.118455684,-146.3708969
3.354,3.14067,214.87877,-1.238006585,-146.2330494
3.355,3.04114,215.00431,-1.358564819,-146.0941565
3.356,2.83087,215.23808,-1.480137107,-145.9542098
3.357,2.7709,215.24962,-1.602730171,-145.8132009
3.358,2.93779,215.36035,-1.726350732,-145.6711213
3.359,2.71672,215.38396,-1.851005511,-145.5279626
3.36,2.51599,215.62249,-1.976701225,-145.3837163
3.361,2.51964,215.61235,-2.103444584,-145.2383739
3.362,2.39276,215.63726,-2.231242295,-145.0919269
3.363,2.25963,215.83681,-2.360101051,-144.9443668
3.364,2.32199,216.00853,-2.490027537,-144.7956851
3.365,2.08946,216.39217,-2.621028423,-144.6458733
3.366,1.90942,216.24423,-2.753110364,-144.4949228
3.367,2.17432,216.34838,-2.886279997,-144.3428252
3.368,1.59964,216.51538,-3.020543937,-144.1895718
3.369,1.85296,216.5186,-3.155908779,-144.0351542
3.37,1.71548,216.71118,-3.292381092,-143.879564
3.371,1.52356,216.90205,-3.429967416,-143.7227925
3.372,1.34423,216.91844,-3.568674263,-143.5648313
3.373,1.30089,217.05368,-3.70850811,-143.4056719
3.374,1.25881,217.09725,-3.849475398,-143.2453058
3.375,0.99294,217.38779,-3.991582532,-143.0837247
3.376,0.80176,217.15,-4.134835872,-142.9209202
3.377,0.75331,217.73323,-4.279241738,-142.7568837
3.378,0.93211,217.81511,-4.424806397,-142.591607
3.379,0.48054,217.97714,-4.571536071,-142.4250818
3.38,0.46035,218.10863,-4.719436923,-142.2572997
3.381,0.31385,218.31225,-4.868515061,-142.0882526
3.382,0.05525,218.23301,-5.018776535,-141.9179321
3.383,0.39708,218.43317,-5.170227326,-141.7463302
3.384,0.03822,218.63316,-5.32287335,-141.5734387
3.385,-0.0263,218.74397,-5.476720453,-141.3992497
3.386,-0.0645,218.7371,-5.631774404,-141.223755
3.387,-0.29622,219.19918,-5.788040894,-141.0469467
3.388,-0.42419,219.04274,-5.945525531,-140.8688171
3.389,-0.42806,219.19606,-6.104233838,-140.6893582
3.39,-0.5046,219.48241,-6.264171246,-140.5085624
3.391,-0.70717,219.78053,-6.425343091,-140.326422
3.392,-0.74331,219.65941,-6.587754612,-140.1429294
3.393,-0.94406,219.84012,-6.751410942,-139.9580772
3.394,-0.74428,220.00207,-6.91631711,-139.771858
3.395,-1.29266,220.03126,-7.082478029,-139.5842645
3.396,-1.39166,220.20451,-7.249898499,-139.3952895
3.397,-1.50286,220.39393,-7.418583196,-139.2049259
3.398,-1.42765,220.67607,-7.588536672,-139.0131668
3.399,-1.85144,220.85347,-7.759763347,-138.8200053
3.4,-2.18146,220.75017,-7.932267507,-138.6254346
3.401,-1.98711,221.08841,-8.106053296,-138.4294483
3.402,-2.14598,221.41333,-8.281124712,-138.2320398
3.403,-2.40755,221.52165,-8.457485605,-138.0332027
3.404,-2.55699,221.28813,-8.635139666,-137.832931
3.405,-2.57964,221.54812,-8.814090426,-137.6312185
3.406,-2.42925,221.82486,-8.99434125,-137.4280594
3.407,-2.99644,221.98519,-9.175895332,-137.223448
3.408,-2.93902,221.99913,-9.358755685,-137.0173787
3.409,-3.24112,222.13418,-9.542925144,-136.8098461
3.41,-3.31602,222.42427,-9.728406351,-136.6008451
3.411,-3.27061,222.51078,-9.915201756,-136.3903706
3.412,-3.51934,222.97467,-10.10331361,-136.1784178
3.413,-3.86115,222.83076,-10.29274395,-135.964982
3.414,-3.93067,223.11966,-10.48349462,-135.750059
3.415,-4.03044,223.37964,-10.67556723,-135.5336444
3.416,-4.09402,223.35108,-10.86896317,-135.3157344
3.417,-4.37523,223.53512,-11.06368359,-135.096325
3.418,-4.55792,223.89697,-11.25972944,-134.8754129
3.419,-4.41669,223.78398,-11.45710138,-134.6529946
3.42,-4.90465,224.13392,-11.65579986,-134.4290673
3.421,-4.94531,224.42638,-11.85582506,-134.203628
3.422,-4.88136,224.44361,-12.0571769,-133.9766743
3.423,-5.3181,224.72661,-12.25985504,-133.7482039
3.424,-5.40593,224.93649,-12.46385885,-133.5182148
3.425,-5.37475,225.05789,-12.66918745,-133.2867053
3.426,-5.85851,225.23637,-12.87583965,-133.053674
3.427,-6.03694,225.29461,-13.08381398,-132.8191197
3.428,-6.14534,225.46802,-13.29310867,-132.5830417
3.429,-6.317,225.67052,-13.50372165,-132.3454394
3.43,-6.29126,226.04907,-13.71565052,-132.1063127
3.431,-6.36434,226.04089,-13.9288926,-131.8656616
3.432,-6.8056,226.2621,-14.14344485,-131.6234866
3.433,-6.69841,226.19173,-14.35930393,-131.3797885
3.434,-6.87212,226.5893,-14.57646615,-131.1345685
3.435,-7.13365,226.75084,-14.79492748,-130.8878281
3.436,-7.19043,227.12328,-15.01468356,-130.6395691
3.437,-7.42504,226.88456,-15.23572965,-130.3897937
3.438,-7.7028,227.17404,-15.45806067,-130.1385046
3.439,-7.89572,227.55382,-15.68167117,-129.8857047
3.44,-8.06244,227.84105,-15.90655533,-129.6313973
3.441,-8.09116,227.69294,-16.13270697,-129.3755863
3.442,-8.6035,227.99872,-16.3601195,-129.1182758
3.443,-8.75591,228.26523,-16.58878597,-128.8594703
3.444,-8.76868,228.44387,-16.81869902,-128.5991749
3.445,-8.92879,228.77063,-17.04985092,-128.3373948
3.446,-9.17497,228.73239,-17.2822335,-128.074136
3.447,-9.14752,229.03913,-17.51583821,-127.8094047
3.448,-9.65104,229.38143,-17.75065609,-127.5432075
3.449,-9.8701,229.35846,-17.98667776,-127.2755516
3.45,-9.85356,229.84706,-18.22389341,-127.0064446
3.451,-10.19767,229.85817,-18.46229283,-126.7358944
3.452,-10.12871,229.93405,-18.70186536,-126.4639097
3.453,-10.59104,230.14649,-18.94259992,-126.1904992
3.454,-10.67914,230.42891,-19.18448499,-125.9156725
3.455,-10.75757,230.72325,-19.42750862,-125.6394393
3.456,-10.86859,230.94364,-19.67165841,-125.3618102
3.457,-11.38146,231.26964,-19.91692154,-125.0827958
3.458,-11.4272,231.31866,-20.1632847,-124.8024075
3.459,-11.56946,231.46799,-20.41073418,-124.5206571
3.46,-11.92447,231.80713,-20.65925579,-124.2375568
3.461,-11.95491,231.96242,-20.90883489,-123.9531195
3.462,-12.25281,232.14186,-21.15945641,-123.6673585
3.463,-12.3613,232.29771,-21.41110479,-123.3802874
3.464,-12.70912,232.5288,-21.66376405,-123.0919205
3.465,-12.7376,232.76393,-21.91741774,-122.8022726
3.466,-13.13861,233.15813,-22.17204894,-122.5113589
3.467,-13.24093,233.10495,-22.42764031,-122.2191952
3.468,-13.36459,233.49264,-22.68417402,-121.9257977
3.469,-13.7376,233.65941,-22.9416318,-121.6311831
3.47,-13.82652,233.79109,-23.19999494,-121.3353686
3.471,-14.03702,234.03064,-23.45924427,-121.0383721
3.472,-14.30411,234.25728,-23.71936015,-120.7402116
3.473,-14.36777,234.55312,-23.98032253,-120.4409059
3.474,-14.66914,235.00906,-24.2421109,-120.1404743
3.475,-14.70251,234.96357,-24.50470431,-119.8389362
3.476,-15.02234,235.26388,-24.76808135,-119.5363121
3.477,-15.22712,235.52153,-25.03222023,-119.2326223
3.478,-15.50588,235.696,-25.29709868,-118.9278882
3.479,-15.72414,235.91211,-25.56269403,-118.6221312
3.48,-16.08677,236.29183,-25.82898318,-118.3153733
3.481,-16.33111,236.39994,-26.09594264,-118.0076372
3.482,-16.5002,236.60089,-26.36354848,-117.6989457
3.483,-16.57927,236.60394,-26.63177638,-117.3893222
3.484,-16.86995,237.06216,-26.90060164,-117.0787905
3.485,-16.94509,237.21399,-27.16999914,-116.7673749
3.486,-17.21986,237.57611,-27.43994342,-116.4551001
3.487,-17.53157,237.76419,-27.71040861,-116.1419911
3.488,-17.66362,238.24172,-27.98136849,-115.8280735
3.489,-18.00335,238.60457,-28.25279648,-115.5133731
3.49,-18.23477,238.52403,-28.52466567,-115.1979162
3.491,-18.27321,238.90708,-28.79694878,-114.8817295
3.492,-18.82665,239.22274,-29.06961823,-114.5648399
3.493,-19.15419,239.17798,-29.3426461,-114.2472748
3.494,-18.98402,239.73921,-29.61600417,-113.9290619
3.495,-19.57486,239.77339,-29.88966393,-113.6102292
3.496,-19.59913,240.00484,-30.16359656,-113.2908051
3.497,-19.90949,240.28514,-30.43777299,-112.9708183
3.498,-19.97786,240.49014,-30.71216387,-112.6502976
3.499,-20.36584,240.98616,-30.98673961,-112.3292722
3.5,-20.5223,240.98285,-31.26147035,-112.0077717
3.501,-20.87019,241.22449,-31.53632603,-111.6858257
3.502,-20.94553,241.85687,-31.81127638,-111.3634643
3.503,-21.12999,241.82303,-32.08629089,-111.0407176
3.504,-21.69672,242.00601,-32.3613389,-110.7176159
3.505,-21.7337,242.16899,-32.63638956,-110.3941899
3.506,-22.15783,242.55,-32.91141183,-110.0704702
3.507,-22.27222,243.02462,-33.18637457,-109.7464878
3.508,-22.3218,243.13194,-33.46124646,-109.4222738
3.509,-22.65163,243.37448,-33.73599609,-109.0978592
3.51,-22.95436,243.57436,-34.01059192,-108.7732755
3.511,-23.06511,243.78592,-34.28500233,-108.4485538
