Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
2.95,-13.238033,-15.199074,-13.565751,-16.532219,-20.15477449,-19.81281141,-20.07391209,-19.88664515
2.951,-13.280577,-15.138749,-13.581532,-16.501108,-20.12541364,-19.79611435,-20.04407849,-19.86921429
2.952,-13.217548,-15.117374,-13.554601,-16.52961,-20.0959666,-19.77942048,-20.01416512,-19.8517847
2.953,-13.168222,-15.12014,-13.509367,-16.425699,-20.06643453,-19.76272999,-19.98417307,-19.83435656
2.954,-13.220828,-15.118089,-13.540709,-16.491831,-20.03681854,-19.74604306,-19.95410344,-19.81693008
2.955,-13.148207,-15.055346,-13.453902,-16.453035,-20.00711977,-19.72935987,-19.92395733,-19.79950544
2.956,-13.122639,-15.073418,-13.45409,-16.466904,-19.97733935,-19.71268062,-19.89373582,-19.78208284
2.957,-13.120473,-15.040398,-13.43169,-16.363913,-19.9474784,-19.69600548,-19.86344002,-19.76466247
2.958,-13.078906,-14.970553,-13.428392,-16.396372,-19.91753804,-19.67933464,-19.83307099,-19.74724453
2.959,-13.085293,-14.979291,-13.421882,-16.362183,-19.88751939,-19.66266828,-19.80262983,-19.72982921
2.96,-13.04188,-15.008416,-13.462197,-16.37615,-19.85742356,-19.64600658,-19.7721176,-19.71241671
2.961,-13.020413,-14.936336,-13.368909,-16.358486,-19.82725165,-19.62934973,-19.74153538,-19.69500721
2.962,-13.007854,-14.957093,-13.354809,-16.302649,-19.79700478,-19.61269791,-19.71088422,-19.67760091
2.963,-13.029478,-14.925337,-13.378439,-16.271059,-19.76668404,-19.5960513,-19.68016521,-19.660198
2.964,-13.014533,-14.958264,-13.340701,-16.323221,-19.73629053,-19.57941008,-19.64937938,-19.64279867
2.965,-13.007182,-14.942414,-13.384399,-16.295866,-19.70582534,-19.56277444,-19.6185278,-19.62540312
2.966,-12.997446,-14.931433,-13.363134,-16.231308,-19.67528956,-19.54614455,-19.5876115,-19.60801152
2.967,-12.866887,-14.856964,-13.316257,-16.223354,-19.64468428,-19.52952059,-19.55663154,-19.59062408
2.968,-12.977599,-14.866589,-13.379039,-16.211647,-19.61401057,-19.51290274,-19.52558894,-19.57324098
2.969,-12.950314,-14.858934,-13.30341,-16.180075,-19.58326949,-19.49629119,-19.49448474,-19.55586242
2.97,-12.93082,-14.833228,-13.286463,-16.17358,-19.55246214,-19.47968611,-19.46331997,-19.53848857
2.971,-12.920548,-14.805858,-13.308848,-16.159534,-19.52158955,-19.46308768,-19.43209564,-19.52111964
2.972,-12.854332,-14.82449,-13.248172,-16.042202,-19.4906528,-19.44649608,-19.40081276,-19.50375581
2.973,-12.824382,-14.792613,-13.236087,-16.160088,-19.45965292,-19.42991149,-19.36947236,-19.48639726
2.974,-12.91579,-14.773013,-13.283169,-16.090609,-19.42859098,-19.41333409,-19.33807542,-19.46904419
2.975,-12.844153,-14.769843,-13.201122,-16.104181,-19.39746801,-19.39676404,-19.30662294,-19.45169679
2.976,-12.889754,-14.757062,-13.196368,-16.023613,-19.36628504,-19.38020154,-19.27511592,-19.43435523
2.977,-12.824791,-14.719027,-13.226202,-16.027803,-19.3350431,-19.36364676,-19.24355534,-19.41701972
2.978,-12.812185,-14.687171,-13.132081,-16.001518,-19.30374323,-19.34709988,-19.21194218,-19.39969043
2.979,-12.767536,-14.664926,-13.131968,-16.002653,-19.27238642,-19.33056106,-19.18027741,-19.38236755
2.98,-12.768505,-14.688748,-13.165858,-15.977761,-19.2409737,-19.31403049,-19.148562,-19.36505127
2.981,-12.725577,-14.612665,-13.084827,-15.929126,-19.20950607,-19.29750835,-19.1167969,-19.34774178
2.982,-12.732561,-14.626421,-13.059563,-15.925813,-19.17798453,-19.28099481,-19.08498307,-19.33043926
2.983,-12.740167,-14.698226,-13.115877,-15.945278,-19.14641007,-19.26449004,-19.05312145,-19.31314389
2.984,-12.688854,-14.641537,-13.033477,-15.923367,-19.11478367,-19.24799423,-19.02121299,-19.29585587
2.985,-12.666647,-14.668456,-13.065637,-15.878913,-19.08310632,-19.23150754,-18.98925862,-19.27857537
2.986,-12.660913,-14.601945,-13.026999,-15.891831,-19.05137899,-19.21503015,-18.95725926,-19.26130259
2.987,-12.650564,-14.529591,-13.022061,-15.825311,-19.01960264,-19.19856223,-18.92521584,-19.2440377
2.988,-12.594451,-14.593543,-12.979477,-15.797531,-18.98777824,-19.18210397,-18.89312927,-19.2267809
2.989,-12.647562,-14.55436,-13.011573,-15.838932,-18.95590673,-19.16565553,-18.86100045,-19.20953237
2.99,-12.618552,-14.455052,-12.978622,-15.82077,-18.92398907,-19.14921709,-18.82883028,-19.19229228
2.991,-12.555327,-14.539474,-12.969266,-15.774856,-18.89202618,-19.13278883,-18.79661966,-19.17506083
2.992,-12.55121,-14.463261,-12.973186,-15.787271,-18.86001902,-19.11637091,-18.76436948,-19.1578382
2.993,-12.560664,-14.484847,-12.971599,-15.695534,-18.82796849,-19.09996351,-18.73208061,-19.14062458
2.994,-12.552908,-14.450731,-12.937053,-15.692813,-18.79587552,-19.0835668,-18.69975392,-19.12342014
2.995,-12.505526,-14.430593,-12.903029,-15.675853,-18.76374102,-19.06718096,-18.66739029,-19.10622507
2.996,-12.46419,-14.426668,-12.890929,-15.71288,-18.7315659,-19.05080617,-18.63499056,-19.08903955
2.997,-12.497316,-14.441184,-12.873387,-15.60648,-18.69935105,-19.03444258,-18.6025556,-19.07186378
2.998,-12.44091,-14.433251,-12.877602,-15.649315,-18.66709736,-19.01809039,-18.57008624,-19.05469792
2.999,-12.448717,-14.418456,-12.860101,-15.610785,-18.63480573,-19.00174975,-18.53758332,-19.03754217
3,-12.442769,-14.398775,-12.838395,-15.594418,-18.60247701,-18.98542085,-18.50504768,-19.0203967
3.001,-12.447081,-14.336421,-12.807622,-15.56488,-18.57011209,-18.96910385,-18.47248013,-19.00326171
3.002,-12.381202,-14.372681,-12.783007,-15.601337,-18.53771183,-18.95279893,-18.4398815,-18.98613737
3.003,-12.35865,-14.256269,-12.784971,-15.543662,-18.50527707,-18.93650626,-18.40725258,-18.96902386
3.004,-12.408715,-14.309554,-12.795256,-15.536019,-18.47280868,-18.92022601,-18.3745942,-18.95192137
3.005,-12.345741,-14.245657,-12.726638,-15.518276,-18.44030748,-18.90395836,-18.34190713,-18.93483008
3.006,-12.384637,-14.331812,-12.77423,-15.546047,-18.40777432,-18.88770348,-18.30919218,-18.91775018
3.007,-12.34704,-14.272706,-12.733766,-15.48613,-18.37521002,-18.87146154,-18.27645011,-18.90068184
3.008,-12.335429,-14.276503,-12.713277,-15.497158,-18.3426154,-18.85523271,-18.24368171,-18.88362525
3.009,-12.3404,-14.21913,-12.689857,-15.434427,-18.30999127,-18.83901717,-18.21088774,-18.86658059
3.01,-12.302669,-14.245304,-12.713234,-15.479259,-18.27733844,-18.82281509,-18.17806896,-18.84954804
3.011,-12.278992,-14.21186,-12.690218,-15.462475,-18.24465771,-18.80662664,-18.14522613,-18.83252779
3.012,-12.228305,-14.190063,-12.640337,-15.399927,-18.21194985,-18.79045199,-18.11235999,-18.81552003
3.013,-12.258336,-14.158178,-12.648728,-15.369257,-18.17921567,-18.77429131,-18.07947128,-18.79852492
3.014,-12.24334,-14.172673,-12.660011,-15.383928,-18.14645594,-18.75814479,-18.04656074,-18.78154265
3.015,-12.188737,-14.117169,-12.598169,-15.328208,-18.11367142,-18.74201258,-18.01362909,-18.76457342
3.016,-12.249973,-14.156709,-12.596563,-15.393823,-18.08086288,-18.72589487,-17.98067705,-18.74761739
3.017,-12.203492,-14.130233,-12.580379,-15.363107,-18.04803107,-18.70979182,-17.94770533,-18.73067475
3.018,-12.160923,-14.067833,-12.579132,-15.336433,-18.01517674,-18.69370362,-17.91471463,-18.7137457
3.019,-12.16341,-14.136138,-12.550984,-15.33063,-17.98230064,-18.67763042,-17.88170566,-18.69683039
3.02,-12.140529,-14.049418,-12.482404,-15.303043,-17.94940349,-18.66157241,-17.84867911,-18.67992903
3.021,-12.14061,-14.083073,-12.555991,-15.298982,-17.91648602,-18.64552976,-17.81563566,-18.6630418
3.022,-12.123919,-14.032567,-12.520344,-15.199762,-17.88354896,-18.62950263,-17.78257598,-18.64616887
3.023,-12.097632,-14.091333,-12.448292,-15.362598,-17.85059301,-18.61349121,-17.74950075,-18.62931043
3.024,-12.124338,-14.039117,-12.529422,-15.265914,-17.81761889,-18.59749567,-17.71641064,-18.61246667
3.025,-12.088845,-14.020974,-12.429123,-15.233192,-17.78462728,-18.58151618,-17.6833063,-18.59563777
3.026,-12.039011,-14.013892,-12.399648,-15.247503,-17.75161889,-18.56555292,-17.65018839,-18.5788239
3.027,-12.035507,-13.959061,-12.414969,-15.203322,-17.7185944,-18.54960605,-17.61705754,-18.56202527
3.028,-12.038119,-14.013867,-12.433901,-15.28334,-17.68555449,-18.53367575,-17.5839144,-18.54524204
3.029,-11.959944,-13.968781,-12.347279,-15.153591,-17.65249982,-18.5177622,-17.5507596,-18.5284744
3.03,-12.022243,-13.959791,-12.371157,-15.175654,-17.61943107,-18.50186558,-17.51759376,-18.51172255
3.031,-11.99094,-13.913966,-12.390077,-15.133019,-17.58634889,-18.48598604,-17.4844175,-18.49498666
3.032,-12.002894,-13.920689,-12.356132,-15.122568,-17.55325394,-18.47012378,-17.45123143,-18.47826691
3.033,-11.949872,-13.954243,-12.348927,-15.163123,-17.52014685,-18.45427897,-17.41803617,-18.4615635
3.034,-11.935904,-13.910625,-12.284496,-15.063688,-17.48702827,-18.43845177,-17.3848323,-18.44487661
3.035,-11.874125,-13.863457,-12.282829,-15.076901,-17.45389883,-18.42264238,-17.35162043,-18.42820642
3.036,-11.9105,-13.855906,-12.269822,-15.047822,-17.42075915,-18.40685095,-17.31840113,-18.41155313
3.037,-11.832023,-13.866034,-12.253891,-15.109586,-17.38760986,-18.39107768,-17.285175,-18.3949169
3.038,-11.86818,-13.841413,-12.245868,-15.046835,-17.35445156,-18.37532272,-17.2519426,-18.37829794
3.039,-11.812208,-13.81975,-12.27963,-15.010486,-17.32128486,-18.35958627,-17.2187045,-18.36169643
3.04,-11.817473,-13.836885,-12.199608,-15.079342,-17.28811036,-18.3438685,-17.18546127,-18.34511256
3.041,-11.823581,-13.825684,-12.198224,-15.033432,-17.25492865,-18.32816959,-17.15221346,-18.32854651
3.042,-11.795601,-13.768845,-12.171501,-14.998554,-17.22174031,-18.3124897,-17.11896162,-18.31199846
3.043,-11.823696,-13.818575,-12.151758,-14.950934,-17.18854594,-18.29682903,-17.0857063,-18.29546862
3.044,-11.796735,-13.775395,-12.173365,-14.967933,-17.1553461,-18.28118775,-17.05244804,-18.27895716
3.045,-11.769073,-13.74414,-12.131876,-14.936574,-17.12214137,-18.26556604,-17.01918737,-18.26246428
3.046,-11.740426,-13.784317,-12.089363,-15.008933,-17.08893229,-18.24996407,-16.9859248,-18.24599017
3.047,-11.753801,-13.728317,-12.177482,-14.9982,-17.05571944,-18.23438203,-16.95266088,-18.229535
3.048,-11.729794,-13.812818,-12.119002,-14.950177,-17.02250335,-18.2188201,-16.91939611,-18.21309898
3.049,-11.705303,-13.74411,-12.054218,-14.871929,-16.98928457,-18.20327845,-16.886131,-18.19668229
3.05,-11.691077,-13.745218,-12.075379,-14.912558,-16.95606365,-18.18775727,-16.85286605,-18.18028513
3.051,-11.661206,-13.710092,-12.061772,-14.917961,-16.92284111,-18.17225674,-16.81960177,-18.16390768
3.052,-11.643601,-13.677769,-12.024524,-14.848359,-16.88961747,-18.15677704,-16.78633864,-18.14755014
3.053,-11.657146,-13.670078,-11.996543,-14.817867,-16.85639327,-18.14131835,-16.75307716,-18.13121269
3.054,-11.606992,-13.622799,-11.958474,-14.819909,-16.823169,-18.12588085,-16.7198178,-18.11489553
3.055,-11.604364,-13.612712,-12.014297,-14.829085,-16.78994519,-18.11046473,-16.68656105,-18.09859886
3.056,-11.641693,-13.636159,-11.989511,-14.785209,-16.75672234,-18.09507017,-16.65330737,-18.08232286
3.057,-11.573487,-13.596556,-11.96035,-14.794193,-16.72350093,-18.07969735,-16.62005724,-18.06606773
3.058,-11.589895,-13.596183,-11.950857,-14.715346,-16.69028147,-18.06434646,-16.5868111,-18.04983367
3.059,-11.536284,-13.601903,-11.962882,-14.772761,-16.65706445,-18.04901769,-16.55356943,-18.03362086
3.06,-11.558759,-13.572696,-11.894648,-14.750073,-16.62385033,-18.03371121,-16.52033266,-18.01742951
3.061,-11.524627,-13.523246,-11.975465,-14.745164,-16.5906396,-18.01842722,-16.48710124,-18.0012598
3.062,-11.532938,-13.53169,-11.940204,-14.775317,-16.55743273,-18.00316589,-16.45387562,-17.98511194
3.063,-11.50099,-13.592166,-11.826252,-14.764563,-16.52423019,-17.98792742,-16.42065622,-17.96898612
3.064,-11.431352,-13.524897,-11.862321,-14.667252,-16.49103242,-17.972712,-16.38744349,-17.95288254
3.065,-11.43078,-13.538865,-11.855417,-14.721932,-16.4578399,-17.95751981,-16.35423784,-17.93680139
3.066,-11.452001,-13.527606,-11.797749,-14.621756,-16.42465306,-17.94235104,-16.3210397,-17.92074289
3.067,-11.401434,-13.474093,-11.799768,-14.60903,-16.39147236,-17.92720589,-16.28784949,-17.90470721
3.068,-11.381033,-13.489555,-11.791909,-14.648558,-16.35829822,-17.91208453,-16.2546676,-17.88869457
3.069,-11.358937,-13.434157,-11.767166,-14.604136,-16.3251311,-17.89698717,-16.22149446,-17.87270517
3.07,-11.385149,-13.429333,-11.794312,-14.573684,-16.2919714,-17.88191398,-16.18833046,-17.8567392
3.071,-11.376366,-13.483911,-11.764718,-14.646728,-16.25881957,-17.86686518,-16.155176,-17.84079686
3.072,-11.353848,-13.422383,-11.763766,-14.572294,-16.22567602,-17.85184094,-16.12203147,-17.82487837
3.073,-11.307815,-13.450906,-11.722584,-14.536076,-16.19254116,-17.83684146,-16.08889727,-17.80898392
3.074,-11.342319,-13.399836,-11.736592,-14.538161,-16.1594154,-17.82186693,-16.05577377,-17.79311371
3.075,-11.308504,-13.384317,-11.655818,-14.503115,-16.12629916,-17.80691756,-16.02266135,-17.77726796
3.076,-11.284539,-13.334618,-11.627355,-14.476794,-16.09319283,-17.79199352,-15.9895604,-17.76144686
3.077,-11.28076,-13.374895,-11.662259,-14.494745,-16.0600968,-17.77709503,-15.95647128,-17.74565062
3.078,-11.270155,-13.361261,-11.633633,-14.420427,-16.02701147,-17.76222228,-15.92339435,-17.72987944
3.079,-11.283495,-13.33549,-11.60316,-14.493588,-15.99393724,-17.74737546,-15.89032999,-17.71413354
3.08,-11.237035,-13.279761,-11.541095,-14.393665,-15.96087447,-17.73255477,-15.85727855,-17.69841313
3.081,-11.257058,-13.324479,-11.607937,-14.436813,-15.92782355,-17.71776042,-15.82424038,-17.68271841
3.082,-11.198662,-13.295469,-11.57235,-14.442238,-15.89478485,-17.7029926,-15.79121584,-17.66704958
3.083,-11.12194,-13.268163,-11.524909,-14.419355,-15.86175874,-17.68825151,-15.75820527,-17.65140687
3.084,-11.151251,-13.304678,-11.540702,-14.425211,-15.8287456,-17.67353736,-15.72520901,-17.63579048
3.085,-11.190086,-13.235426,-11.558471,-14.337021,-15.79574577,-17.65885034,-15.6922274,-17.62020062
3.086,-11.106332,-13.278131,-11.482836,-14.363244,-15.76275962,-17.64419066,-15.65926079,-17.60463752
3.087,-11.127933,-13.254461,-11.549478,-14.343659,-15.7297875,-17.62955853,-15.62630948,-17.58910137
3.088,-11.137218,-13.274359,-11.529051,-14.380898,-15.69682977,-17.61495415,-15.59337383,-17.57359239
3.089,-11.132669,-13.233613,-11.477322,-14.305311,-15.66388675,-17.60037772,-15.56045414,-17.55811081
3.09,-11.06397,-13.279202,-11.458246,-14.36447,-15.63095881,-17.58582945,-15.52755074,-17.54265684
3.091,-11.04571,-13.189442,-11.456285,-14.270396,-15.59804627,-17.57130955,-15.49466395,-17.52723068
3.092,-11.054183,-13.207318,-11.433228,-14.266666,-15.56514947,-17.55681824,-15.46179408,-17.51183257
3.093,-11.045215,-13.180051,-11.389262,-14.281472,-15.53226874,-17.5423557,-15.42894143,-17.49646272
3.094,-10.981976,-13.211699,-11.356376,-14.284484,-15.49940441,-17.52792217,-15.39610631,-17.48112136
3.095,-11.081929,-13.142546,-11.427721,-14.176121,-15.46655679,-17.51351785,-15.36328903,-17.46580869
3.096,-10.991264,-13.127562,-11.359608,-14.230116,-15.43372621,-17.49914294,-15.33048988,-17.45052494
3.097,-10.965213,-13.148583,-11.363082,-14.236977,-15.40091298,-17.48479768,-15.29770917,-17.43527035
3.098,-10.952071,-13.091228,-11.346778,-14.216913,-15.36811741,-17.47048226,-15.26494717,-17.42004512
3.099,-10.941006,-13.123845,-11.345369,-14.181746,-15.33533982,-17.4561969,-15.23220419,-17.40484949
3.1,-10.948833,-13.13147,-11.337696,-14.172873,-15.30258051,-17.44194183,-15.1994805,-17.38968367
3.101,-10.935599,-13.070254,-11.304915,-14.164564,-15.26983978,-17.42771726,-15.16677639,-17.37454791
3.102,-10.920137,-13.091803,-11.304546,-14.175791,-15.23711792,-17.4135234,-15.13409214,-17.35944242
3.103,-10.859879,-13.109977,-11.288445,-14.134159,-15.20441523,-17.39936048,-15.10142803,-17.34436743
3.104,-10.89763,-13.066732,-11.233488,-14.148477,-15.17173201,-17.38522872,-15.06878433,-17.32932318
3.105,-10.827428,-13.081132,-11.194333,-14.176837,-15.13906855,-17.37112834,-15.03616131,-17.31430989
3.106,-10.829269,-13.073324,-11.213215,-14.153938,-15.10642512,-17.35705956,-15.00355924,-17.2993278
3.107,-10.815087,-13.026729,-11.173609,-14.133546,-15.07380201,-17.3430226,-14.97097837,-17.28437714
3.108,-10.800338,-13.046284,-11.212493,-14.103871,-15.0411995,-17.3290177,-14.93841899,-17.26945814
3.109,-10.790091,-12.996216,-11.146269,-14.118215,-15.00861786,-17.31504507,-14.90588134,-17.25457104
3.11,-10.826703,-12.983424,-11.147806,-14.10397,-14.97605737,-17.30110495,-14.87336567,-17.23971608
3.111,-10.781075,-12.956517,-11.172246,-14.084639,-14.9435183,-17.28719756,-14.84087226,-17.22489349
3.112,-10.75814,-12.951237,-11.123743,-14.038448,-14.91100092,-17.27332313,-14.80840133,-17.21010352
3.113,-10.750556,-12.995102,-11.142312,-14.039263,-14.87850548,-17.2594819,-14.77595316,-17.1953464
3.114,-10.698185,-12.976487,-11.047104,-14.06197,-14.84603226,-17.24567409,-14.74352797,-17.18062237
3.115,-10.755504,-12.95139,-11.076638,-14.014179,-14.81358151,-17.23189995,-14.71112601,-17.16593168
3.116,-10.676777,-12.952947,-11.081963,-14.023641,-14.78115348,-17.21815969,-14.67874752,-17.15127458
3.117,-10.70885,-12.887882,-11.019277,-13.999665,-14.74874843,-17.20445357,-14.64639275,-17.13665129
3.118,-10.672882,-12.945068,-11.027666,-13.973848,-14.71636662,-17.19078181,-14.61406192,-17.12206208
3.119,-10.654429,-12.940664,-10.968024,-13.962674,-14.68400828,-17.17714466,-14.58175528,-17.10750719
3.12,-10.610364,-12.920564,-11.028194,-14.000851,-14.65167366,-17.16354236,-14.54947304,-17.09298686
3.121,-10.619663,-12.884624,-10.963273,-13.982871,-14.61936301,-17.14997514,-14.51721545,-17.07850136
3.122,-10.61725,-12.807462,-10.965739,-13.912463,-14.58707657,-17.13644325,-14.48498272,-17.06405092
3.123,-10.622021,-12.855989,-10.949815,-13.956064,-14.55481457,-17.12294694,-14.45277508,-17.04963581
3.124,-10.530532,-12.862483,-10.886113,-13.963347,-14.52257726,-17.10948644,-14.42059275,-17.03525627
3.125,-10.578238,-12.842012,-10.953,-13.933864,-14.49036485,-17.096062,-14.38843596,-17.02091256
3.126,-10.585967,-12.887197,-10.890233,-13.927503,-14.4581776,-17.08267388,-14.35630491,-17.00660494
3.127,-10.513895,-12.811697,-10.88282,-13.905627,-14.42601571,-17.06932232,-14.32419983,-16.99233366
3.128,-10.472352,-12.776688,-10.844663,-13.849553,-14.39387942,-17.05600757,-14.29212093,-16.97809899
3.129,-10.530766,-12.793057,-10.886098,-13.870278,-14.36176896,-17.04272989,-14.26006842,-16.96390119
3.13,-10.53157,-12.80195,-10.882627,-13.884315,-14.32968455,-17.02948952,-14.2280425,-16.94974051
3.131,-10.501761,-12.758181,-10.886163,-13.873557,-14.29762639,-17.01628672,-14.1960434,-16.93561723
3.132,-10.38041,-12.762663,-10.784527,-13.834586,-14.26559472,-17.00312176,-14.1640713,-16.9215316
3.133,-10.419956,-12.827139,-10.794707,-13.834115,-14.23358975,-16.98999488,-14.13212642,-16.9074839
3.134,-10.419379,-12.774725,-10.795876,-13.883137,-14.2016117,-16.97690635,-14.10020896,-16.89347438
3.135,-10.424561,-12.752462,-10.78323,-13.811105,-14.16966076,-16.96385642,-14.06831912,-16.87950333
3.136,-10.392755,-12.734406,-10.782421,-13.812582,-14.13773716,-16.95084537,-14.03645709,-16.86557101
3.137,-10.400994,-12.75106,-10.726953,-13.850484,-14.1058411,-16.93787345,-14.00462307,-16.8516777
3.138,-10.376433,-12.709042,-10.720078,-13.791995,-14.07397278,-16.92494093,-13.97281726,-16.83782366
3.139,-10.362267,-12.675305,-10.739305,-13.806498,-14.04213242,-16.91204807,-13.94103985,-16.82400918
3.14,-10.32836,-12.69115,-10.68878,-13.807399,-14.01032021,-16.89919515,-13.90929102,-16.81023452
3.141,-10.373702,-12.688725,-10.710409,-13.802825,-13.97853635,-16.88638244,-13.87757098,-16.79649998
3.142,-10.294855,-12.710332,-10.61385,-13.802299,-13.94678104,-16.8736102,-13.8458799,-16.78280582
3.143,-10.255547,-12.680815,-10.654573,-13.754829,-13.91505448,-16.86087872,-13.81421798,-16.76915234
3.144,-10.29046,-12.692003,-10.621742,-13.759162,-13.88335686,-16.84818826,-13.7825854,-16.75553981
3.145,-10.29606,-12.65222,-10.649257,-13.761809,-13.85168838,-16.8355391,-13.75098234,-16.74196852
3.146,-10.246737,-12.657778,-10.581184,-13.730974,-13.82004922,-16.82293153,-13.71940898,-16.72843876
3.147,-10.230397,-12.639052,-10.588593,-13.738939,-13.78843958,-16.81036582,-13.68786551,-16.71495081
3.148,-10.229002,-12.631739,-10.578315,-13.740355,-13.75685965,-16.79784225,-13.6563521,-16.70150496
3.149,-10.169885,-12.625319,-10.576428,-13.70443,-13.72530961,-16.78536111,-13.62486894,-16.68810151
3.15,-10.186862,-12.616256,-10.540318,-13.705424,-13.69378966,-16.77292269,-13.59341619,-16.67474075
3.151,-10.165766,-12.633902,-10.496798,-13.710304,-13.66229996,-16.76052726,-13.56199403,-16.66142298
3.152,-10.212729,-12.570883,-10.559804,-13.702743,-13.63084071,-16.74817512,-13.53060264,-16.64814848
3.153,-10.180211,-12.559783,-10.527305,-13.686543,-13.59941208,-16.73586656,-13.49924218,-16.63491757
3.154,-10.154722,-12.558112,-10.443888,-13.623624,-13.56801426,-16.72360188,-13.46791284,-16.62173053
3.155,-10.110444,-12.608007,-10.467652,-13.673448,-13.53664743,-16.71138136,-13.43661477,-16.60858767
3.156,-10.125151,-12.517578,-10.485806,-13.672329,-13.50531175,-16.6992053,-13.40534815,-16.5954893
3.157,-10.085032,-12.59558,-10.437142,-13.626774,-13.47400742,-16.68707401,-13.37411315,-16.58243571
3.158,-10.093518,-12.524858,-10.424317,-13.605369,-13.44273459,-16.67498777,-13.34290993,-16.56942723
3.159,-10.040927,-12.528327,-10.350407,-13.633203,-13.41149345,-16.66294689,-13.31173865,-16.55646415
3.16,-9.9946547,-12.546262,-10.407777,-13.575518,-13.38028416,-16.65095169,-13.28059949,-16.54354679
3.161,-10.015664,-12.506864,-10.373219,-13.567318,-13.34910691,-16.63900245,-13.24949259,-16.53067545
3.162,-10.078132,-12.511199,-10.391232,-13.539414,-13.31796184,-16.62709949,-13.21841814,-16.51785046
3.163,-10.026385,-12.507079,-10.321785,-13.572731,-13.28684915,-16.61524311,-13.18737628,-16.50507213
3.164,-10.004491,-12.466335,-10.32976,-13.531414,-13.25576898,-16.60343364,-13.15636717,-16.49234078
3.165,-9.9839106,-12.524961,-10.307987,-13.588839,-13.22472152,-16.59167138,-13.12539098,-16.47965672
3.166,-10.029116,-12.501583,-10.296142,-13.577378,-13.19370692,-16.57995664,-13.09444787,-16.46702029
3.167,-9.9669094,-12.495155,-10.296733,-13.553187,-13.16272534,-16.56828975,-13.06353798,-16.4544318
3.168,-9.9156399,-12.494713,-10.270692,-13.556149,-13.13177696,-16.55667102,-13.03266148,-16.44189158
3.169,-9.9133482,-12.460647,-10.229758,-13.555693,-13.10086193,-16.54510077,-13.00181852,-16.42939996
3.17,-9.8961334,-12.447012,-10.230076,-13.503778,-13.06998041,-16.53357933,-12.97100926,-16.41695726
3.171,-9.8842373,-12.419504,-10.211878,-13.535877,-13.03913256,-16.52210702,-12.94023385,-16.40456383
3.172,-9.8681936,-12.429524,-10.197973,-13.507401,-13.00831855,-16.51068418,-12.90949244,-16.39221998
3.173,-9.8562326,-12.43473,-10.158901,-13.462601,-12.97753853,-16.49931112,-12.87878519,-16.37992607
3.174,-9.8503876,-12.399385,-10.199095,-13.502746,-12.94679266,-16.48798818,-12.84811224,-16.36768242
3.175,-9.8499804,-12.424261,-10.192565,-13.481909,-12.9160811,-16.4767157,-12.81747375,-16.35548937
3.176,-9.8456135,-12.390304,-10.173815,-13.447847,-12.88540399,-16.465494,-12.78686986,-16.34334727
3.177,-9.8226595,-12.394039,-10.12259,-13.451351,-12.8547615,-16.45432343,-12.75630073,-16.33125646
3.178,-9.8137465,-12.346798,-10.111941,-13.408569,-12.82415378,-16.44320433,-12.7257665,-16.31921729
3.179,-9.7706079,-12.357058,-10.111396,-13.43283,-12.79358098,-16.43213703,-12.69526732,-16.3072301
3.18,-9.7104139,-12.359074,-10.081913,-13.408029,-12.76304326,-16.42112189,-12.66480334,-16.29529525
3.181,-9.7686243,-12.323544,-10.123676,-13.434459,-12.73254077,-16.41015925,-12.63437471,-16.28341308
3.182,-9.7524157,-12.345686,-10.056173,-13.444796,-12.70207366,-16.39924946,-12.60398157,-16.27158395
3.183,-9.7329378,-12.365431,-10.057371,-13.409217,-12.67164207,-16.38839286,-12.57362406,-16.25980821
3.184,-9.7089863,-12.309793,-10.069771,-13.394188,-12.64124617,-16.37758982,-12.54330233,-16.24808623
3.185,-9.6719522,-12.344995,-10.030347,-13.391388,-12.61088609,-16.36684069,-12.51301653,-16.23641837
3.186,-9.6763992,-12.288648,-10.038031,-13.372631,-12.58056199,-16.35614582,-12.48276679,-16.22480498
3.187,-9.6592541,-12.258219,-10.022512,-13.368481,-12.55027401,-16.34550557,-12.45255327,-16.21324643
3.188,-9.6435213,-12.335052,-9.9949064,-13.416004,-12.52002231,-16.33492031,-12.4223761,-16.2017431
3.189,-9.6026201,-12.242664,-9.9672346,-13.327181,-12.48980702,-16.3243904,-12.39223543,-16.19029534
3.19,-9.6492004,-12.296371,-9.9360514,-13.388528,-12.4596283,-16.31391621,-12.36213139,-16.17890352
3.191,-9.6014585,-12.270387,-9.9289141,-13.38291,-12.42948629,-16.30349811,-12.33206413,-16.16756804
3.192,-9.5704184,-12.274528,-9.9581909,-13.365181,-12.39938114,-16.29313646,-12.3020338,-16.15628925
3.193,-9.5615225,-12.287589,-9.8539705,-13.377295,-12.36931298,-16.28283165,-12.27204052,-16.14506753
3.194,-9.5574484,-12.259874,-9.8782873,-13.327425,-12.33928197,-16.27258404,-12.24208444,-16.13390327
3.195,-9.5891247,-12.294643,-9.8774309,-13.357828,-12.30928826,-16.26239403,-12.21216571,-16.12279685
3.196,-9.4954157,-12.278498,-9.8418903,-13.33101,-12.27933197,-16.25226198,-12.18228445,-16.11174866
3.197,-9.5328655,-12.18734,-9.8689098,-13.331234,-12.24941325,-16.24218828,-12.15244081,-16.10075907
