Freq,S11_HFSS,S22_HFSS,S33_HFSS,S44_HFSS,S11_Milled,S22_Milled,S33_Milled,S44_Milled
3.257,-10.60368918,-10.92344477,-10.72816595,-10.81540468,-8.6205988,-8.1274462,-8.1775513,-7.9523501
3.258,-10.58350886,-10.90228496,-10.70765458,-10.794363,-8.6039667,-8.1090794,-8.198885,-7.8942628
3.259,-10.56341671,-10.88121789,-10.68723316,-10.77341437,-8.6191998,-8.1353607,-8.2044592,-7.9266391
3.26,-10.54341219,-10.860243,-10.66690114,-10.75255819,-8.5760269,-8.066678,-8.1581211,-7.9451952
3.261,-10.52349476,-10.83935971,-10.64665799,-10.73179391,-8.6108608,-8.0942335,-8.1969347,-7.869164
3.262,-10.50366391,-10.81856748,-10.62650314,-10.71112094,-8.5766602,-8.0549593,-8.1566868,-7.8743086
3.263,-10.48391911,-10.79786573,-10.60643608,-10.69053872,-8.5870867,-8.0933924,-8.1791649,-7.9076133
3.264,-10.46425985,-10.77725393,-10.58645625,-10.67004671,-8.5704117,-8.0820675,-8.182929,-7.863349
3.265,-10.44468562,-10.75673153,-10.56656315,-10.64964433,-8.5307522,-8.0024509,-8.1260834,-7.8938479
3.266,-10.42519592,-10.73629798,-10.54675624,-10.62933105,-8.56322,-8.0660334,-8.1516285,-7.8733597
3.267,-10.40579023,-10.71595276,-10.52703499,-10.60910631,-8.5456696,-8.0342684,-8.0979509,-7.8581061
3.268,-10.38646807,-10.69569532,-10.50739891,-10.58896959,-8.5499878,-8.0596228,-8.1513767,-7.8308988
3.269,-10.36722893,-10.67552515,-10.48784747,-10.56892033,-8.5457983,-8.0482092,-8.1123667,-7.8474059
3.27,-10.34807233,-10.65544171,-10.46838018,-10.54895803,-8.5319223,-8.014431,-8.1257181,-7.8175416
3.271,-10.32899777,-10.6354445,-10.44899652,-10.52908213,-8.5313568,-8.0320816,-8.130373,-7.8222685
3.272,-10.31000479,-10.61553299,-10.429696,-10.50929214,-8.4654055,-8.0057449,-8.1205864,-7.8015232
3.273,-10.29109289,-10.59570667,-10.41047812,-10.48958752,-8.4974737,-7.9719028,-8.0667696,-7.7960773
3.274,-10.27226161,-10.57596504,-10.3913424,-10.46996776,-8.4737024,-8.0053082,-8.1088848,-7.7863088
3.275,-10.25351047,-10.5563076,-10.37228835,-10.45043237,-8.4986801,-7.9877768,-8.0942087,-7.7376423
3.276,-10.23483901,-10.53673385,-10.35331549,-10.43098082,-8.4366865,-7.96135,-8.0516205,-7.786869
3.277,-10.21624676,-10.51724329,-10.33442333,-10.41161263,-8.5042992,-7.9676948,-8.0888433,-7.7268391
3.278,-10.19773326,-10.49783544,-10.31561141,-10.39232729,-8.4479713,-7.9800682,-8.0961103,-7.7664695
3.279,-10.17929806,-10.47850981,-10.29687925,-10.37312431,-8.4681864,-7.9747467,-8.0916767,-7.7168908
3.28,-10.16094071,-10.45926592,-10.27822639,-10.35400321,-8.4690676,-7.9804778,-8.0765696,-7.7024283
3.281,-10.14266075,-10.44010329,-10.25965237,-10.3349635,-8.4306698,-7.9294267,-8.0246973,-7.7210436
3.282,-10.12445775,-10.42102144,-10.24115672,-10.31600471,-8.415803,-7.9321642,-8.0236692,-7.7265663
3.283,-10.10633125,-10.40201991,-10.22273898,-10.29712635,-8.4048624,-7.9241142,-8.0400658,-7.7285976
3.284,-10.08828082,-10.38309823,-10.20439872,-10.27832795,-8.4524307,-7.9110241,-8.0540209,-7.6820364
3.285,-10.07030604,-10.36425594,-10.18613548,-10.25960905,-8.414053,-7.9183912,-8.0615873,-7.6603479
3.286,-10.05240645,-10.34549257,-10.16794881,-10.24096918,-8.3792782,-7.9035835,-8.0197592,-7.7187262
3.287,-10.03458165,-10.32680767,-10.14983828,-10.22240789,-8.418519,-7.9376483,-8.0447168,-7.6792355
3.288,-10.0168312,-10.3082008,-10.13180344,-10.2039247,-8.3332825,-7.868484,-8.0245695,-7.6375051
3.289,-9.999154674,-10.28967149,-10.11384387,-10.18551918,-8.3727379,-7.900497,-8.0577755,-7.6503725
3.29,-9.981551667,-10.27121932,-10.09595913,-10.16719087,-8.3746471,-7.9123445,-8.0701427,-7.6774735
3.291,-9.964021758,-10.25284383,-10.07814879,-10.14893932,-8.3262606,-7.829762,-7.9796276,-7.6692247
3.292,-9.946564537,-10.23454459,-10.06041244,-10.1307641,-8.3448811,-7.8859205,-7.9901447,-7.6275926
3.293,-9.929179594,-10.21632116,-10.04274965,-10.11266476,-8.372715,-7.8660197,-7.9957085,-7.6607895
3.294,-9.911866525,-10.19817311,-10.02515999,-10.09464086,-8.3380117,-7.8012967,-7.9806151,-7.6242456
3.295,-9.894624927,-10.18010002,-10.00764307,-10.07669199,-8.2956276,-7.8278461,-7.9548564,-7.595108
3.296,-9.877454402,-10.16210146,-9.99019847,-10.0588177,-8.2971048,-7.8238373,-7.9705596,-7.6072407
3.297,-9.860354553,-10.14417701,-9.972825777,-10.04101758,-8.3129272,-7.8289857,-7.9855957,-7.5764847
3.298,-9.843324987,-10.12632626,-9.955524592,-10.0232912,-8.2853146,-7.8057518,-7.9454374,-7.5948462
3.299,-9.826365315,-10.10854878,-9.938294511,-10.00563814,-8.3219137,-7.8118129,-7.9574251,-7.593533
3.3,-9.809475149,-10.09084417,-9.921135138,-9.988057992,-8.2612867,-7.7848721,-7.9531455,-7.5599341
3.301,-9.792654105,-10.07321202,-9.904046077,-9.970550339,-8.2735729,-7.8128376,-7.9828544,-7.5615201
3.302,-9.775901802,-10.05565192,-9.887026935,-9.953114774,-8.2520971,-7.8053288,-7.9388795,-7.5542755
3.303,-9.759217862,-10.03816347,-9.870077324,-9.935750891,-8.2390423,-7.7710109,-7.8917546,-7.5405169
3.304,-9.742601908,-10.02074628,-9.853196857,-9.918458288,-8.2392435,-7.7594757,-7.9280148,-7.5335131
3.305,-9.72605357,-10.00339995,-9.836385152,-9.901236566,-8.226799,-7.7272558,-7.8934793,-7.5380659
3.306,-9.709572475,-9.986124078,-9.819641828,-9.884085329,-8.1984625,-7.7306504,-7.8886304,-7.5273943
3.307,-9.693158259,-9.968918283,-9.802966508,-9.867004183,-8.2095537,-7.7480326,-7.9108062,-7.5353723
3.308,-9.676810555,-9.951782177,-9.786358817,-9.84999274,-8.2136202,-7.7089505,-7.9018655,-7.5014319
3.309,-9.660529002,-9.934715376,-9.769818384,-9.833050611,-8.1825094,-7.7117753,-7.8702669,-7.4959116
3.31,-9.644313242,-9.917717498,-9.753344839,-9.816177413,-8.1837196,-7.7180772,-7.88343,-7.489831
3.311,-9.628162918,-9.900788166,-9.736937817,-9.799372765,-8.1741142,-7.7012582,-7.8786163,-7.4877434
3.312,-9.612077677,-9.883927004,-9.720596954,-9.782636289,-8.1883955,-7.7208195,-7.8965836,-7.4537082
3.313,-9.596057166,-9.86713364,-9.704321889,-9.765967609,-8.1888123,-7.7084179,-7.875937,-7.5037489
3.314,-9.580101038,-9.850407705,-9.688112265,-9.749366352,-8.1652479,-7.6835546,-7.8634272,-7.4273558
3.315,-9.564208947,-9.83374883,-9.671967727,-9.73283215,-8.1491394,-7.6898794,-7.8838968,-7.4476137
3.316,-9.548380549,-9.817156653,-9.655887921,-9.716364636,-8.1251345,-7.6643806,-7.843112,-7.4127011
3.317,-9.532615504,-9.800630811,-9.639872497,-9.699963444,-8.1635208,-7.702282,-7.8544583,-7.4103193
3.318,-9.516913472,-9.784170947,-9.623921109,-9.683628215,-8.1447792,-7.6837535,-7.8566937,-7.400197
3.319,-9.501274119,-9.767776703,-9.608033411,-9.667358589,-8.1177616,-7.6430764,-7.8195429,-7.4137092
3.32,-9.485697109,-9.751447726,-9.592209061,-9.65115421,-8.1334286,-7.6568818,-7.8480983,-7.3746204
3.321,-9.470182113,-9.735183666,-9.576447719,-9.635014726,-8.1223288,-7.661284,-7.8339405,-7.3946877
3.322,-9.454728802,-9.718984173,-9.560749048,-9.618939785,-8.121686,-7.6507354,-7.8093119,-7.3737946
3.323,-9.439336849,-9.702848903,-9.545112712,-9.60292904,-8.0872164,-7.6541286,-7.7974715,-7.3729038
3.324,-9.42400593,-9.686777512,-9.52953838,-9.586982144,-8.1035204,-7.6402068,-7.8139429,-7.3514991
3.325,-9.408735723,-9.670769659,-9.514025722,-9.571098756,-8.1007795,-7.6379838,-7.8122687,-7.3440614
3.326,-9.39352591,-9.654825006,-9.49857441,-9.555278534,-8.0822153,-7.6109571,-7.8139572,-7.3221765
3.327,-9.378376172,-9.638943217,-9.483184118,-9.539521142,-8.0325356,-7.6043425,-7.7827101,-7.3451428
3.328,-9.363286196,-9.623123958,-9.467854525,-9.523826243,-8.0738888,-7.6234555,-7.8164096,-7.3456774
3.329,-9.348255669,-9.6073669,-9.452585308,-9.508193504,-8.0361557,-7.5391183,-7.7812362,-7.3420043
3.33,-9.333284279,-9.591671713,-9.437376151,-9.492622596,-8.0029173,-7.5664887,-7.7550502,-7.3368545
3.331,-9.31837172,-9.576038071,-9.422226737,-9.47711319,-8.0106602,-7.5612826,-7.7674513,-7.2735906
3.332,-9.303517684,-9.56046565,-9.407136753,-9.46166496,-7.9995127,-7.5921311,-7.771564,-7.318531
3.333,-9.288721869,-9.544954128,-9.392105886,-9.446277583,-8.0187292,-7.5722904,-7.7590404,-7.3133092
3.334,-9.273983973,-9.529503187,-9.377133829,-9.430950739,-8.0170469,-7.5624061,-7.7750072,-7.3086057
3.335,-9.259303695,-9.51411251,-9.362220273,-9.415684108,-7.9923472,-7.5574398,-7.7392559,-7.3011699
3.336,-9.244680739,-9.498781781,-9.347364915,-9.400477374,-7.9865575,-7.5504913,-7.7366667,-7.2961564
3.337,-9.230114809,-9.483510688,-9.332567451,-9.385330223,-7.9812355,-7.5713677,-7.7904773,-7.2058954
3.338,-9.215605612,-9.468298922,-9.317827581,-9.370242343,-8.0051737,-7.5528169,-7.7721348,-7.2224178
3.339,-9.201152856,-9.453146173,-9.303145007,-9.355213426,-7.9795446,-7.569006,-7.7579193,-7.2372241
3.34,-9.186756253,-9.438052136,-9.288519433,-9.340243162,-7.9842396,-7.5480781,-7.7267413,-7.2617755
3.341,-9.172415514,-9.423016508,-9.273950563,-9.325331248,-7.9523754,-7.5091863,-7.7264318,-7.2411852
3.342,-9.158130356,-9.408038987,-9.259438107,-9.31047738,-7.9218473,-7.4816241,-7.7392917,-7.2373347
3.343,-9.143900494,-9.393119273,-9.244981774,-9.295681257,-7.9292688,-7.4760413,-7.6925716,-7.2115021
3.344,-9.129725647,-9.378257069,-9.230581276,-9.280942582,-7.9409575,-7.5079103,-7.7119536,-7.2411914
3.345,-9.115605536,-9.36345208,-9.216236327,-9.266261056,-7.897841,-7.44172,-7.6544914,-7.2183847
3.346,-9.101539883,-9.348704012,-9.201946643,-9.251636386,-7.8899417,-7.458209,-7.6590862,-7.185389
3.347,-9.087528413,-9.334012575,-9.187711942,-9.23706828,-7.8990593,-7.4932728,-7.7040296,-7.1804156
3.348,-9.073570853,-9.319377479,-9.173531944,-9.222556446,-7.9065957,-7.4853759,-7.6803107,-7.2047944
3.349,-9.05966693,-9.304798437,-9.15940637,-9.208100597,-7.8941741,-7.447794,-7.6786842,-7.184351
3.35,-9.045816374,-9.290275164,-9.145334946,-9.193700446,-7.884059,-7.4395399,-7.6620431,-7.1761913
3.351,-9.032018917,-9.275807377,-9.131317395,-9.17935571,-7.8796716,-7.4541187,-7.6795263,-7.1743612
3.352,-9.018274294,-9.261394794,-9.117353446,-9.165066105,-7.8890142,-7.4281502,-7.6822639,-7.1722331
3.353,-9.004582239,-9.247037137,-9.103442829,-9.150831352,-7.8572955,-7.4382448,-7.6522384,-7.1612377
3.354,-8.99094249,-9.232734127,-9.089585274,-9.136651172,-7.8804555,-7.4703879,-7.674952,-7.1521907
3.355,-8.977354787,-9.218485491,-9.075780515,-9.122525288,-7.8647871,-7.4405551,-7.6748729,-7.1389866
3.356,-8.963818869,-9.204290953,-9.062028287,-9.108453427,-7.8864918,-7.4503217,-7.6784239,-7.1082554
3.357,-8.950334479,-9.190150242,-9.048328326,-9.094435315,-7.8568096,-7.3936396,-7.6498022,-7.1071129
3.358,-8.936901363,-9.176063089,-9.034680371,-9.080470682,-7.8157415,-7.4153919,-7.6601529,-7.0901017
3.359,-8.923519265,-9.162029225,-9.021084163,-9.066559259,-7.8448696,-7.3964124,-7.6169748,-7.0720687
3.36,-8.910187934,-9.148048384,-9.007539443,-9.052700778,-7.8260193,-7.378654,-7.6177049,-7.1374602
3.361,-8.896907119,-9.134120302,-8.994045955,-9.038894976,-7.7823319,-7.3736677,-7.5959954,-7.0803499
3.362,-8.883676571,-9.120244717,-8.980603446,-9.025141587,-7.7967267,-7.3806977,-7.6346693,-7.0672464
3.363,-8.870496043,-9.106421366,-8.967211661,-9.011440351,-7.7663484,-7.3386431,-7.5820751,-7.1177197
3.364,-8.85736529,-9.092649992,-8.953870351,-8.997791007,-7.7931299,-7.3578691,-7.6084876,-7.0233026
3.365,-8.844284066,-9.078930338,-8.940579266,-8.984193299,-7.7515841,-7.3366494,-7.5655804,-7.0733247
3.366,-8.831252131,-9.065262146,-8.927338158,-8.970646968,-7.7900162,-7.3532948,-7.5777044,-7.0495219
3.367,-8.818269243,-9.051645164,-8.914146781,-8.957151762,-7.7704177,-7.356523,-7.6001425,-7.0285897
3.368,-8.805335164,-9.03807914,-8.901004891,-8.943707426,-7.7458324,-7.2986131,-7.5812287,-7.0482397
3.369,-8.792449654,-9.024563822,-8.887912246,-8.93031371,-7.7929354,-7.3442707,-7.6111245,-7.0109291
3.37,-8.77961248,-9.011098962,-8.874868603,-8.916970365,-7.7524719,-7.3199134,-7.5904264,-7.0558095
3.371,-8.766823405,-8.997684314,-8.861873725,-8.903677142,-7.7395115,-7.3107376,-7.5482945,-7.01581
3.372,-8.754082197,-8.98431963,-8.848927371,-8.890433796,-7.7310514,-7.2967482,-7.5522399,-7.0147228
3.373,-8.741388626,-8.971004669,-8.836029308,-8.877240082,-7.766098,-7.3167653,-7.6048474,-6.9960289
3.374,-8.72874246,-8.957739186,-8.823179299,-8.864095756,-7.7385912,-7.3299851,-7.5552735,-6.9913235
3.375,-8.716143471,-8.944522942,-8.810377111,-8.851000579,-7.7097979,-7.2946925,-7.5453744,-6.9882522
3.376,-8.703591433,-8.931355698,-8.797622513,-8.83795431,-7.7515707,-7.3051891,-7.5838013,-6.9581943
3.377,-8.69108612,-8.918237215,-8.784915274,-8.824956712,-7.7455263,-7.3107085,-7.5606127,-6.9700561
3.378,-8.678627307,-8.905167259,-8.772255166,-8.812007547,-7.7140193,-7.2996721,-7.5921178,-6.9202738
3.379,-8.666214774,-8.892145594,-8.759641962,-8.799106582,-7.7145395,-7.2749133,-7.5337954,-6.9400272
3.38,-8.653848298,-8.879171988,-8.747075436,-8.786253582,-7.6704812,-7.258904,-7.5222697,-6.9649615
3.381,-8.641527659,-8.866246209,-8.734555363,-8.773448316,-7.6792741,-7.24401,-7.532352,-6.9617758
3.382,-8.62925264,-8.853368028,-8.722081522,-8.760690554,-7.6865096,-7.2793307,-7.5288162,-6.9412975
3.383,-8.617023023,-8.840537216,-8.70965369,-8.747980067,-7.6761241,-7.2508063,-7.5241179,-6.9290423
3.384,-8.604838594,-8.827753546,-8.697271648,-8.735316627,-7.6538615,-7.2183471,-7.4960985,-6.9146948
3.385,-8.592699138,-8.815016793,-8.684935178,-8.722700009,-7.6258636,-7.2070632,-7.4791231,-6.9307156
3.386,-8.580604442,-8.802326734,-8.672644062,-8.710129989,-7.6645336,-7.2710094,-7.5533333,-6.8773661
3.387,-8.568554295,-8.789683145,-8.660398084,-8.697606344,-7.6461291,-7.226634,-7.5201783,-6.8912387
3.388,-8.556548487,-8.777085805,-8.648197031,-8.685128852,-7.6196609,-7.2251587,-7.4947619,-6.8846526
3.389,-8.544586809,-8.764534495,-8.63604069,-8.672697294,-7.5823565,-7.1935654,-7.442544,-6.9066801
3.39,-8.532669054,-8.752028997,-8.623928849,-8.660311451,-7.5963178,-7.1890755,-7.4617014,-6.8979406
3.391,-8.520795016,-8.739569094,-8.611861298,-8.647971106,-7.6142225,-7.1816397,-7.4689355,-6.8959293
3.392,-8.50896449,-8.72715457,-8.599837827,-8.635676043,-7.6134191,-7.2033315,-7.4789262,-6.8367977
3.393,-8.497177273,-8.714785212,-8.587858231,-8.623426048,-7.5643377,-7.167634,-7.4481206,-6.8658762
3.394,-8.485433163,-8.702460807,-8.575922302,-8.611220908,-7.5978322,-7.2019963,-7.4938202,-6.8648162
3.395,-8.473731958,-8.690181143,-8.564029836,-8.599060411,-7.5855269,-7.1758389,-7.4558229,-6.8599019
3.396,-8.462073459,-8.67794601,-8.552180629,-8.586944348,-7.5805721,-7.1807027,-7.4684978,-6.8243995
3.397,-8.450457467,-8.665755201,-8.540374479,-8.574872509,-7.5758328,-7.1800303,-7.4681196,-6.7799587
3.398,-8.438883786,-8.653608507,-8.528611185,-8.562844687,-7.5658283,-7.1894236,-7.4776778,-6.82934
3.399,-8.42735222,-8.641505723,-8.516890547,-8.550860676,-7.5391383,-7.1320605,-7.4530606,-6.7946172
3.4,-8.415862574,-8.629446643,-8.505212367,-8.538920271,-7.5552917,-7.1616273,-7.4639373,-6.7973948
3.401,-8.404414654,-8.617431065,-8.493576448,-8.527023268,-7.5238428,-7.1612396,-7.4669371,-6.761704
3.402,-8.393008268,-8.605458787,-8.481982594,-8.515169465,-7.5183125,-7.1392679,-7.426548,-6.8020058
3.403,-8.381643225,-8.593529607,-8.470430609,-8.503358662,-7.5210972,-7.1035657,-7.413847,-6.8056087
3.404,-8.370319336,-8.581643326,-8.458920301,-8.491590657,-7.5073056,-7.1340947,-7.4218254,-6.7943072
3.405,-8.359036411,-8.569799746,-8.447451477,-8.479865254,-7.5162439,-7.1312881,-7.4250455,-6.7735724
3.406,-8.347794264,-8.557998669,-8.436023947,-8.468182254,-7.4835472,-7.1094036,-7.4057112,-6.8008356
3.407,-8.336592707,-8.5462399,-8.42463752,-8.456541462,-7.5046477,-7.1185808,-7.4279995,-6.7723536
3.408,-8.325431555,-8.534523245,-8.413292007,-8.444942683,-7.486537,-7.0873742,-7.3926764,-6.7386422
3.409,-8.314310625,-8.522848509,-8.401987221,-8.433385724,-7.4935989,-7.0989628,-7.4251084,-6.7706633
3.41,-8.303229733,-8.5112155,-8.390722976,-8.421870392,-7.4614806,-7.0804348,-7.3931909,-6.769855
3.411,-8.292188698,-8.499624028,-8.379499087,-8.410396495,-7.4850368,-7.0919585,-7.395823,-6.7154059
3.412,-8.281187338,-8.488073902,-8.368315369,-8.398963846,-7.4819341,-7.0692854,-7.3860903,-6.7406359
3.413,-8.270225475,-8.476564935,-8.357171639,-8.387572253,-7.4404125,-7.048605,-7.3611407,-6.7565451
3.414,-8.259302929,-8.465096938,-8.346067716,-8.376221531,-7.468811,-7.1062694,-7.4180851,-6.7014375
3.415,-8.248419524,-8.453669725,-8.335003419,-8.364911492,-7.4382463,-7.0798683,-7.3779764,-6.7238297
3.416,-8.237575083,-8.442283111,-8.323978569,-8.353641951,-7.4566216,-7.0545359,-7.3784266,-6.7069397
3.417,-8.22676943,-8.430936912,-8.312992986,-8.342412725,-7.4269819,-7.0641942,-7.3648868,-6.7066932
3.418,-8.216002392,-8.419630945,-8.302046494,-8.33122363,-7.4333787,-7.0542679,-7.3753242,-6.697341
3.419,-8.205273795,-8.408365029,-8.291138916,-8.320074485,-7.4244924,-7.0480299,-7.3537073,-6.6818562
3.42,-8.194583467,-8.397138981,-8.280270078,-8.308965108,-7.3998809,-7.0145593,-7.324656,-6.6893544
3.421,-8.183931237,-8.385952624,-8.269439804,-8.297895321,-7.4073491,-7.038497,-7.3357191,-6.6686463
3.422,-8.173316936,-8.374805779,-8.258647922,-8.286864945,-7.4237661,-7.0504193,-7.3726139,-6.675159
3.423,-8.162740393,-8.363698267,-8.24789426,-8.275873802,-7.3814974,-7.0163646,-7.3237381,-6.6665273
3.424,-8.152201442,-8.352629913,-8.237178647,-8.264921716,-7.3962259,-7.024776,-7.3411713,-6.6352983
3.425,-8.141699914,-8.341600542,-8.226500913,-8.254008512,-7.4059954,-7.0319028,-7.3404312,-6.6096888
3.426,-8.131235645,-8.330609979,-8.215860888,-8.243134016,-7.3724914,-7.0081902,-7.3179054,-6.6326451
3.427,-8.120808469,-8.319658052,-8.205258406,-8.232298055,-7.365346,-7.0017667,-7.3102808,-6.6436863
3.428,-8.110418222,-8.308744587,-8.194693299,-8.221500456,-7.3551722,-6.993125,-7.3285241,-6.6397362
3.429,-8.100064741,-8.297869415,-8.184165401,-8.210741049,-7.363029,-6.9827142,-7.2992926,-6.6005788
3.43,-8.089747864,-8.287032365,-8.173674548,-8.200019664,-7.3375916,-6.9849367,-7.2963414,-6.6076269
3.431,-8.07946743,-8.276233268,-8.163220575,-8.189336131,-7.3268814,-6.9600382,-7.2643151,-6.6193857
3.432,-8.069223279,-8.265471956,-8.15280332,-8.178690284,-7.3748679,-7.0039029,-7.3478503,-6.5899768
3.433,-8.059015251,-8.254748263,-8.142422621,-8.168081954,-7.2942801,-6.9586754,-7.2677193,-6.5895429
3.434,-8.048843189,-8.244062022,-8.132078316,-8.157510977,-7.3266249,-6.9631109,-7.3018928,-6.5788527
3.435,-8.038706935,-8.233413068,-8.121770246,-8.146977187,-7.3039451,-6.9522476,-7.3011208,-6.5636139
3.436,-8.028606333,-8.222801238,-8.111498252,-8.13648042,-7.3158946,-6.9455051,-7.3012948,-6.5738511
3.437,-8.018541227,-8.212226368,-8.101262175,-8.126020514,-7.3030376,-6.9393473,-7.3093219,-6.5568719
3.438,-8.008511463,-8.201688296,-8.091061859,-8.115597307,-7.2911668,-6.9271297,-7.260952,-6.561934
3.439,-7.998516887,-8.191186862,-8.080897146,-8.105210637,-7.2917099,-6.911243,-7.2563157,-6.5492067
3.44,-7.988557346,-8.180721905,-8.070767883,-8.094860345,-7.289866,-6.9287319,-7.2644596,-6.5350604
3.441,-7.978632689,-8.170293266,-8.060673914,-8.084546271,-7.2902379,-6.9132266,-7.276422,-6.5443602
3.442,-7.968742765,-8.159900786,-8.050615087,-8.074268258,-7.2772179,-6.9070334,-7.231338,-6.5325341
3.443,-7.958887424,-8.14954431,-8.040591247,-8.064026148,-7.2670903,-6.9019022,-7.2571597,-6.5406413
3.444,-7.949066515,-8.13922368,-8.030602245,-8.053819785,-7.2565656,-6.901278,-7.2327533,-6.5212684
3.445,-7.939279892,-8.12893874,-8.020647929,-8.043649014,-7.245379,-6.8907456,-7.2297459,-6.5276861
3.446,-7.929527407,-8.118689337,-8.010728148,-8.033513681,-7.2108316,-6.8787494,-7.2115688,-6.5566468
3.447,-7.919808913,-8.108475316,-8.000842755,-8.023413631,-7.2477078,-6.879108,-7.2422562,-6.5079818
3.448,-7.910124265,-8.098296526,-7.990991601,-8.013348713,-7.272274,-6.8970103,-7.2561884,-6.5138006
3.449,-7.900473317,-8.088152814,-7.981174539,-8.003318775,-7.204771,-6.8790765,-7.2588816,-6.4953117
3.45,-7.890855925,-8.078044029,-7.971391422,-7.993323665,-7.2394228,-6.8673086,-7.2495756,-6.4419889
3.451,-7.881271947,-8.067970021,-7.961642104,-7.983363235,-7.2362843,-6.9012313,-7.2446036,-6.4899707
3.452,-7.87172124,-8.057930642,-7.951926442,-7.973437335,-7.1965656,-6.8621035,-7.2235146,-6.4513249
3.453,-7.862203662,-8.047925742,-7.942244291,-7.963545817,-7.1716466,-6.8642416,-7.1736207,-6.4785724
3.454,-7.852719073,-8.037955175,-7.932595508,-7.953688533,-7.2113199,-6.880363,-7.2506709,-6.422091
3.455,-7.843267333,-8.028018794,-7.922979952,-7.943865338,-7.2106719,-6.869391,-7.2298827,-6.4672246
3.456,-7.833848302,-8.018116453,-7.91339748,-7.934076086,-7.2151031,-6.8717651,-7.2107739,-6.4627762
3.457,-7.824461842,-8.008248008,-7.903847951,-7.924320631,-7.1801009,-6.8280249,-7.208858,-6.4830804
3.458,-7.815107817,-7.998413313,-7.894331228,-7.914598831,-7.199954,-6.8432937,-7.2192335,-6.4308143
3.459,-7.805786088,-7.988612227,-7.88484717,-7.904910542,-7.1785975,-6.8174229,-7.2062049,-6.4359531
3.46,-7.796496521,-7.978844607,-7.875395639,-7.895255622,-7.1432576,-6.8134017,-7.1889043,-6.4516315
3.461,-7.787238979,-7.96911031,-7.865976498,-7.88563393,-7.1891394,-6.844779,-7.2033191,-6.3854709
3.462,-7.778013329,-7.959409198,-7.85658961,-7.876045325,-7.1669698,-6.8268981,-7.2150788,-6.458951
3.463,-7.768819436,-7.949741129,-7.84723484,-7.866489667,-7.096292,-6.7970872,-7.1571498,-6.4430866
3.464,-7.759657169,-7.940105964,-7.837912053,-7.856966817,-7.1581602,-6.81073,-7.193222,-6.4115739
3.465,-7.750526394,-7.930503566,-7.828621114,-7.847476638,-7.1763453,-6.8224344,-7.219058,-6.4022441
3.466,-7.741426981,-7.920933796,-7.81936189,-7.838018992,-7.1764946,-6.7951689,-7.2052822,-6.3902035
3.467,-7.732358799,-7.911396518,-7.810134248,-7.828593742,-7.1002393,-6.7742224,-7.1343398,-6.3985233
3.468,-7.723321718,-7.901891596,-7.800938057,-7.819200753,-7.1533852,-6.8292727,-7.1959658,-6.3663001
3.469,-7.714315608,-7.892418895,-7.791773185,-7.80983989,-7.1050973,-6.7672338,-7.1527367,-6.3997598
3.47,-7.705340342,-7.882978281,-7.782639502,-7.800511018,-7.1261582,-6.7968745,-7.1704459,-6.3678007
3.471,-7.696395791,-7.873569619,-7.773536878,-7.791214004,-7.1267943,-6.7997165,-7.1934938,-6.3587503
3.472,-7.687481829,-7.864192777,-7.764465184,-7.781948715,-7.0843182,-6.7376513,-7.1345205,-6.3565497
3.473,-7.678598329,-7.854847622,-7.755424292,-7.77271502,-7.1030502,-6.7811465,-7.1617584,-6.33178
3.474,-7.669745166,-7.845534025,-7.746414074,-7.763512787,-7.0893722,-6.7923517,-7.1662598,-6.3160768
3.475,-7.660922216,-7.836251852,-7.737434405,-7.754341886,-7.0911789,-6.7367249,-7.1252661,-6.3549504
3.476,-7.652129352,-7.827000976,-7.728485156,-7.745202186,-7.0602665,-6.7233224,-7.131423,-6.3550396
3.477,-7.643366454,-7.817781267,-7.719566204,-7.73609356,-7.0426021,-6.7354102,-7.1281724,-6.3344092
3.478,-7.634633396,-7.808592595,-7.710677424,-7.727015879,-7.043005,-6.7125611,-7.1195636,-6.3426118
3.479,-7.625930059,-7.799434834,-7.701818691,-7.717969016,-7.0505786,-6.7212043,-7.1107678,-6.3263011
3.48,-7.617256319,-7.790307857,-7.692989883,-7.708952843,-7.0319715,-6.7279339,-7.1304626,-6.3321981
3.481,-7.608612057,-7.781211537,-7.684190877,-7.699967234,-7.0466032,-6.7230177,-7.1187153,-6.330266
3.482,-7.599997151,-7.772145749,-7.675421551,-7.691012065,-7.0308585,-6.6781049,-7.0920582,-6.3200212
3.483,-7.591411484,-7.763110368,-7.666681783,-7.682087211,-7.0291219,-6.7199922,-7.1043367,-6.2969165
3.484,-7.582854936,-7.75410527,-7.657971454,-7.673192547,-7.0389075,-6.7044973,-7.1158094,-6.3017788
3.485,-7.574327389,-7.74513033,-7.649290443,-7.66432795,-7.0162754,-6.6914725,-7.0978918,-6.2723584
3.486,-7.565828726,-7.736185428,-7.640638632,-7.655493298,-6.990274,-6.6653624,-7.0928364,-6.2860055
3.487,-7.55735883,-7.727270439,-7.632015901,-7.64668847,-7.0239172,-6.7054811,-7.1099105,-6.2755599
3.488,-7.548917584,-7.718385244,-7.623422134,-7.637913343,-6.9806762,-6.6706471,-7.0753322,-6.2899952
3.489,-7.540504874,-7.70952972,-7.614857212,-7.629167797,-6.9991331,-6.6845593,-7.073216,-6.2495036
