Freq(Hz),S21(Phase)_milled,S21(Phase)_z0lver
1784000000,-165.96236,-62.87746596
1785000000,-165.69858,-62.91476304
1786000000,-165.9919,-62.95206984
1787000000,-166.17847,-62.98937664
1788000000,-166.18094,-63.02668343
1789000000,-166.38802,-63.06399023
1790000000,-166.43344,-63.10130188
1791000000,-166.5611,-63.13861839
1792000000,-166.60634,-63.1759349
1793000000,-166.78883,-63.21325142
1794000000,-166.67502,-63.25057278
1795000000,-166.99762,-63.28789901
1796000000,-166.99776,-63.32521552
1797000000,-167.29103,-63.3625466
1798000000,-167.08739,-63.39987283
1799000000,-167.43156,-63.43721362
1800000000,-167.27405,-63.47453985
1801000000,-167.41209,-63.51188064
1802000000,-167.54776,-63.54922144
1803000000,-167.70587,-63.58655252
1804000000,-167.84622,-63.62389332
1805000000,-167.8358,-63.66124383
1806000000,-168.0108,-63.69858948
1807000000,-168.10318,-63.73593999
1808000000,-168.17133,-63.77328564
1809000000,-168.46033,-63.81064101
1810000000,-168.32388,-63.84799152
1811000000,-168.67743,-63.88536146
1812000000,-168.49919,-63.92271682
1813000000,-168.48416,-63.96008191
1814000000,-168.84056,-63.99743727
1815000000,-168.89214,-64.0347975
1816000000,-168.84329,-64.07217229
1817000000,-169.04434,-64.10953737
1818000000,-169.12776,-64.14692188
1819000000,-169.27203,-64.18429668
1820000000,-169.45576,-64.22166662
1821000000,-169.33965,-64.25905598
1822000000,-169.50206,-64.29643078
1823000000,-169.6633,-64.333825
1824000000,-169.6244,-64.37120465
1825000000,-169.70869,-64.40857945
1826000000,-169.93419,-64.44597853
1827000000,-170.08583,-64.48337761
1828000000,-170.03523,-64.52077183
1829000000,-170.06987,-64.55817577
1830000000,-170.24765,-64.59556513
1831000000,-170.33994,-64.63297393
1832000000,-170.28067,-64.6703633
1833000000,-170.32802,-64.70777695
1834000000,-170.6913,-64.74518088
1835000000,-170.71266,-64.78258968
1836000000,-170.70903,-64.82000333
1837000000,-170.92104,-64.85742184
1838000000,-171.1618,-64.8948452
1839000000,-171.11989,-64.93224428
1840000000,-171.18683,-64.96966765
1841000000,-171.33409,-65.00709587
1842000000,-171.3929,-65.04451924
1843000000,-171.4321,-65.08195717
1844000000,-171.4767,-65.11936597
1845000000,-171.68283,-65.15680876
1846000000,-172.00462,-65.1942467
1847000000,-171.93881,-65.23167492
1848000000,-172.02118,-65.269108
1849000000,-172.03062,-65.30655565
1850000000,-172.17427,-65.34399844
1851000000,-172.23607,-65.38144124
1852000000,-172.31912,-65.41887432
1853000000,-172.54118,-65.45633168
1854000000,-172.47832,-65.49376962
1855000000,-172.69742,-65.53122698
1856000000,-172.66574,-65.56868435
1857000000,-172.90956,-65.60614657
1858000000,-173.0631,-65.64360393
1859000000,-172.99385,-65.68106615
1860000000,-173.27739,-65.7185138
1861000000,-173.3774,-65.75599545
1862000000,-173.2113,-65.79345768
1863000000,-173.27118,-65.83092961
1864000000,-173.15709,-65.86839669
1865000000,-173.58664,-65.90587348
1866000000,-173.68964,-65.94333085
1867000000,-173.80815,-65.98082221
1868000000,-173.92267,-66.01830872
1869000000,-173.86966,-66.05577094
1870000000,-174.13652,-66.0932623
1871000000,-174.16496,-66.13075367
1872000000,-174.27628,-66.16823532
1873000000,-174.27322,-66.20573639
1874000000,-174.30594,-66.24320347
1875000000,-174.4785,-66.28070941
1876000000,-174.6304,-66.31820077
1877000000,-174.57668,-66.35569699
1878000000,-174.96759,-66.39320778
1879000000,-175.02409,-66.43068458
1880000000,-175.17345,-66.46820508
1881000000,-174.95493,-66.50571102
1882000000,-175.29634,-66.54322666
1883000000,-175.29892,-66.5807326
1884000000,-175.37357,-66.61823853
1885000000,-175.54623,-66.65574933
1886000000,-175.62991,-66.69327469
1887000000,-175.83632,-66.73080005
1888000000,-175.75125,-66.76831084
1889000000,-175.98604,-66.80582649
1890000000,-176.10254,-66.84335186
1891000000,-176.17148,-66.88087722
1892000000,-176.26181,-66.91840744
1893000000,-176.33086,-66.95594251
1894000000,-176.38863,-66.99346788
1895000000,-176.54478,-67.03101267
1896000000,-176.65009,-67.06853803
1897000000,-176.65375,-67.10607797
1898000000,-176.72162,-67.14362761
1899000000,-176.92233,-67.18115298
1900000000,-176.95906,-67.21870748
1901000000,-177.08583,-67.25625227
1902000000,-176.93898,-67.29378249
1903000000,-177.35486,-67.33135643
1904000000,-177.49258,-67.36889636
1905000000,-177.49434,-67.40645572
1906000000,-177.53313,-67.44400537
1907000000,-177.70421,-67.48155987
1908000000,-177.72534,-67.51913381
1909000000,-177.72842,-67.55668346
1910000000,-177.95924,-67.59424282
1911000000,-177.88321,-67.63181675
1912000000,-178.12491,-67.66939068
1913000000,-178.16101,-67.70695005
1914000000,-178.34003,-67.74451426
1915000000,-178.41707,-67.7820882
1916000000,-178.35974,-67.81967184
1917000000,-178.53461,-67.85724578
1918000000,-178.63777,-67.89481971
1919000000,-178.8622,-67.9323985
1920000000,-178.73218,-67.96998701
1921000000,-179.05417,-68.00757065
1922000000,-179.12491,-68.04515916
1923000000,-179.08958,-68.08275252
1924000000,-179.12898,-68.12033131
1925000000,-179.2466,-68.15792953
1926000000,-179.42014,-68.19552289
1927000000,-179.68037,-68.23312596
1928000000,-179.66386,-68.2707339
1929000000,-179.7356,-68.30831269
1930000000,-179.9014,-68.34592062
1931000000,-179.79752,-68.38353341
1932000000,-179.95488,-68.42113162
1933000000,-179.87502,-68.45875413
1934000000,-180.20721,-68.49634749
1935000000,-180.3791,-68.53396999
1936000000,-180.50577,-68.57158278
1937000000,-180.48863,-68.60919557
1938000000,-180.7027,-68.64681807
1939000000,-180.81129,-68.68443086
1940000000,-180.65871,-68.72205822
1941000000,-180.95279,-68.75967101
1942000000,-180.8634,-68.79729837
1943000000,-181.11533,-68.83493545
1944000000,-181.17651,-68.87256281
1945000000,-181.42896,-68.91018045
1946000000,-181.47423,-68.94782239
1947000000,-181.68288,-68.98544975
1948000000,-181.61728,-69.02308682
1949000000,-181.87701,-69.06071904
1950000000,-181.82094,-69.09837554
1951000000,-181.77806,-69.13600776
1952000000,-181.8694,-69.17364969
1953000000,-182.12735,-69.21129648
1954000000,-182.16148,-69.24894327
1955000000,-182.19559,-69.2865852
1956000000,-182.36754,-69.3242417
1957000000,-182.76215,-69.36190306
1958000000,-182.62376,-69.39954985
1959000000,-182.64211,-69.43722092
1960000000,-182.74686,-69.47486285
1961000000,-183.00456,-69.51252907
1962000000,-183.07637,-69.55018557
1963000000,-183.18205,-69.58785179
1964000000,-183.2168,-69.62552286
1965000000,-183.36754,-69.66318908
1966000000,-183.23656,-69.70086501
1967000000,-183.53441,-69.73852151
1968000000,-183.44286,-69.7762023
1969000000,-183.73495,-69.81386852
1970000000,-183.76778,-69.85154445
1971000000,-183.98924,-69.88923495
1972000000,-184.13701,-69.92691088
1973000000,-184.07626,-69.96459167
1974000000,-184.19093,-70.0022676
1975000000,-184.37273,-70.03996296
1976000000,-184.37526,-70.07765346
1977000000,-184.31335,-70.11533425
1978000000,-184.52954,-70.1530296
1979000000,-184.42696,-70.19072011
1980000000,-184.60197,-70.22841546
1981000000,-184.8969,-70.26610597
1982000000,-184.83368,-70.30380618
1983000000,-184.981,-70.34151125
1984000000,-185.17311,-70.37921147
1985000000,-185.22459,-70.41690683
1986000000,-185.45436,-70.45462162
1987000000,-185.20016,-70.49233155
1988000000,-185.56491,-70.53004148
1989000000,-185.47729,-70.56775141
1990000000,-185.57816,-70.60546133
1991000000,-185.67851,-70.64318584
1992000000,-186.00568,-70.68088119
1993000000,-186.05197,-70.71859598
1994000000,-186.12221,-70.75632048
1995000000,-186.18648,-70.79404498
1996000000,-186.34056,-70.83176463
1997000000,-186.46236,-70.86948427
1998000000,-186.25449,-70.90721849
1999000000,-186.55884,-70.94494299
2000000000,-186.58327,-70.98267234
2001000000,-186.66058,-71.0204017
2002000000,-186.83156,-71.05813106
2003000000,-186.71024,-71.09586042
2004000000,-186.92027,-71.13361406
2005000000,-187.14497,-71.17134342
2006000000,-187.21364,-71.20908735
2007000000,-187.06828,-71.24683128
2008000000,-187.3006,-71.28456063
2009000000,-187.32799,-71.32230942
2010000000,-187.72084,-71.36005335
2011000000,-187.46707,-71.39781185
2012000000,-187.70236,-71.43556063
2013000000,-187.72435,-71.47331428
2014000000,-187.89526,-71.51105821
2015000000,-187.89261,-71.54882156
2016000000,-188.39462,-71.58657521
2017000000,-188.26837,-71.62434342
2018000000,-188.24405,-71.66208735
2019000000,-188.38745,-71.69985071
2020000000,-188.67647,-71.73761892
2021000000,-188.88049,-71.77539199
2022000000,-188.78253,-71.81316021
2023000000,-188.73149,-71.85091385
2024000000,-188.97585,-71.88868206
2025000000,-189.27551,-71.92645999
2026000000,-189.06003,-71.96423792
2027000000,-189.32076,-72.00201099
2028000000,-189.38016,-72.0397792
2029000000,-189.27089,-72.07755713
2030000000,-189.50864,-72.11534963
2031000000,-189.4129,-72.1531227
2032000000,-189.68903,-72.19090549
2033000000,-189.7663,-72.22868827
2034000000,-189.77074,-72.26647591
2035000000,-189.97232,-72.30427327
2036000000,-190.13704,-72.34205606
2037000000,-190.21307,-72.3798437
2038000000,-190.30518,-72.41764105
2039000000,-190.26584,-72.45543841
2040000000,-190.47748,-72.49323577
2041000000,-190.59372,-72.53103798
2042000000,-190.69536,-72.56883534
2043000000,-190.79167,-72.60662298
2044000000,-190.7986,-72.64443491
2045000000,-190.93219,-72.68224198
2046000000,-191.01332,-72.72003933
2047000000,-191.0619,-72.75785126
2048000000,-191.21983,-72.79564862
2049000000,-191.34755,-72.83346054
2050000000,-191.64177,-72.87128218
2051000000,-191.46225,-72.90909411
2052000000,-191.60159,-72.9469109
2053000000,-191.72476,-72.98471797
2054000000,-191.88492,-73.02254446
2055000000,-191.99055,-73.06036125
2056000000,-191.98608,-73.09817803
2057000000,-192.22639,-73.13601424
2058000000,-192.3132,-73.17383103
2059000000,-192.47224,-73.21165753
2060000000,-192.39145,-73.24948403
2061000000,-192.59792,-73.28731538
2062000000,-192.53804,-73.32514674
2063000000,-192.44186,-73.36297323
2064000000,-192.79506,-73.40080459
2065000000,-192.9464,-73.43865052
2066000000,-193.01744,-73.47648187
2067000000,-193.01547,-73.51432294
2068000000,-193.3174,-73.55216401
2069000000,-193.23851,-73.59000022
2070000000,-193.32909,-73.62784129
2071000000,-193.47786,-73.66569208
2072000000,-193.66696,-73.70353314
2073000000,-193.60931,-73.74137907
2074000000,-193.65164,-73.77922985
2075000000,-193.90887,-73.8170855
2076000000,-193.79881,-73.85494599
2077000000,-193.97263,-73.89279192
2078000000,-194.16376,-73.93063785
2079000000,-194.01683,-73.96848863
2080000000,-194.30067,-74.00635884
2081000000,-194.2981,-74.04420962
2082000000,-194.27179,-74.08208955
2083000000,-194.63499,-74.11993062
2084000000,-194.77319,-74.15780083
2085000000,-195.06799,-74.19567104
2086000000,-194.91434,-74.2335364
2087000000,-195.12029,-74.27140661
2088000000,-194.97995,-74.30929139
2089000000,-195.25516,-74.34714703
2090000000,-195.30124,-74.38501724
2091000000,-195.49442,-74.42289717
2092000000,-195.5838,-74.46076738
2093000000,-195.63127,-74.49864245
2094000000,-195.58089,-74.53652237
2095000000,-195.80154,-74.57440716
2096000000,-196.1268,-74.61228222
2097000000,-195.96997,-74.65017672
2098000000,-196.02031,-74.68805179
2099000000,-196.02925,-74.72594629
2100000000,-196.36275,-74.76383107
2101000000,-196.37489,-74.80171099
2102000000,-196.36664,-74.83960549
2103000000,-196.50269,-74.87749027
2104000000,-196.69466,-74.91538477
2105000000,-196.57462,-74.95328898
2106000000,-196.71002,-74.99117862
2107000000,-196.7925,-75.02907312
2108000000,-196.98499,-75.06696761
2109000000,-197.06824,-75.10488154
2110000000,-197.18565,-75.14277118
2111000000,-197.28793,-75.1806851
2112000000,-197.51299,-75.2185796
2113000000,-197.59372,-75.25648381
2114000000,-197.56441,-75.29439288
2115000000,-197.80827,-75.3323068
2116000000,-197.72414,-75.37021587
2117000000,-197.9313,-75.4081298
2118000000,-197.95541,-75.44602915
2119000000,-197.98701,-75.48394307
2120000000,-198.05746,-75.521857
2121000000,-198.26645,-75.55978064
2122000000,-198.14975,-75.59768971
2123000000,-198.50374,-75.63560849
2124000000,-198.71227,-75.67354184
2125000000,-198.78273,-75.71146062
2126000000,-198.78775,-75.7493794
2127000000,-198.72809,-75.7873079
2128000000,-198.82582,-75.82522182
2129000000,-199.07057,-75.86315032
2130000000,-199.13864,-75.90108367
2131000000,-199.33635,-75.93901217
2132000000,-199.24197,-75.97695038
2133000000,-199.42371,-76.01486916
2134000000,-199.47229,-76.05279766
2135000000,-199.55656,-76.09074558
2136000000,-199.6497,-76.12867893
2137000000,-199.76588,-76.166622
2138000000,-199.8176,-76.2045505
2139000000,-200.04008,-76.24249356
2140000000,-200.1059,-76.28042691
2141000000,-200.02055,-76.31838941
2142000000,-200.14079,-76.35633248
2143000000,-200.35454,-76.39426583
2144000000,-200.35515,-76.43221861
2145000000,-200.38188,-76.47016168
2146000000,-200.81306,-76.50810474
2147000000,-200.93437,-76.54605753
2148000000,-200.74103,-76.58402002
2149000000,-200.96262,-76.6219728
2150000000,-201.11206,-76.65992558
2151000000,-201.3933,-76.69788322
2152000000,-201.30685,-76.73582143
2153000000,-201.35571,-76.7737985
2154000000,-201.49663,-76.81175613
2155000000,-201.58833,-76.84970406
2156000000,-201.4819,-76.88767627
2157000000,-201.71671,-76.92563876
2158000000,-201.75435,-76.9635964
2159000000,-201.78792,-77.00157347
2160000000,-201.99551,-77.03952139
2161000000,-202.18068,-77.07749846
2162000000,-202.38948,-77.11547066
2163000000,-202.18153,-77.15344287
2164000000,-202.17578,-77.19141508
2165000000,-202.49863,-77.22939215
2166000000,-202.71774,-77.26735464
2167000000,-202.7338,-77.30533171
2168000000,-202.75777,-77.34331363
2169000000,-202.72919,-77.38128098
2170000000,-202.95331,-77.41926291
2171000000,-203.14354,-77.45723997
2172000000,-203.27222,-77.4952219
2173000000,-203.50003,-77.53320868
2174000000,-203.3644,-77.57119546
2175000000,-203.59865,-77.60919195
2176000000,-203.51807,-77.64716902
2177000000,-203.61603,-77.68515094
2178000000,-203.87737,-77.72314258
2179000000,-203.70547,-77.76112936
2180000000,-203.72685,-77.79912585
2181000000,-204.0356,-77.83711749
2182000000,-204.13774,-77.87509941
2183000000,-204.22171,-77.91310076
2184000000,-204.15018,-77.9510924
2185000000,-204.20978,-77.98909375
2186000000,-204.3846,-78.02708539
2187000000,-204.68848,-78.06508674
2188000000,-204.80687,-78.1030978
2189000000,-204.78947,-78.1410943
2190000000,-204.77422,-78.17909079
2191000000,-204.91716,-78.21710186
2192000000,-204.89668,-78.25508864
2193000000,-205.31027,-78.2930997
2194000000,-205.20241,-78.33110105
2195000000,-205.25926,-78.36911698
2196000000,-205.5056,-78.40713776
2197000000,-205.48975,-78.44513911
2198000000,-205.62527,-78.48314046
2199000000,-205.79317,-78.52116609
2200000000,-205.82684,-78.55917716
2201000000,-206.14145,-78.59718823
2202000000,-206.05403,-78.63520415
2203000000,-206.03951,-78.67321521
2204000000,-206.33719,-78.71124571
2205000000,-206.35693,-78.74926163
2206000000,-206.35027,-78.78727269
2207000000,-206.51292,-78.82529347
2208000000,-206.61652,-78.86331911
2209000000,-206.91544,-78.90133503
2210000000,-206.85471,-78.93936552
2211000000,-206.76262,-78.97739602
2212000000,-207.06685,-79.01541194
2213000000,-206.91911,-79.05343758
2214000000,-207.04721,-79.09146807
2215000000,-207.14461,-79.12950342
2216000000,-207.4406,-79.16752906
2217000000,-207.58276,-79.20556926
2218000000,-207.60585,-79.24359004
2219000000,-207.63441,-79.28162539
2220000000,-207.80605,-79.31967046
2221000000,-207.86086,-79.35769124
2222000000,-207.73125,-79.39573144
2223000000,-207.87082,-79.43377651
2224000000,-207.91367,-79.47181186
2225000000,-208.15877,-79.50985692
2226000000,-208.28497,-79.54788742
2227000000,-208.48268,-79.58593248
2228000000,-208.49982,-79.62397755
2229000000,-208.45534,-79.6620129
2230000000,-208.63702,-79.70006282
2231000000,-209.04701,-79.73811274
2232000000,-208.81583,-79.7761578
2233000000,-209.09915,-79.81420287
2234000000,-209.03709,-79.85225279
2235000000,-209.38777,-79.89030271
2236000000,-209.13156,-79.92835749
2237000000,-209.27948,-79.96639284
2238000000,-209.53474,-80.00445247
2239000000,-209.54214,-80.04251697
2240000000,-209.84827,-80.08056203
2241000000,-209.64633,-80.11863138
2242000000,-209.78839,-80.15667644
2243000000,-209.92581,-80.19472637
2244000000,-209.9019,-80.23277629
2245000000,-209.95171,-80.27085535
2246000000,-210.14464,-80.30890042
2247000000,-210.28148,-80.34696976
2248000000,-210.29866,-80.38502454
2249000000,-210.65015,-80.42308904
2250000000,-210.70987,-80.46115353
2251000000,-210.5482,-80.49922288
2252000000,-210.86591,-80.53728251
2253000000,-210.70543,-80.57535672
2254000000,-211.03513,-80.61342607
2255000000,-211.11229,-80.65149056
2256000000,-211.13408,-80.68956477
2257000000,-211.27568,-80.7276244
2258000000,-211.42932,-80.76570347
2259000000,-211.47656,-80.80377282
2260000000,-211.57845,-80.84184702
2261000000,-211.55556,-80.87991637
2262000000,-211.78268,-80.91799058
2263000000,-211.89957,-80.95606479
2264000000,-211.8092,-80.99414385
2265000000,-211.9097,-81.03221806
2266000000,-212.10808,-81.07029712
2267000000,-212.19583,-81.1083859
2268000000,-212.30551,-81.1464601
2269000000,-212.28682,-81.18453917
2270000000,-212.4837,-81.22262309
2271000000,-212.72345,-81.26071186
2272000000,-212.74347,-81.29877636
2273000000,-212.74344,-81.33686999
2274000000,-213.09694,-81.37494906
2275000000,-213.04889,-81.41304269
2276000000,-213.23637,-81.45114118
2277000000,-213.03616,-81.48921539
2278000000,-213.11806,-81.52730417
2279000000,-213.28174,-81.56539294
2280000000,-213.50966,-81.60348172
2281000000,-213.5265,-81.64158021
2282000000,-213.71086,-81.67966899
2283000000,-213.57027,-81.71775777
2284000000,-213.80095,-81.75585626
2285000000,-214.05298,-81.79396447
2286000000,-214.27431,-81.83204353
2287000000,-214.12296,-81.87012259
2288000000,-214.23888,-81.90822108
2289000000,-214.10236,-81.94631958
2290000000,-214.58122,-81.98442778
2291000000,-214.56451,-82.02253599
2292000000,-214.35002,-82.06061505
2293000000,-214.79167,-82.09872326
2294000000,-214.73068,-82.13683146
2295000000,-214.7341,-82.17492024
2296000000,-215.09641,-82.21301873
2297000000,-215.16653,-82.25112694
2298000000,-215.1629,-82.28923514
2299000000,-215.17708,-82.32732392
2300000000,-215.4706,-82.36545155
2301000000,-215.51373,-82.40355976
2302000000,-215.62877,-82.44165825
2303000000,-215.61107,-82.47976646
2304000000,-215.63858,-82.51788438
2305000000,-215.58661,-82.55597315
2306000000,-215.78635,-82.59410079
2307000000,-216.06624,-82.63219928
2308000000,-216.09148,-82.6703172
2309000000,-215.91733,-82.70843512
2310000000,-216.38326,-82.74654332
2311000000,-216.35567,-82.78464182
2312000000,-216.59166,-82.82276945
2313000000,-216.71939,-82.86088737
2314000000,-216.49763,-82.89899558
2315000000,-216.85913,-82.93711349
2316000000,-216.8936,-82.97523141
2317000000,-216.70172,-83.01334933
2318000000,-217.17578,-83.05146725
2319000000,-217.22272,-83.08958517
2320000000,-217.24789,-83.12772252
2321000000,-217.36835,-83.16583073
2322000000,-217.35951,-83.20393893
2323000000,-217.63629,-83.24206657
2324000000,-217.59596,-83.28018449
2325000000,-217.72502,-83.31832183
2326000000,-217.76715,-83.35643004
2327000000,-217.77045,-83.39455767
2328000000,-218.21776,-83.43268531
2329000000,-217.94754,-83.47080323
2330000000,-218.19579,-83.50894057
2331000000,-218.22099,-83.54706821
2332000000,-218.42418,-83.58519584
2333000000,-218.57617,-83.62332348
2334000000,-218.50082,-83.66145111
2335000000,-218.96114,-83.69958846
2336000000,-218.70097,-83.73770638
2337000000,-218.88023,-83.7758243
2338000000,-218.84436,-83.81397136
2339000000,-219.12378,-83.85209899
2340000000,-219.05513,-83.89024605
2341000000,-219.16193,-83.92836397
2342000000,-219.30029,-83.96649161
2343000000,-219.40288,-84.00463867
2344000000,-219.4812,-84.0427663
2345000000,-219.39774,-84.08090365
2346000000,-219.8942,-84.119041
2347000000,-219.81108,-84.15717835
2348000000,-219.90671,-84.19531569
2349000000,-219.80296,-84.23345304
2350000000,-220.00311,-84.2716001
2351000000,-220.13612,-84.30972774
2352000000,-220.34529,-84.3478748
2353000000,-220.29543,-84.38600243
2354000000,-220.48856,-84.4241495
2355000000,-220.34439,-84.46228684
2356000000,-220.60599,-84.50042419
2357000000,-220.76105,-84.53858097
2358000000,-220.60432,-84.57671832
2359000000,-221.00259,-84.61485566
2360000000,-221.01933,-84.65301244
2361000000,-220.88805,-84.69114007
2362000000,-220.98064,-84.72927742
2363000000,-221.24373,-84.7674342
2364000000,-221.39552,-84.80558126
2365000000,-221.45451,-84.84372832
2366000000,-221.55905,-84.88186567
2367000000,-221.85683,-84.92001273
2368000000,-221.64197,-84.95816951
2369000000,-221.76639,-84.99632628
2370000000,-221.79691,-85.03446363
2371000000,-221.95853,-85.07261069
2372000000,-222.23026,-85.11075775
2373000000,-222.39581,-85.14892424
2374000000,-222.24182,-85.18706159
2375000000,-222.49289,-85.22521837
2376000000,-222.43506,-85.26336543
2377000000,-222.645,-85.30153192
2378000000,-222.69827,-85.33966927
2379000000,-222.93521,-85.37782604
2380000000,-223.15434,-85.41598282
2381000000,-223.01894,-85.45412017
2382000000,-222.90475,-85.49228666
2383000000,-223.42302,-85.53044343
2384000000,-223.0827,-85.56860021
2385000000,-223.25217,-85.60675698
2386000000,-223.64165,-85.64491376
2387000000,-223.44363,-85.68306082
2388000000,-223.58632,-85.7212176
2389000000,-223.6667,-85.75937437
2390000000,-223.95078,-85.79754086
2391000000,-223.99319,-85.83568793
2392000000,-224.16273,-85.8738447
2393000000,-224.17871,-85.91201119
2394000000,-224.28688,-85.95016797
2395000000,-224.18739,-85.98832474
2396000000,-224.51071,-86.02648152
2397000000,-224.42775,-86.06464801
2398000000,-224.5695,-86.1028145
2399000000,-224.7224,-86.14097127
2400000000,-224.82805,-86.17913776
2401000000,-224.81595,-86.21729454
2402000000,-224.94749,-86.25546103
2403000000,-225.11943,-86.29361781
2404000000,-225.09247,-86.3317843
2405000000,-225.15189,-86.36995079
2406000000,-225.20598,-86.40811728
2407000000,-225.68219,-86.44626434
2408000000,-225.53729,-86.48444054
2409000000,-225.37187,-86.52260703
2410000000,-225.90311,-86.56077352
2411000000,-225.62379,-86.5989303
2412000000,-226.06303,-86.6371065
2413000000,-226.054,-86.67528271
2414000000,-226.12924,-86.71343948
2415000000,-226.43771,-86.75160597
2416000000,-226.23422,-86.78977246
2417000000,-226.22989,-86.82793895
2418000000,-226.73766,-86.86609573
2419000000,-226.5208,-86.90427193
2420000000,-226.57535,-86.94243842
2421000000,-226.94382,-86.98060491
2422000000,-226.99402,-87.0187714
2423000000,-226.88956,-87.05693789
2424000000,-227.1402,-87.0951141
2425000000,-227.23155,-87.1332903
2426000000,-227.07251,-87.1714665
2427000000,-227.49072,-87.20963299
2428000000,-227.28951,-87.2478092
2429000000,-227.52969,-87.28596597
2430000000,-227.52638,-87.32415189
2431000000,-227.75313,-87.36230867
2432000000,-227.89296,-87.40048487
2433000000,-228.11748,-87.43865136
2434000000,-227.85814,-87.47681785
2435000000,-227.9664,-87.51499406
2436000000,-228.17802,-87.55317997
2437000000,-228.37155,-87.59133675
2438000000,-228.35115,-87.62951295
2439000000,-228.35316,-87.66769887
2440000000,-228.72856,-87.70585565
2441000000,-228.50026,-87.74404157
2442000000,-228.82434,-87.78222748
2443000000,-228.50604,-87.82038426
2444000000,-229.06366,-87.85855075
2445000000,-229.12627,-87.89673667
2446000000,-229.03925,-87.93491287
2447000000,-229.37978,-87.97307936
2448000000,-229.40594,-88.01126528
2449000000,-229.51477,-88.0494512
2450000000,-229.66826,-88.08761769
2451000000,-229.67096,-88.12578418
2452000000,-229.94901,-88.1639701
2453000000,-229.68565,-88.20213658
2454000000,-229.81461,-88.2403225
2455000000,-229.97815,-88.27849871
2456000000,-229.95215,-88.31667491
2457000000,-230.12863,-88.35485112
2458000000,-230.25978,-88.39302732
2459000000,-230.26035,-88.43121324
2460000000,-230.5067,-88.46937973
2461000000,-230.48151,-88.50755593
2462000000,-230.65912,-88.54574185
2463000000,-230.83644,-88.58392777
2464000000,-230.84277,-88.62210397
2465000000,-230.88408,-88.66027046
2466000000,-231.07932,-88.69845638
2467000000,-230.92856,-88.73663258
2468000000,-231.21289,-88.7748185
2469000000,-231.21777,-88.81298499
2470000000,-231.44246,-88.8511612
2471000000,-231.73018,-88.88935683
2472000000,-231.6674,-88.92752332
2473000000,-231.68207,-88.96569952
2474000000,-231.92514,-89.00388544
2475000000,-232.05357,-89.04206164
2476000000,-232.02571,-89.08023785
2477000000,-232.2541,-89.11842377
2478000000,-232.31078,-89.15659997
2479000000,-232.119,-89.19478589
2480000000,-232.28613,-89.23296209
2481000000,-232.53423,-89.27112858
2482000000,-232.51595,-89.30932421
2483000000,-232.74014,-89.3474907
2484000000,-232.54082,-89.38568634
2485000000,-232.88889,-89.42385283
2486000000,-232.9024,-89.46203874
2487000000,-233.12778,-89.50021495
2488000000,-233.30688,-89.53839115
2489000000,-233.48473,-89.57658678
2490000000,-233.21353,-89.61474356
2491000000,-233.4218,-89.65295862
2492000000,-233.72501,-89.69112511
2493000000,-233.61244,-89.72931103
2494000000,-233.69449,-89.76748723
2495000000,-233.93906,-89.80566344
2496000000,-234.06679,-89.84385907
2497000000,-234.10214,-89.88203527
2498000000,-234.117,-89.92020176
2499000000,-234.16391,-89.95839739
2500000000,-234.41513,-89.99656388
2501000000,-234.38428,-90.0347498
2502000000,-234.67418,-90.07293572
2503000000,-234.64507,-90.11111192
2504000000,-234.61998,-90.14928813
2505000000,-234.65648,-90.18747405
2506000000,-235.08058,-90.22566968
2507000000,-235.00078,-90.26382645
2508000000,-234.88818,-90.30200266
2509000000,-235.12624,-90.34019829
2510000000,-235.18448,-90.37837449
2511000000,-235.1814,-90.41656041
2512000000,-235.34013,-90.4547269
2513000000,-235.4196,-90.49291282
2514000000,-235.733,-90.53109874
2515000000,-235.69016,-90.56927494
2516000000,-235.69325,-90.60747057
2517000000,-235.93045,-90.64563706
2518000000,-235.94984,-90.68382298
2519000000,-236.12907,-90.72199919
2520000000,-236.1665,-90.76016568
2521000000,-236.26013,-90.79835159
2522000000,-236.38206,-90.8365278
2523000000,-236.30774,-90.87471372
2524000000,-236.63507,-90.91289963
2525000000,-236.39462,-90.95107584
2526000000,-236.82077,-90.98926176
2527000000,-236.8622,-91.02743796
2528000000,-236.91055,-91.06560445
2529000000,-237.01793,-91.10379037
2530000000,-237.09726,-91.14196657
2531000000,-237.36525,-91.18015249
2532000000,-237.27695,-91.21832869
2533000000,-237.53754,-91.25649518
2534000000,-237.60266,-91.2946811
2535000000,-237.55292,-91.33285731
2536000000,-237.58527,-91.37104322
2537000000,-237.76596,-91.40922914
2538000000,-237.88226,-91.44739563
2539000000,-237.98552,-91.48558155
2540000000,-237.91319,-91.52375775
2541000000,-238.14996,-91.56193396
2542000000,-238.19228,-91.60011016
2543000000,-238.40562,-91.63827665
2544000000,-238.38406,-91.67647228
2545000000,-238.47461,-91.71464849
2546000000,-238.69104,-91.75282469
2547000000,-238.62982,-91.79099118
2548000000,-238.793,-91.82915767
2549000000,-239.12949,-91.8673533
2550000000,-238.79478,-91.90552951
2551000000,-239.17168,-91.943696
2552000000,-239.25999,-91.98188192
2553000000,-239.08051,-92.02004841
2554000000,-239.32909,-92.05822461
2555000000,-239.35075,-92.09640081
2556000000,-239.56531,-92.13457702
2557000000,-239.60529,-92.17274351
2558000000,-239.52736,-92.21091
2559000000,-239.8889,-92.24910563
