Freq,Simulated,Measured,,
2.479,179.4506763,-0.39625165,,
2.48,179.4505647,-0.36229149,,
2.481,179.4504531,-0.55569553,,
2.482,179.4503415,-0.30493632,,
2.483,179.4502298,-0.21435204,,
2.484,179.4501181,-0.43664849,,
2.485,179.4500064,-0.48732418,,
2.486,179.4498947,-0.26546612,,
2.487,179.449783,-0.39472905,,
2.488,179.4496713,-0.3429122,,
2.489,179.4495595,-0.45891589,,
2.49,179.4494477,-0.71362996,,
2.491,179.4493359,-0.44726175,,
2.492,179.4492241,-0.24888323,,
2.493,179.4491123,-0.59408206,,
2.494,179.4490004,-0.44269121,,
2.495,179.4488886,-0.54342818,,
2.496,179.4487767,-0.60964048,,
2.497,179.4486648,-0.39247581,,
2.498,179.4485528,-0.32858318,,
2.499,179.4484409,-0.37557933,,
2.5,179.4483289,-0.40517601,,
2.501,179.4482169,-0.43738049,,
2.502,179.4481049,-0.55924833,,
2.503,179.4479929,-0.54808873,,
2.504,179.4478809,-0.42278656,,
2.505,179.4477688,-0.41997498,,
2.506,179.4476567,-0.33945885,,
2.507,179.4475446,-0.30703166,,
2.508,179.4474325,-0.5889203,,
2.509,179.4473203,-0.46508908,,
2.51,179.4472081,-0.35155892,,
2.511,179.4470959,-0.36253974,,
2.512,179.4469837,-0.42798215,,
2.513,179.4468715,-0.34637001,,
2.514,179.4467592,-0.49051803,,
2.515,179.4466469,-0.4179545,,
2.516,179.4465346,-0.36700541,,
2.517,179.4464223,-0.53460878,,
2.518,179.4463099,-0.52386802,,
2.519,179.4461976,-0.46066868,,
2.52,179.4460852,-0.60216027,,
2.521,179.4459728,-0.21732852,,
2.522,179.4458603,-0.5701195,,
2.523,179.4457478,-0.3161481,,
2.524,179.4456354,-0.37407777,,
2.525,179.4455228,-0.31339434,,
2.526,179.4454103,-0.53076565,,
2.527,179.4452977,-0.39177871,,
2.528,179.4451852,-0.19937848,,
2.529,179.4450725,-0.571931,,
2.53,179.4449599,-0.38278359,,
2.531,179.4448473,-0.17665614,,
2.532,179.4447346,-0.5641681,,
2.533,179.4446219,-0.44094977,,
2.534,179.4445091,-0.56418484,,
2.535,179.4443964,-0.54131281,,
2.536,179.4442836,-0.52333242,,
2.537,179.4441708,-0.51318145,,
2.538,179.444058,-0.32026994,,
2.539,179.4439451,-0.22629052,,
2.54,179.4438322,-0.35510156,,
2.541,179.4437193,-0.38143882,,
2.542,179.4436064,-0.50755584,,
2.543,179.4434934,-0.49031159,,
2.544,179.4433804,-0.48089123,,
2.545,179.4432674,-0.71301728,,
2.546,179.4431544,-0.4809857,,
2.547,179.4430413,-0.37228611,,
2.548,179.4429282,-0.42722604,,
2.549,179.4428151,-0.4263325,,
2.55,179.442702,-0.42542779,,
2.551,179.4425888,-0.38235822,,
2.552,179.4424756,-0.54100037,,
2.553,179.4423624,-0.38867602,,
2.554,179.4422491,-0.43506384,,
2.555,179.4421359,-0.41705248,,
2.556,179.4420225,-0.40542459,,
2.557,179.4419092,-0.54385406,,
2.558,179.4417959,-0.32030866,,
2.559,179.4416825,-0.51111901,,
2.56,179.4415691,-0.36982679,,
2.561,179.4414556,-0.46881559,,
2.562,179.4413422,-0.4209426,,
2.563,179.4412287,-0.46928838,,
2.564,179.4411151,-0.53214127,,
2.565,179.4410016,-0.39782807,,
2.566,179.440888,-0.47622454,,
2.567,179.4407744,-0.18890524,,
2.568,179.4406608,-0.48545992,,
2.569,179.4405471,-0.34173042,,
2.57,179.4404334,-0.3843714,,
2.571,179.4403197,-0.49683672,,
2.572,179.440206,-0.61626297,,
2.573,179.4400922,-0.33161816,,
2.574,179.4399784,-0.45729771,,
2.575,179.4398646,-0.49857542,,
2.576,179.4397507,-0.44208443,,
2.577,179.4396368,-0.32830456,,
2.578,179.4395229,-0.3326315,,
2.579,179.439409,-0.43304396,,
2.58,179.439295,-0.5680728,,
2.581,179.439181,-0.52214897,,
2.582,179.439067,-0.52856374,,
2.583,179.4389529,-0.46876624,,
2.584,179.4388388,-0.27799082,,
2.585,179.4387247,-0.47934166,,
2.586,179.4386105,-0.51422602,,
2.587,179.4384964,-0.76873606,,
2.588,179.4383822,-0.14277184,,
2.589,179.4382679,-0.40240586,,
2.59,179.4381537,-0.34395188,,
2.591,179.4380394,-0.27430257,,
2.592,179.4379251,-0.38436198,,
2.593,179.4378107,-0.36906669,,
2.594,179.4376963,-0.32725549,,
2.595,179.4375819,-0.41383374,,
2.596,179.4374675,-0.55127841,,
2.597,179.437353,-0.31384099,,
2.598,179.4372385,-0.3052932,,
2.599,179.437124,-0.41870782,,
2.6,179.4370094,-0.54280376,,
2.601,179.4368949,-0.25152892,,
2.602,179.4367802,-0.46065372,,
2.603,179.4366656,-0.32651225,,
2.604,179.4365509,-0.39144751,,
2.605,179.4364362,-0.36791986,,
2.606,179.4363215,-0.41090524,,
2.607,179.4362067,-0.25379369,,
2.608,179.4360919,-0.258376,,
2.609,179.4359771,-0.31556538,,
2.61,179.4358623,-0.428756,,
2.611,179.4357474,-0.51688218,,
2.612,179.4356325,-0.41441023,,
2.613,179.4355175,-0.33869147,,
2.614,179.4354025,-0.47998068,,
2.615,179.4352875,-0.39696813,,
2.616,179.4351725,-0.48829925,,
2.617,179.4350575,-0.36175683,,
2.618,179.4349424,-0.49963981,,
2.619,179.4348272,-0.33734599,,
2.62,179.4347121,-0.397928,,
2.621,179.4345969,-0.37437335,,
2.622,179.4344817,-0.37476239,,
2.623,179.4343665,-0.57139379,,
2.624,179.4342512,-0.48929095,,
2.625,179.4341359,-0.47927508,,
2.626,179.4340206,-0.60216308,,
2.627,179.4339052,-0.4665665,,
2.628,179.4337898,-0.42492515,,
2.629,179.4336744,-0.49258342,,
2.63,179.433559,-0.57154733,,
2.631,179.4334435,-0.40739197,,
2.632,179.433328,-0.21477492,,
2.633,179.4332124,-0.4166114,,
2.634,179.4330969,-0.54987854,,
2.635,179.4329813,-0.3074311,,
2.636,179.4328656,-0.42757982,,
2.637,179.43275,-0.56538886,,
2.638,179.4326343,-0.43753454,,
2.639,179.4325186,-0.42049929,,
2.64,179.4324028,-0.37220728,,
2.641,179.4322871,-0.37416652,,
2.642,179.4321713,-0.45907164,,
2.643,179.4320554,-0.35482141,,
2.644,179.4319396,-0.48185289,,
2.645,179.4318237,-0.37527189,,
2.646,179.4317077,-0.49821833,,
2.647,179.4315918,-0.45159039,,
2.648,179.4314758,-0.54509568,,
2.649,179.4313598,-0.26967582,,
2.65,179.4312438,-0.31224486,,
2.651,179.4311277,-0.25639042,,
2.652,179.4310116,-0.44671229,,
2.653,179.4308955,-0.49993965,,
2.654,179.4307793,-0.32362956,,
2.655,179.4306631,-0.42001659,,
2.656,179.4305469,-0.40209219,,
2.657,179.4304307,-0.42385712,,
2.658,179.4303144,-0.37536386,,
2.659,179.4301981,-0.34093106,,
2.66,179.4300817,-0.38415539,,
2.661,179.4299654,-0.45757854,,
2.662,179.429849,-0.29491869,,
2.663,179.4297326,-0.33620086,,
2.664,179.4296161,-0.20187351,,
2.665,179.4294996,-0.33739397,,
2.666,179.4293831,-0.45674613,,
2.667,179.4292666,-0.48089159,,
2.668,179.42915,-0.533683,,
2.669,179.4290334,-0.46446818,,
2.67,179.4289168,-0.35457954,,
2.671,179.4288002,-0.44672427,,
2.672,179.4286835,-0.64436769,,
2.673,179.4285668,-0.3588199,,
2.674,179.4284501,-0.49322665,,
2.675,179.4283333,-0.5748316,,
2.676,179.4282165,-0.37136737,,
2.677,179.4280997,-0.4813807,,
2.678,179.4279828,-0.6308049,,
2.679,179.427866,-0.32902896,,
2.68,179.4277491,-0.49421948,,
2.681,179.4276321,-0.50900906,,
2.682,179.4275152,-0.49699584,,
2.683,179.4273982,-0.16816658,,
2.684,179.4272812,-0.38754916,,
2.685,179.4271641,-0.58682472,,
2.686,179.4270471,-0.40111139,,
2.687,179.42693,-0.59128356,,
2.688,179.4268128,-0.45849875,,
2.689,179.4266957,-0.46538445,,
2.69,179.4265785,-0.21785115,,
2.691,179.4264613,-0.42947114,,
2.692,179.4263441,-0.50106442,,
2.693,179.4262268,-0.48864913,,
2.694,179.4261095,-0.4193987,,
2.695,179.4259922,-0.24306795,,
2.696,179.4258749,-0.41170436,,
2.697,179.4257575,-0.40533125,,
2.698,179.4256401,-0.49302381,,
2.699,179.4255227,-0.47837743,,
2.7,179.4254052,-0.32783464,,
2.701,179.4252877,-0.36506569,,
2.702,179.4251702,-0.27258489,,
2.703,179.4250527,-0.43720806,,
2.704,179.4249352,-0.40370664,,
2.705,179.4248176,-0.36786887,,
2.706,179.4247,-0.37259713,,
2.707,179.4245823,-0.40563145,,
2.708,179.4244647,-0.67519164,,
2.709,179.424347,-0.43574789,,
2.71,179.4242293,-0.2844418,,
2.711,179.4241116,-0.44192916,,
2.712,179.4239938,-0.51869506,,
2.713,179.423876,-0.22099201,,
2.714,179.4237582,-0.49333411,,
2.715,179.4236404,-0.41173461,,
2.716,179.4235225,-0.27793491,,
2.717,179.4234046,-0.50989795,,
2.718,179.4232867,-0.49286827,,
2.719,179.4231688,-0.38252321,,
2.72,179.4230508,-0.55156505,,
2.721,179.4229328,-0.37540653,,
2.722,179.4228148,-0.41716185,,
2.723,179.4226968,-0.28190321,,
2.724,179.4225787,-0.40734354,,
2.725,179.4224607,-0.35530671,,
2.726,179.4223425,-0.41822338,,
2.727,179.4222244,-0.38760448,,
2.728,179.4221063,-0.27714866,,
2.729,179.4219881,-0.41838869,,
2.73,179.4218699,-0.2895954,,
2.731,179.4217517,-0.30845004,,
2.732,179.4216334,-0.46038017,,
2.733,179.4215151,-0.46637374,,
2.734,179.4213969,-0.40863714,,
2.735,179.4212785,-0.38252839,,
2.736,179.4211602,-0.30408895,,
2.737,179.4210418,-0.35610232,,
2.738,179.4209235,-0.51320577,,
2.739,179.420805,-0.41665769,,
2.74,179.4206866,-0.30047172,,
2.741,179.4205682,-0.37136701,,
2.742,179.4204497,-0.59657198,,
2.743,179.4203312,-0.34646708,,
2.744,179.4202127,-0.36911529,,
2.745,179.4200941,-0.34866166,,
2.746,179.4199756,-0.56239337,,
2.747,179.419857,-0.34553215,,
2.748,179.4197384,-0.25405222,,
2.749,179.4196198,-0.39307177,,
2.75,179.4195011,-0.27066156,,
2.751,179.4193824,-0.58589023,,
2.752,179.4192638,-0.27403715,,
2.753,179.419145,-0.39437756,,
2.754,179.4190263,-0.44718876,,
2.755,179.4189076,-0.27985623,,
2.756,179.4187888,-0.34245268,,
2.757,179.41867,-0.44102076,,
2.758,179.4185512,-0.39267176,,
2.759,179.4184324,-0.28774431,,
2.76,179.4183135,-0.32097986,,
2.761,179.4181946,-0.41238648,,
2.762,179.4180757,-0.33173573,,
2.763,179.4179568,-0.5228492,,
2.764,179.4178379,-0.49473569,,
2.765,179.417719,-0.53438944,,
2.766,179.4176,-0.26169634,,
2.767,179.417481,-0.29477948,,
2.768,179.417362,-0.19402774,,
2.769,179.417243,-0.26648396,,
2.77,179.4171239,-0.60041845,,
2.771,179.4170049,-0.23908603,,
2.772,179.4168858,-0.29190102,,
2.773,179.4167667,-0.28729397,,
2.774,179.4166476,-0.29924425,,
2.775,179.4165284,-0.55946678,,
2.776,179.4164093,-0.23444036,,
2.777,179.4162901,-0.45109975,,
2.778,179.4161709,-0.49770179,,
2.779,179.4160517,-0.55621302,,
2.78,179.4159325,-0.5389275,,
2.781,179.4158133,-0.27516541,,
2.782,179.415694,-0.37378427,,
2.783,179.4155748,-0.36070439,,
2.784,179.4154555,-0.41130254,,
2.785,179.4153362,-0.40215245,,
2.786,179.4152169,-0.29359326,,
2.787,179.4150975,-0.49417853,,
2.788,179.4149782,-0.38209653,,
2.789,179.4148588,-0.45534864,,
2.79,179.4147394,-0.47535139,,
2.791,179.41462,-0.42021981,,
2.792,179.4145006,-0.45467138,,
2.793,179.4143812,-0.42655885,,
2.794,179.4142618,-0.14914811,,
2.795,179.4141423,-0.22754365,,
2.796,179.4140228,-0.35570568,,
2.797,179.4139034,-0.27560085,,
2.798,179.4137839,-0.51829672,,
2.799,179.4136644,-0.46642184,,
2.8,179.4135448,-0.24195223,,
2.801,179.4134253,-0.54226661,,
2.802,179.4133057,-0.476886,,
2.803,179.4131862,-0.29138339,,
2.804,179.4130666,-0.478149,,
2.805,179.412947,-0.54430008,,
2.806,179.4128274,-0.20514771,,
2.807,179.4127078,-0.35648137,,
2.808,179.4125882,-0.46030498,,
2.809,179.4124685,-0.40882513,,
2.81,179.4123489,-0.48993525,,
2.811,179.4122292,-0.6007629,,
2.812,179.4121095,-0.47112346,,
2.813,179.4119898,-0.300327,,
2.814,179.4118701,-0.2304519,,
2.815,179.4117504,-0.23324127,,
2.816,179.4116307,-0.30214134,,
2.817,179.411511,-0.45954227,,
2.818,179.4113912,-0.26245114,,
2.819,179.4112715,-0.42835602,,
2.82,179.4111517,-0.60459495,,
2.821,179.4110319,-0.30753273,,
2.822,179.4109121,-0.33341193,,
2.823,179.4107924,-0.36945906,,
2.824,179.4106725,-0.2306723,,
2.825,179.4105527,-0.32317904,,
2.826,179.4104329,-0.34614319,,
2.827,179.4103131,-0.18606503,,
2.828,179.4101932,-0.58704364,,
2.829,179.4100734,-0.4190439,,
2.83,179.4099535,-0.47747916,,
2.831,179.4098337,-0.17732286,,
2.832,179.4097138,-0.32263419,,
2.833,179.4095939,-0.41639295,,
2.834,179.409474,-0.50751173,,
2.835,179.4093541,-0.33200547,,
2.836,179.4092342,-0.25238499,,
2.837,179.4091143,-0.40711805,,
2.838,179.4089944,-0.41138005,,
2.839,179.4088745,-0.23456268,,
2.84,179.4087545,-0.41753086,,
2.841,179.4086346,-0.31553096,,
2.842,179.4085146,-0.49455628,,
2.843,179.4083947,-0.41774467,,
2.844,179.4082747,-0.52527744,,
2.845,179.4081548,-0.27644783,,
2.846,179.4080348,-0.13189028,,
2.847,179.4079148,-0.4196021,,
2.848,179.4077949,-0.31358787,,
2.849,179.4076749,-0.45898342,,
2.85,179.4075549,-0.29348499,,
2.851,179.4074349,-0.34014264,,
2.852,179.4073149,-0.37136486,,
2.853,179.4071949,-0.25177509,,
2.854,179.4070749,-0.33778745,,
2.855,179.4069549,-0.38602605,,
2.856,179.4068349,-0.3406893,,
2.857,179.4067149,-0.28881297,,
2.858,179.4065948,-0.20799583,,
2.859,179.4064748,-0.12401772,,
2.86,179.4063548,-0.38204774,,
2.861,179.4062348,-0.45175868,,
2.862,179.4061147,-0.24585162,,
2.863,179.4059947,-0.33558366,,
2.864,179.4058747,-0.30685651,,
2.865,179.4057546,-0.5083133,,
2.866,179.4056346,-0.49706605,,
2.867,179.4055146,-0.42290029,,
2.868,179.4053945,-0.50723016,,
2.869,179.4052745,-0.37274748,,
2.87,179.4051544,-0.45002446,,
2.871,179.4050344,-0.33363354,,
2.872,179.4049144,-0.24449225,,
2.873,179.4047943,-0.59271604,,
2.874,179.4046743,-0.48207021,,
2.875,179.4045542,-0.14543258,,
2.876,179.4044342,-0.5357849,,
2.877,179.4043142,-0.50372046,,
2.878,179.4041941,-0.20432957,,
2.879,179.4040741,-0.32694253,,
2.88,179.403954,-0.2778337,,
2.881,179.403834,-0.36380619,,
2.882,179.403714,-0.37888816,,
2.883,179.4035939,-0.27376139,,
2.884,179.4034739,-0.14020289,,
2.885,179.4033539,-0.23953228,,
2.886,179.4032339,-0.38139775,,
2.887,179.4031138,-0.38338116,,
2.888,179.4029938,-0.31515428,,
2.889,179.4028738,-0.25365722,,
2.89,179.4027538,-0.57171488,,
2.891,179.4026338,-0.31888559,,
2.892,179.4025138,-0.22131921,,
2.893,179.4023938,-0.34607777,,
2.894,179.4022738,-0.40281165,,
2.895,179.4021538,-0.2262311,,
2.896,179.4020338,-0.29197243,,
2.897,179.4019138,-0.30155411,,
2.898,179.4017939,-0.36196393,,
2.899,179.4016739,-0.21842112,,
2.9,179.4015539,-0.42817202,,
2.901,179.401434,-0.39323249,,
2.902,179.401314,-0.30894533,,
2.903,179.4011941,-0.25911149,,
2.904,179.4010741,-0.19884054,,
2.905,179.4009542,-0.33407548,,
2.906,179.4008343,-0.29958743,,
2.907,179.4007144,-0.2905719,,
2.908,179.4005945,-0.38405889,,
2.909,179.4004745,-0.44141588,,
2.91,179.4003547,-0.42788079,,
2.911,179.4002348,-0.10974564,,
2.912,179.4001149,-0.3264879,,
2.913,179.399995,-0.31959206,,
2.914,179.3998752,-0.44747797,,
2.915,179.3997553,-0.36929187,,
2.916,179.3996355,-0.48198399,,
2.917,179.3995156,-0.53785622,,
2.918,179.3993958,-0.30926368,,
2.919,179.399276,-0.29837555,,
2.92,179.3991562,-0.1447736,,
2.921,179.3990364,-0.52543646,,
2.922,179.3989166,-0.51781976,,
2.923,179.3987968,-0.44669914,,
2.924,179.3986771,-0.27842951,,
2.925,179.3985573,-0.21492457,,
2.926,179.3984376,-0.40897194,,
2.927,179.3983178,-0.37859413,,
2.928,179.3981981,-0.34365168,,
2.929,179.3980784,-0.39514148,,
2.93,179.3979587,-0.39407879,,
2.931,179.397839,-0.25762165,,
2.932,179.3977194,-0.44762343,,
2.933,179.3975997,-0.52138931,,
2.934,179.3974801,-0.30639121,,
2.935,179.3973604,-0.38968471,,
2.936,179.3972408,-0.39521968,,
2.937,179.3971212,-0.29771623,,
2.938,179.3970016,-0.2714403,,
2.939,179.3968821,-0.44549048,,
2.94,179.3967625,-0.31077063,,
2.941,179.396643,-0.091040134,,
2.942,179.3965234,-0.17735554,,
2.943,179.3964039,-0.29538766,,
2.944,179.3962844,-0.34417987,,
2.945,179.3961649,-0.26766965,,
2.946,179.3960455,-0.31679815,,
2.947,179.395926,-0.23387507,,
2.948,179.3958066,-0.49661517,,
2.949,179.3956872,-0.31943461,,
2.95,179.3955678,-0.36546162,,
2.951,179.3954484,-0.55008316,,
2.952,179.395329,-0.35358655,,
2.953,179.3952097,-0.19060813,,
2.954,179.3950904,-0.38964775,,
2.955,179.394971,-0.30017149,,
2.956,179.3948518,-0.17816934,,
2.957,179.3947325,-0.28811285,,
2.958,179.3946132,-0.21464807,,
2.959,179.394494,-0.27841112,,
2.96,179.3943748,-0.28896531,,
2.961,179.3942556,-0.46905151,,
2.962,179.3941364,-0.38060051,,
2.963,179.3940172,-0.40913177,,
2.964,179.3938981,-0.16984221,,
2.965,179.393779,-0.37295991,,
2.966,179.3936599,-0.30796561,,
2.967,179.3935408,-0.31757826,,
2.968,179.3934217,-0.27330258,,
2.969,179.3933027,-0.35798511,,
2.97,179.3931837,-0.12670997,,
2.971,179.3930647,-0.34831569,,
2.972,179.3929457,-0.16961704,,
2.973,179.3928268,-0.31038135,,
2.974,179.3927078,-0.55415606,,
2.975,179.3925889,-0.14381063,,
2.976,179.3924701,-0.27063194,,
2.977,179.3923512,-0.40850356,,
2.978,179.3922324,-0.051687125,,
2.979,179.3921136,-0.17436178,,
2.98,179.3919948,-0.57702965,,
2.981,179.391876,-0.46931571,,
2.982,179.3917573,-0.26548162,,
2.983,179.3916386,-0.25723127,,
2.984,179.3915199,-0.36200443,,
2.985,179.3914012,-0.40622488,,
2.986,179.3912826,-0.31683537,,
2.987,179.3911639,-0.4183006,,
2.988,179.3910454,-0.24559157,,
2.989,179.3909268,-0.44873586,,
2.99,179.3908083,-0.21694131,,
2.991,179.3906898,-0.33119124,,
2.992,179.3905713,-0.2939699,,
2.993,179.3904528,-0.30295068,,
2.994,179.3903344,-0.18219747,,
2.995,179.390216,-0.40018409,,
2.996,179.3900976,-0.20455584,,
2.997,179.3899793,-0.43166602,,
2.998,179.3898609,-0.29331583,,
2.999,179.3897427,-0.38235235,,
3,179.3896244,-0.29501662,,
3.001,179.3895062,-0.40569705,,
3.002,179.389388,-0.35062498,,
3.003,179.3892698,-0.26400238,,
3.004,179.3891516,-0.35833976,,
3.005,179.3890335,-0.35007519,,
3.006,179.3889154,-0.34724569,,
3.007,179.3887974,-0.31235495,,
3.008,179.3886794,-0.26054236,,
3.009,179.3885614,-0.33668584,,
3.01,179.3884434,-0.30270299,,
3.011,179.3883255,-0.36532649,,
3.012,179.3882076,-0.30430359,,
3.013,179.3880897,-0.35051045,,
3.014,179.3879719,-0.28062358,,
3.015,179.3878541,-0.33665913,,
3.016,179.3877363,-0.40722466,,
3.017,179.3876185,-0.23675109,,
3.018,179.3875008,-0.24128637,,
3.019,179.3873832,-0.39489731,,
3.02,179.3872655,-0.3142651,,
3.021,179.3871479,-0.22248054,,
3.022,179.3870303,-0.31075472,,
3.023,179.3869128,-0.29652092,,
3.024,179.3867953,-0.42265001,,
3.025,179.3866778,-0.088773303,,
3.026,179.3865604,-0.26685095,,
3.027,179.386443,-0.27438203,,
3.028,179.3863256,-0.22633313,,
3.029,179.3862083,-0.48202214,,
3.03,179.386091,-0.35900414,,
3.031,179.3859737,-0.51268613,,
3.032,179.3858565,-0.58965689,,
3.033,179.3857393,-0.51521248,,
3.034,179.3856222,-0.45445091,,
3.035,179.3855051,-0.28622317,,
3.036,179.385388,-0.45928866,,
3.037,179.3852709,-0.24564373,,
3.038,179.3851539,-0.33027264,,
3.039,179.385037,-0.41135088,,
3.04,179.38492,-0.40424091,,
3.041,179.3848032,-0.34024376,,
3.042,179.3846863,-0.27880317,,
3.043,179.3845695,-0.46774876,,
3.044,179.3844527,-0.34529811,,
3.045,179.384336,-0.48343462,,
3.046,179.3842193,-0.460951,,
3.047,179.3841026,-0.16627154,,
3.048,179.383986,-0.33527792,,
3.049,179.3838695,-0.50134116,,
3.05,179.3837529,-0.39343449,,
3.051,179.3836364,-0.32690498,,
3.052,179.38352,-0.29692772,,
3.053,179.3834036,-0.51705003,,
3.054,179.3832872,-0.38896674,,
3.055,179.3831709,-0.25469452,,
3.056,179.3830546,-0.5737974,,
3.057,179.3829383,-0.45644528,,
3.058,179.3828221,-0.53682685,,
3.059,179.382706,-0.2825937,,
3.06,179.3825899,-0.54612672,,
3.061,179.3824738,-0.1092976,,
3.062,179.3823577,-0.45115802,,
3.063,179.3822418,-0.42879209,,
3.064,179.3821258,-0.35613585,,
3.065,179.3820099,-0.40800846,,
3.066,179.3818941,-0.4307082,,
3.067,179.3817782,-0.32236218,,
3.068,179.3816625,-0.38279054,,
3.069,179.3815468,-0.32311127,,
3.07,179.3814311,-0.29705626,,
3.071,179.3813154,-0.40167072,,
3.072,179.3811999,-0.35881886,,
3.073,179.3810843,-0.24703194,,
3.074,179.3809688,-0.37118924,,
3.075,179.3808534,-0.25589719,,
3.076,179.380738,-0.30628023,,
3.077,179.3806226,-0.40947413,,
3.078,179.3805073,-0.49687764,,
3.079,179.380392,-0.32419699,,
3.08,179.3802768,-0.17671975,,
3.081,179.3801616,-0.5127185,,
3.082,179.3800465,-0.38013989,,
3.083,179.3799315,-0.20869453,,
3.084,179.3798164,-0.26713338,,
3.085,179.3797015,-0.48236734,,
3.086,179.3795865,-0.49394035,,
3.087,179.3794717,-0.3753781,,
3.088,179.3793568,-0.41651279,,
3.089,179.379242,-0.34991476,,
3.09,179.3791273,-0.43538526,,
3.091,179.3790126,-0.55937928,,
3.092,179.378898,-0.47899461,,
3.093,179.3787834,-0.49962834,,
3.094,179.3786689,-0.39691669,,
3.095,179.3785544,-0.30397496,,
3.096,179.37844,-0.41394103,,
3.097,179.3783256,-0.29588619,,
3.098,179.3782113,-0.30263475,,
3.099,179.378097,-0.45297202,,
3.1,179.3779828,-0.46756285,,
3.101,179.3778686,-0.36412552,,
3.102,179.3777545,-0.43087888,,
3.103,179.3776404,-0.23810218,,
3.104,179.3775264,-0.24390581,,
3.105,179.3774125,-0.40389621,,
3.106,179.3772986,-0.33386874,,
3.107,179.3771847,-0.26768687,,
3.108,179.3770709,-0.32782394,,
3.109,179.3769572,-0.28298512,,
3.11,179.3768435,-0.39610034,,
3.111,179.3767298,-0.58467358,,
3.112,179.3766163,-0.42179564,,
3.113,179.3765027,-0.25250691,,
3.114,179.3763893,-0.20149352,,
3.115,179.3762758,-0.37347504,,
3.116,179.3761625,-0.43825716,,
3.117,179.3760492,-0.3076283,,
3.118,179.3759359,-0.62280315,,
3.119,179.3758227,-0.40860417,,
3.12,179.3757096,-0.32919705,,
3.121,179.3755965,-0.34047142,,
3.122,179.3754835,-0.40775982,,
3.123,179.3753705,-0.56240779,,
3.124,179.3752576,-0.34048879,,
3.125,179.3751448,-0.39801219,,
3.126,179.375032,-0.34255433,,
3.127,179.3749192,-0.61519682,,
3.128,179.3748066,-0.51834255,,
3.129,179.3746939,-0.52970052,,
3.13,179.3745814,-0.455266,,
3.131,179.3744689,-0.33078718,,
3.132,179.3743564,-0.39048761,,
3.133,179.374244,-0.39619288,,
3.134,179.3741317,-0.43418404,,
3.135,179.3740194,-0.5580166,,
3.136,179.3739072,-0.37849668,,
3.137,179.3737951,-0.47790113,,
3.138,179.373683,-0.50580114,,
3.139,179.373571,-0.70879608,,
3.14,179.373459,-0.28680134,,
3.141,179.3733471,-0.42646924,,
3.142,179.3732353,-0.36755636,,
3.143,179.3731235,-0.39705983,,
3.144,179.3730118,-0.25241807,,
3.145,179.3729001,-0.49423501,,
3.146,179.3727885,-0.37441155,,
3.147,179.372677,-0.53991032,,
3.148,179.3725655,-0.49682823,,
3.149,179.3724541,-0.57883191,,
3.15,179.3723428,-0.58509928,,
3.151,179.3722315,-0.49286929,,
3.152,179.3721203,-0.5393486,,
3.153,179.3720091,-0.55288225,,
3.154,179.371898,-0.22208992,,
3.155,179.371787,-0.60538977,,
3.156,179.371676,-0.35244572,,
3.157,179.3715651,-0.39785478,,
3.158,179.3714543,-0.37071562,,
3.159,179.3713435,-0.65703887,,
3.16,179.3712328,-0.49100754,,
3.161,179.3711222,-0.23013477,,
3.162,179.3710116,-0.4031654,,
3.163,179.3709011,-0.69355136,,
3.164,179.3707906,-0.63696361,,
3.165,179.3706803,-0.44093242,,
3.166,179.3705699,-0.39507228,,
3.167,179.3704597,-0.50055498,,
3.168,179.3703495,-0.43627328,,
3.169,179.3702394,-0.5404464,,
3.17,179.3701294,-0.2813206,,
3.171,179.3700194,-0.40308395,,
3.172,179.3699095,-0.39469442,,
3.173,179.3697996,-0.50690103,,
3.174,179.3696898,-0.50462222,,
3.175,179.3695801,-0.54090643,,
3.176,179.3694705,-0.41136879,,
3.177,179.3693609,-0.52658552,,
3.178,179.3692514,-0.43645647,,
3.179,179.369142,-0.57216048,,
3.18,179.3690326,-0.38040608,,
3.181,179.3689233,-0.30689064,,
3.182,179.3688141,-0.49728656,,
3.183,179.368705,-0.47020641,,
3.184,179.3685959,-0.62814844,,
3.185,179.3684868,-0.40991873,,
3.186,179.3683779,-0.49747914,,
3.187,179.368269,-0.34570849,,
3.188,179.3681602,-0.53032535,,
3.189,179.3680515,-0.63881356,,
3.19,179.3679428,-0.30136013,,
3.191,179.3678342,-0.18617436,,
3.192,179.3677257,-0.48473662,,
3.193,179.3676173,-0.32588211,,
3.194,179.3675089,-0.6436491,,
3.195,179.3674006,-0.45040321,,
3.196,179.3672923,-0.50616944,,
3.197,179.3671842,-0.60666186,,
3.198,179.3670761,-0.46863973,,
3.199,179.3669681,-0.40773931,,
3.2,179.3668601,-0.40148243,,
3.201,179.3667523,-0.53477687,,
3.202,179.3666445,-0.7554701,,
3.203,179.3665367,-0.15349582,,
3.204,179.3664291,-0.48076805,,
3.205,179.3663215,-0.44256371,,
3.206,179.366214,-0.33029145,,
3.207,179.3661066,-0.37615889,,
3.208,179.3659992,-0.35631457,,
3.209,179.3658919,-0.45793042,,
3.21,179.3657847,-0.40749204,,
3.211,179.3656776,-0.47035974,,
3.212,179.3655706,-0.52065259,,
3.213,179.3654636,-0.5265522,,
3.214,179.3653567,-0.51719135,,
3.215,179.3652498,-0.42614871,,
3.216,179.3651431,-0.49750891,,
3.217,179.3650364,-0.42764115,,
3.218,179.3649298,-0.49373773,,
