Time(s),S11 Log Mag(dB)
-0.000000005,-77.86261
-0.000000005,-78.125641
-0.000000005,-78.336708
-0.000000005,-78.481926
-0.000000005,-78.549141
-0.000000005,-78.532112
-4.945E-009,-78.429947
-4.94E-009,-78.248863
-4.935E-009,-77.998894
-4.93E-009,-77.694115
-4.925E-009,-77.349182
-4.92E-009,-76.978737
-4.915E-009,-76.594749
-4.91E-009,-76.208122
-4.905E-009,-75.826675
-4.9E-009,-75.456924
-4.895E-009,-75.103386
-4.89E-009,-74.769501
-4.885E-009,-74.457222
-4.88E-009,-74.168724
-4.875E-009,-73.9049
-4.87E-009,-73.666168
-4.865E-009,-73.453598
-4.86E-009,-73.266876
-4.855E-009,-73.106667
-4.85E-009,-72.972794
-4.845E-009,-72.86557
-4.84E-009,-72.784843
-4.835E-009,-72.731201
-4.83E-009,-72.704933
-4.825E-009,-72.7061
-4.82E-009,-72.735237
-4.815E-009,-72.793297
-4.81E-009,-72.880875
-4.805E-009,-72.99894
-4.8E-009,-73.148201
-4.795E-009,-73.330452
-4.79E-009,-73.547058
-4.785E-009,-73.79998
-4.78E-009,-74.092232
-4.775E-009,-74.42585
-4.77E-009,-74.804184
-4.765E-009,-75.231956
-4.76E-009,-75.713348
-4.755E-009,-76.255409
-4.75E-009,-76.864548
-4.745E-009,-77.550621
-4.74E-009,-78.325516
-4.735E-009,-79.203575
-4.73E-009,-80.204353
-4.725E-009,-81.351059
-4.72E-009,-82.670212
-4.715E-009,-84.190514
-4.71E-009,-85.909943
-4.705E-009,-87.720207
-4.7E-009,-89.190887
-4.695E-009,-89.516205
-4.69E-009,-88.43309
-4.685E-009,-86.665329
-4.68E-009,-84.851372
-4.675E-009,-83.210373
-4.67E-009,-81.775932
-4.665E-009,-80.527237
-4.66E-009,-79.435875
-4.655E-009,-78.476913
-4.65E-009,-77.629799
-4.645E-009,-76.876625
-4.64E-009,-76.205688
-4.635E-009,-75.606125
-4.63E-009,-75.069748
-4.625E-009,-74.58934
-4.62E-009,-74.159904
-4.615E-009,-73.777611
-4.61E-009,-73.437431
-4.605E-009,-73.137489
-4.6E-009,-72.874329
-4.595E-009,-72.646858
-4.59E-009,-72.452484
-4.585E-009,-72.289879
-4.58E-009,-72.158005
-4.575E-009,-72.055595
-4.57E-009,-71.982346
-4.565E-009,-71.93689
-4.56E-009,-71.919571
-4.555E-009,-71.929497
-4.55E-009,-71.966591
-4.545E-009,-72.030777
-4.54E-009,-72.121925
-4.535E-009,-72.240601
-4.53E-009,-72.386276
-4.525E-009,-72.55983
-4.52E-009,-72.761353
-4.515E-009,-72.991394
-4.51E-009,-73.250175
-4.505E-009,-73.53804
-4.5E-009,-73.855942
-4.495E-009,-74.203506
-4.49E-009,-74.580788
-4.485E-009,-74.987228
-4.48E-009,-75.422318
-4.475E-009,-75.883369
-4.47E-009,-76.366714
-4.465E-009,-76.867714
-4.46E-009,-77.37748
-4.455E-009,-77.884575
-4.45E-009,-78.372726
-4.445E-009,-78.821693
-4.44E-009,-79.208084
-4.435E-009,-79.506348
-4.43E-009,-79.694649
-4.425E-009,-79.759857
-4.42E-009,-79.699898
-4.415E-009,-79.526283
-4.41E-009,-79.25856
-4.405E-009,-78.921555
-4.4E-009,-78.540314
-4.395E-009,-78.136208
-4.39E-009,-77.72744
-4.385E-009,-77.326302
-4.38E-009,-76.941948
-4.375E-009,-76.581833
-4.37E-009,-76.249107
-4.365E-009,-75.94725
-4.36E-009,-75.677727
-4.355E-009,-75.44149
-4.35E-009,-75.239151
-4.345E-009,-75.071106
-4.34E-009,-74.93737
-4.335E-009,-74.838257
-4.33E-009,-74.773964
-4.325E-009,-74.744919
-4.32E-009,-74.751511
-4.315E-009,-74.794121
-4.31E-009,-74.874443
-4.305E-009,-74.99279
-4.3E-009,-75.150978
-4.295E-009,-75.3508
-4.29E-009,-75.59417
-4.285E-009,-75.884239
-4.28E-009,-76.224098
-4.275E-009,-76.61763
-4.27E-009,-77.069687
-4.265E-009,-77.586418
-4.26E-009,-78.174187
-4.255E-009,-78.842194
-4.25E-009,-79.599632
-4.245E-009,-80.457863
-4.24E-009,-81.427513
-4.235E-009,-82.515732
-4.23E-009,-83.715843
-4.225E-009,-84.984436
-4.22E-009,-86.189407
-4.215E-009,-87.057716
-4.21E-009,-87.240517
-4.205E-009,-86.62265
-4.2E-009,-85.45784
-4.195E-009,-84.08976
-4.19E-009,-82.726723
-4.185E-009,-81.457626
-4.18E-009,-80.304375
-4.175E-009,-79.267097
-4.17E-009,-78.335831
-4.165E-009,-77.499084
-4.16E-009,-76.746269
-4.155E-009,-76.068039
-4.15E-009,-75.456444
-4.145E-009,-74.904449
-4.14E-009,-74.406738
-4.135E-009,-73.958382
-4.13E-009,-73.555687
-4.125E-009,-73.195404
-4.12E-009,-72.874359
-4.115E-009,-72.590759
-4.11E-009,-72.342453
-4.105E-009,-72.127769
-4.1E-009,-71.94548
-4.095E-009,-71.794495
-4.09E-009,-71.673767
-4.085E-009,-71.582924
-4.08E-009,-71.521233
-4.075E-009,-71.488411
-4.07E-009,-71.484283
-4.065E-009,-71.508835
-4.06E-009,-71.562065
-4.055E-009,-71.644394
-4.05E-009,-71.75602
-0.000000004,-71.89756
-0.000000004,-72.069618
-0.000000004,-72.273102
-0.000000004,-72.508636
-0.000000004,-72.777641
-0.000000004,-73.080833
-0.000000004,-73.41983
-0.000000004,-73.795502
-0.000000004,-74.209114
-0.000000004,-74.66124
-0.000000004,-75.152351
-0.000000004,-75.681503
-0.000000004,-76.245972
-0.000000004,-76.839966
-0.000000004,-77.453598
-0.000000004,-78.069923
-0.000000004,-78.662849
-0.000000004,-79.19593
-0.000000004,-79.622948
-0.000000004,-79.895752
-3.945E-009,-79.976891
-3.94E-009,-79.853912
-3.935E-009,-79.544617
-3.93E-009,-79.089241
-3.925E-009,-78.536766
-3.92E-009,-77.931549
-3.915E-009,-77.30864
-3.91E-009,-76.692238
-3.905E-009,-76.097733
-3.9E-009,-75.534569
-3.895E-009,-75.007545
-3.89E-009,-74.51931
-3.885E-009,-74.070107
-3.88E-009,-73.65995
-3.875E-009,-73.28791
-3.87E-009,-72.952965
-3.865E-009,-72.653984
-3.86E-009,-72.389931
-3.855E-009,-72.159447
-3.85E-009,-71.961876
-3.845E-009,-71.796173
-3.84E-009,-71.66185
-3.835E-009,-71.55822
-3.83E-009,-71.484947
-3.825E-009,-71.441658
-3.82E-009,-71.428329
-3.815E-009,-71.444923
-3.81E-009,-71.491745
-3.805E-009,-71.56884
-3.8E-009,-71.676926
-3.795E-009,-71.816444
-3.79E-009,-71.988388
-3.785E-009,-72.19355
-3.78E-009,-72.433281
-3.775E-009,-72.708618
-3.77E-009,-73.02124
-3.765E-009,-73.372696
-3.76E-009,-73.764755
-3.755E-009,-74.199249
-3.75E-009,-74.677612
-3.745E-009,-75.201241
-3.74E-009,-75.770203
-3.735E-009,-76.383026
-3.73E-009,-77.035248
-3.725E-009,-77.716728
-3.72E-009,-78.409363
-3.715E-009,-79.082077
-3.71E-009,-79.688751
-3.705E-009,-80.167412
-3.7E-009,-80.452385
-3.695E-009,-80.493561
-3.69E-009,-80.282188
-3.685E-009,-79.852867
-3.68E-009,-79.267906
-3.675E-009,-78.592819
-3.67E-009,-77.880661
-3.665E-009,-77.168648
-3.66E-009,-76.479416
-3.655E-009,-75.826378
-3.65E-009,-75.215477
-3.645E-009,-74.649414
-3.64E-009,-74.128586
-3.635E-009,-73.652184
-3.63E-009,-73.218491
-3.625E-009,-72.825821
-3.62E-009,-72.472389
-3.615E-009,-72.156441
-3.61E-009,-71.876503
-3.605E-009,-71.630936
-3.6E-009,-71.418755
-3.595E-009,-71.238579
-3.59E-009,-71.089638
-3.585E-009,-70.970985
-3.58E-009,-70.882271
-3.575E-009,-70.822777
-3.57E-009,-70.792244
-3.565E-009,-70.79039
-3.56E-009,-70.817322
-3.555E-009,-70.87278
-3.55E-009,-70.957191
-3.545E-009,-71.070557
-3.54E-009,-71.21344
-3.535E-009,-71.385986
-3.53E-009,-71.589104
-3.525E-009,-71.823235
-3.52E-009,-72.088852
-3.515E-009,-72.38678
-3.51E-009,-72.717445
-3.505E-009,-73.0812
-3.5E-009,-73.477966
-3.495E-009,-73.907028
-3.49E-009,-74.367119
-3.485E-009,-74.854874
-3.48E-009,-75.364685
-3.475E-009,-75.888863
-3.47E-009,-76.413933
-3.465E-009,-76.920998
-3.46E-009,-77.385895
-3.455E-009,-77.778664
-3.45E-009,-78.067017
-3.445E-009,-78.222336
-3.44E-009,-78.22834
-3.435E-009,-78.085083
-3.43E-009,-77.809654
-3.425E-009,-77.430672
-3.42E-009,-76.98024
-3.415E-009,-76.488602
-3.41E-009,-75.980453
-3.405E-009,-75.4739
-3.4E-009,-74.982292
-3.395E-009,-74.513634
-3.39E-009,-74.073868
-3.385E-009,-73.665787
-3.38E-009,-73.291092
-3.375E-009,-72.950905
-3.37E-009,-72.644981
-3.365E-009,-72.373238
-3.36E-009,-72.135422
-3.355E-009,-71.931099
-3.35E-009,-71.759949
-3.345E-009,-71.621353
-3.34E-009,-71.515388
-3.335E-009,-71.441772
-3.33E-009,-71.400398
-3.325E-009,-71.391663
-3.32E-009,-71.415619
-3.315E-009,-71.473183
-3.31E-009,-71.56469
-3.305E-009,-71.691322
-3.3E-009,-71.854248
-3.295E-009,-72.055077
-3.29E-009,-72.295715
-3.285E-009,-72.578461
-3.28E-009,-72.905983
-3.275E-009,-73.281593
-3.27E-009,-73.709488
-3.265E-009,-74.194557
-3.26E-009,-74.742264
-3.255E-009,-75.359962
-3.25E-009,-76.055649
-3.245E-009,-76.83876
-3.24E-009,-77.720078
-3.235E-009,-78.709328
-3.23E-009,-79.812439
-3.225E-009,-81.020546
-3.22E-009,-82.287704
-3.215E-009,-83.484489
-3.21E-009,-84.346024
-3.205E-009,-84.546135
-3.2E-009,-83.977165
-3.195E-009,-82.876617
-3.19E-009,-81.567345
-3.185E-009,-80.255936
-3.18E-009,-79.029373
-3.175E-009,-77.914497
-3.17E-009,-76.911659
-3.165E-009,-76.012512
-3.16E-009,-75.206879
-3.155E-009,-74.484108
-3.15E-009,-73.835342
-3.145E-009,-73.253082
-3.14E-009,-72.730469
-3.135E-009,-72.262444
-3.13E-009,-71.84407
-3.125E-009,-71.471947
-3.12E-009,-71.142769
-3.115E-009,-70.854004
-3.11E-009,-70.603172
-3.105E-009,-70.388969
-3.1E-009,-70.209595
-3.095E-009,-70.064072
-3.09E-009,-69.951378
-3.085E-009,-69.870949
-3.08E-009,-69.822266
-3.075E-009,-69.805153
-3.07E-009,-69.819382
-3.065E-009,-69.865402
-3.06E-009,-69.943275
-3.055E-009,-70.053642
-3.05E-009,-70.197151
-0.000000003,-70.37484
-0.000000003,-70.58783
-0.000000003,-70.83754
-0.000000003,-71.125389
-0.000000003,-71.453545
-0.000000003,-71.823723
-0.000000003,-72.238434
-0.000000003,-72.699837
-0.000000003,-73.210197
-0.000000003,-73.771378
-0.000000003,-74.383522
-0.000000003,-75.045227
-0.000000003,-75.750397
-0.000000003,-76.485039
-0.000000003,-77.223114
-0.000000003,-77.919304
-0.000000003,-78.506516
-0.000000003,-78.901054
-0.000000003,-79.026039
-0.000000003,-78.848747
-2.945E-009,-78.398438
-2.94E-009,-77.749374
-2.935E-009,-76.985992
-2.93E-009,-76.177063
-2.925E-009,-75.368797
-2.92E-009,-74.588127
-2.915E-009,-73.849388
-2.91E-009,-73.159096
-2.905E-009,-72.519012
-2.9E-009,-71.928513
-2.895E-009,-71.385635
-2.89E-009,-70.888245
-2.885E-009,-70.433868
-2.88E-009,-70.019974
-2.875E-009,-69.644119
-2.87E-009,-69.30452
-2.865E-009,-68.999138
-2.86E-009,-68.726318
-2.855E-009,-68.48455
-2.85E-009,-68.272591
-2.845E-009,-68.089355
-2.84E-009,-67.933746
-2.835E-009,-67.805
-2.83E-009,-67.702347
-2.825E-009,-67.625298
-2.82E-009,-67.573303
-2.815E-009,-67.545929
-2.81E-009,-67.54287
-2.805E-009,-67.563881
-2.8E-009,-67.608879
-2.795E-009,-67.677628
-2.79E-009,-67.770187
-2.785E-009,-67.886497
-2.78E-009,-68.026627
-2.775E-009,-68.190567
-2.77E-009,-68.378372
-2.765E-009,-68.590202
-2.76E-009,-68.826019
-2.755E-009,-69.085594
-2.75E-009,-69.368752
-2.745E-009,-69.675217
-2.74E-009,-70.004158
-2.735E-009,-70.354378
-2.73E-009,-70.724358
-2.725E-009,-71.111565
-2.72E-009,-71.512695
-2.715E-009,-71.922951
-2.71E-009,-72.336418
-2.705E-009,-72.745148
-2.7E-009,-73.139511
-2.695E-009,-73.508133
-2.69E-009,-73.838242
-2.685E-009,-74.117233
-2.68E-009,-74.333542
-2.675E-009,-74.478157
-2.67E-009,-74.547356
-2.665E-009,-74.541985
-2.66E-009,-74.468361
-2.655E-009,-74.336716
-2.65E-009,-74.159683
-2.645E-009,-73.95047
-2.64E-009,-73.721832
-2.635E-009,-73.4851
-2.63E-009,-73.250122
-2.625E-009,-73.024475
-2.62E-009,-72.814331
-2.615E-009,-72.624588
-2.61E-009,-72.459
-2.605E-009,-72.320343
-2.6E-009,-72.211143
-2.595E-009,-72.133263
-2.59E-009,-72.088394
-2.585E-009,-72.078026
-2.58E-009,-72.103676
-2.575E-009,-72.167046
-2.57E-009,-72.269859
-2.565E-009,-72.414063
-2.56E-009,-72.601837
-2.555E-009,-72.836037
-2.55E-009,-73.119843
-2.545E-009,-73.456779
-2.54E-009,-73.851639
-2.535E-009,-74.309204
-2.53E-009,-74.836311
-2.525E-009,-75.439201
-2.52E-009,-76.126022
-2.515E-009,-76.904358
-2.51E-009,-77.779991
-2.505E-009,-78.751045
-2.5E-009,-79.7985
-2.495E-009,-80.863213
-2.49E-009,-81.810265
-2.485E-009,-82.410416
-2.48E-009,-82.425499
-2.475E-009,-81.807701
-2.47E-009,-80.748131
-2.465E-009,-79.496994
-2.46E-009,-78.224182
-2.455E-009,-77.011368
-2.45E-009,-75.888863
-2.445E-009,-74.862373
-2.44E-009,-73.927902
-2.435E-009,-73.077789
-2.43E-009,-72.304085
-2.425E-009,-71.598969
-2.42E-009,-70.955971
-2.415E-009,-70.369034
-2.41E-009,-69.833061
-2.405E-009,-69.34388
-2.4E-009,-68.89798
-2.395E-009,-68.492035
-2.39E-009,-68.12352
-2.385E-009,-67.790169
-2.38E-009,-67.490013
-2.375E-009,-67.221436
-2.37E-009,-66.983078
-2.365E-009,-66.773674
-2.36E-009,-66.5923
-2.355E-009,-66.438095
-2.35E-009,-66.310448
-2.345E-009,-66.208611
-2.34E-009,-66.132484
-2.335E-009,-66.081543
-2.33E-009,-66.055672
-2.325E-009,-66.054771
-2.32E-009,-66.079124
-2.315E-009,-66.128601
-2.31E-009,-66.203522
-2.305E-009,-66.304321
-2.3E-009,-66.43158
-2.295E-009,-66.585838
-2.29E-009,-66.767952
-2.285E-009,-66.978798
-2.28E-009,-67.219574
-2.275E-009,-67.491486
-2.27E-009,-67.796265
-2.265E-009,-68.13559
-2.26E-009,-68.511757
-2.255E-009,-68.92701
-2.25E-009,-69.384369
-2.245E-009,-69.887054
-2.24E-009,-70.439247
-2.235E-009,-71.045326
-2.23E-009,-71.710358
-2.225E-009,-72.440277
-2.22E-009,-73.241951
-2.215E-009,-74.121811
-2.21E-009,-75.084923
-2.205E-009,-76.134552
-2.2E-009,-77.262794
-2.195E-009,-78.442596
-2.19E-009,-79.60495
-2.185E-009,-80.612236
-2.18E-009,-81.262688
-2.175E-009,-81.377914
-2.17E-009,-80.951065
-2.165E-009,-80.152954
-2.16E-009,-79.188759
-2.155E-009,-78.200447
-2.15E-009,-77.263214
-2.145E-009,-76.406166
-2.14E-009,-75.637398
-2.135E-009,-74.956078
-2.13E-009,-74.357155
-2.125E-009,-73.834442
-2.12E-009,-73.381584
-2.115E-009,-72.993752
-2.11E-009,-72.665504
-2.105E-009,-72.393433
-2.1E-009,-72.173592
-2.095E-009,-72.003113
-2.09E-009,-71.879616
-2.085E-009,-71.801079
-2.08E-009,-71.765167
-2.075E-009,-71.770012
-2.07E-009,-71.814087
-2.065E-009,-71.894775
-2.06E-009,-72.010025
-2.055E-009,-72.156204
-2.05E-009,-72.32975
-0.000000002,-72.524025
-0.000000002,-72.732246
-0.000000002,-72.944496
-0.000000002,-73.147293
-0.000000002,-73.325729
-0.000000002,-73.460983
-0.000000002,-73.534424
-0.000000002,-73.528297
-0.000000002,-73.429474
-0.000000002,-73.231644
-0.000000002,-72.937546
-0.000000002,-72.557213
-0.000000002,-72.106987
-0.000000002,-71.604553
-0.000000002,-71.068062
-0.000000002,-70.513443
-0.000000002,-69.953705
-0.000000002,-69.398666
-0.000000002,-68.856125
-0.000000002,-68.331215
-1.945E-009,-67.827393
-1.94E-009,-67.347099
-1.935E-009,-66.89167
-1.93E-009,-66.462112
-1.925E-009,-66.05851
-1.92E-009,-65.680855
-1.915E-009,-65.329056
-1.91E-009,-65.002762
-1.905E-009,-64.701683
-1.9E-009,-64.425285
-1.895E-009,-64.173264
-1.89E-009,-63.945263
-1.885E-009,-63.740952
-1.88E-009,-63.559925
-1.875E-009,-63.402
-1.87E-009,-63.266926
-1.865E-009,-63.154709
-1.86E-009,-63.06506
-1.855E-009,-62.998184
-1.85E-009,-62.954037
-1.845E-009,-62.932816
-1.84E-009,-62.934681
-1.835E-009,-62.959988
-1.83E-009,-63.009113
-1.825E-009,-63.082592
-1.82E-009,-63.180954
-1.815E-009,-63.305046
-1.81E-009,-63.455719
-1.805E-009,-63.634094
-1.8E-009,-63.841225
-1.795E-009,-64.078743
-1.79E-009,-64.348236
-1.785E-009,-64.651756
-1.78E-009,-64.991623
-1.775E-009,-65.370705
-1.77E-009,-65.792259
-1.765E-009,-66.260284
-1.76E-009,-66.779343
-1.755E-009,-67.355408
-1.75E-009,-67.995384
-1.745E-009,-68.707893
-1.74E-009,-69.503525
-1.735E-009,-70.395279
-1.73E-009,-71.399353
-1.725E-009,-72.534531
-1.72E-009,-73.820824
-1.715E-009,-75.272865
-1.71E-009,-76.87458
-1.705E-009,-78.511719
-1.7E-009,-79.833435
-1.695E-009,-80.243095
-1.69E-009,-79.488464
-1.685E-009,-78.039116
-1.68E-009,-76.43557
-1.675E-009,-74.926674
-1.67E-009,-73.580048
-1.665E-009,-72.395607
-1.66E-009,-71.355858
-1.655E-009,-70.440704
-1.65E-009,-69.63205
-1.645E-009,-68.915123
-1.64E-009,-68.278008
-1.635E-009,-67.710693
-1.63E-009,-67.205421
-1.625E-009,-66.755516
-1.62E-009,-66.355881
-1.615E-009,-66.001785
-1.61E-009,-65.68985
-1.605E-009,-65.416748
-1.6E-009,-65.180038
-1.595E-009,-64.977287
-1.59E-009,-64.806686
-1.585E-009,-64.666519
-1.58E-009,-64.555344
-1.575E-009,-64.471848
-1.57E-009,-64.414848
-1.565E-009,-64.383301
-1.56E-009,-64.376228
-1.555E-009,-64.392647
-1.55E-009,-64.431686
-1.545E-009,-64.492271
-1.54E-009,-64.573578
-1.535E-009,-64.67437
-1.53E-009,-64.79351
-1.525E-009,-64.929649
-1.52E-009,-65.081245
-1.515E-009,-65.246498
-1.51E-009,-65.423286
-1.505E-009,-65.609238
-1.5E-009,-65.801521
-1.495E-009,-65.997032
-1.49E-009,-66.192245
-1.485E-009,-66.383202
-1.48E-009,-66.565994
-1.475E-009,-66.736237
-1.47E-009,-66.889931
-1.465E-009,-67.023285
-1.46E-009,-67.133133
-1.455E-009,-67.21701
-1.45E-009,-67.273727
-1.445E-009,-67.303154
-1.44E-009,-67.306435
-1.435E-009,-67.285759
-1.43E-009,-67.244347
-1.425E-009,-67.186081
-1.42E-009,-67.115273
-1.415E-009,-67.036522
-1.41E-009,-66.954399
-1.405E-009,-66.873222
-1.4E-009,-66.797173
-1.395E-009,-66.729881
-1.39E-009,-66.674805
-1.385E-009,-66.634956
-1.38E-009,-66.613129
-1.375E-009,-66.611435
-1.37E-009,-66.632164
-1.365E-009,-66.677177
-1.36E-009,-66.748016
-1.355E-009,-66.846024
-1.35E-009,-66.972359
-1.345E-009,-67.127823
-1.34E-009,-67.312729
-1.335E-009,-67.526886
-1.33E-009,-67.769119
-1.325E-009,-68.037331
-1.32E-009,-68.327461
-1.315E-009,-68.633186
-1.31E-009,-68.944801
-1.305E-009,-69.248871
-1.3E-009,-69.526871
-1.295E-009,-69.755882
-1.29E-009,-69.909554
-1.285E-009,-69.962082
-1.28E-009,-69.892677
-1.275E-009,-69.691704
-1.27E-009,-69.362572
-1.265E-009,-68.921532
-1.26E-009,-68.392509
-1.255E-009,-67.802208
-1.25E-009,-67.175156
-1.245E-009,-66.531868
-1.24E-009,-65.887993
-1.235E-009,-65.254799
-1.23E-009,-64.639984
-1.225E-009,-64.048485
-1.22E-009,-63.483253
-1.215E-009,-62.946163
-1.21E-009,-62.437813
-1.205E-009,-61.958389
-1.2E-009,-61.507626
-1.195E-009,-61.085125
-1.19E-009,-60.690254
-1.185E-009,-60.32235
-1.18E-009,-59.980721
-1.175E-009,-59.664757
-1.17E-009,-59.373821
-1.165E-009,-59.107334
-1.16E-009,-58.864792
-1.155E-009,-58.645756
-1.15E-009,-58.449825
-1.145E-009,-58.276703
-1.14E-009,-58.126095
-1.135E-009,-57.99789
-1.13E-009,-57.891937
-1.125E-009,-57.808182
-1.12E-009,-57.746693
-1.115E-009,-57.707561
-1.11E-009,-57.691036
-1.105E-009,-57.697319
-1.1E-009,-57.726841
-1.095E-009,-57.780087
-1.09E-009,-57.857605
-1.085E-009,-57.960106
-1.08E-009,-58.088459
-1.075E-009,-58.243668
-1.07E-009,-58.426914
-1.065E-009,-58.639614
-1.06E-009,-58.883366
-1.055E-009,-59.160213
-1.05E-009,-59.47237
-0.000000001,-59.822624
-0.000000001,-60.214268
-0.000000001,-60.651218
-0.000000001,-61.138279
-0.000000001,-61.681469
-0.000000001,-62.28801
-0.000000001,-62.967346
-0.000000001,-63.731518
-0.000000001,-64.596146
-0.000000001,-65.582832
-0.000000001,-66.721169
-0.000000001,-68.053711
-0.000000001,-69.644814
-0.000000001,-71.594948
-0.000000001,-74.067024
-0.000000001,-77.289177
-0.000000001,-81.047035
-0.000000001,-81.645943
-0.000000001,-78.076393
-0.000000001,-74.70343
-9.45E-010,-72.118958
-9.4E-010,-70.099236
-9.35E-010,-68.465797
-9.3E-010,-67.107788
-9.25E-010,-65.955452
-9.2E-010,-64.962128
-9.15E-010,-64.096329
-9.1E-010,-63.335213
-9.05E-010,-62.661938
-9E-010,-62.063877
-8.95E-010,-61.531101
-8.9E-010,-61.056
-8.85E-010,-60.632252
-8.8E-010,-60.254795
-8.75E-010,-59.919476
-8.7E-010,-59.622818
-8.65E-010,-59.361771
-8.6E-010,-59.133869
-8.55E-010,-58.936871
-8.5E-010,-58.768875
-8.45E-010,-58.628162
-8.4E-010,-58.513203
-8.35E-010,-58.422554
-8.3E-010,-58.354847
-8.25E-010,-58.308926
-8.2E-010,-58.283516
-8.15E-010,-58.277397
-8.1E-010,-58.289387
-8.05E-010,-58.318272
-8E-010,-58.362637
-7.95E-010,-58.421246
-7.9E-010,-58.492668
-7.85E-010,-58.575195
-7.8E-010,-58.667435
-7.75E-010,-58.76746
-7.7E-010,-58.8736
-7.65E-010,-58.983868
-7.6E-010,-59.096394
-7.55E-010,-59.209244
-7.5E-010,-59.320454
-7.45E-010,-59.428394
-7.4E-010,-59.531342
-7.35E-010,-59.628078
-7.3E-010,-59.717571
-7.25E-010,-59.799278
-7.2E-010,-59.873028
-7.15E-010,-59.939156
-7.1E-010,-59.998463
-7.05E-010,-60.052197
-7E-010,-60.101997
-6.95E-010,-60.150013
-6.9E-010,-60.198555
-6.85E-010,-60.250103
-6.8E-010,-60.307514
-6.75E-010,-60.373543
-6.7E-010,-60.451008
-6.65E-010,-60.542881
-6.6E-010,-60.652023
-6.55E-010,-60.781158
-6.5E-010,-60.932899
-6.45E-010,-61.10994
-6.4E-010,-61.314518
-6.35E-010,-61.548618
-6.3E-010,-61.81385
-6.25E-010,-62.110977
-6.2E-010,-62.439644
-6.15E-010,-62.797684
-6.1E-010,-63.180145
-6.05E-010,-63.577946
-6E-010,-63.976204
-5.95E-010,-64.352356
-5.9E-010,-64.674919
-5.85E-010,-64.904686
-5.8E-010,-65.000175
-5.75E-010,-64.927315
-5.7E-010,-64.671181
-5.65E-010,-64.241409
-5.6E-010,-63.66872
-5.55E-010,-62.994213
-5.5E-010,-62.258541
-5.45E-010,-61.495312
-5.4E-010,-60.729492
-5.35E-010,-59.977833
-5.3E-010,-59.250961
-5.25E-010,-58.555065
-5.2E-010,-57.893269
-5.15E-010,-57.266766
-5.1E-010,-56.675587
-5.05E-010,-56.118931
-5E-010,-55.595558
-4.95E-010,-55.103943
-4.9E-010,-54.642399
-4.85E-010,-54.209061
-4.8E-010,-53.802032
-4.75E-010,-53.419304
-4.7E-010,-53.058769
-4.65E-010,-52.718136
-4.6E-010,-52.395054
-4.55E-010,-52.086964
-4.5E-010,-51.791088
-4.45E-010,-51.50444
-4.4E-010,-51.223824
-4.35E-010,-50.945827
-4.3E-010,-50.666859
-4.25E-010,-50.383221
-4.2E-010,-50.091202
-4.15E-010,-49.787159
-4.1E-010,-49.467762
-4.05E-010,-49.130047
-4E-010,-48.771648
-3.95E-010,-48.390903
-3.9E-010,-47.986969
-3.85E-010,-47.559807
-3.8E-010,-47.110249
-3.75E-010,-46.639809
-3.7E-010,-46.150631
-3.65E-010,-45.645283
-3.6E-010,-45.126602
-3.55E-010,-44.597553
-3.5E-010,-44.061054
-3.45E-010,-43.519932
-3.4E-010,-42.976784
-3.35E-010,-42.433956
-3.3E-010,-41.893547
-3.25E-010,-41.357365
-3.2E-010,-40.82695
-3.15E-010,-40.303612
-3.1E-010,-39.788425
-3.05E-010,-39.282261
-3E-010,-38.785843
-2.95E-010,-38.299717
-2.9E-010,-37.824314
-2.85E-010,-37.359966
-2.8E-010,-36.90691
-2.75E-010,-36.465305
-2.7E-010,-36.035259
-2.65E-010,-35.616829
-2.6E-010,-35.21003
-2.55E-010,-34.814846
-2.5E-010,-34.431244
-2.45E-010,-34.059158
-2.4E-010,-33.698524
-2.35E-010,-33.349255
-2.3E-010,-33.011265
-2.25E-010,-32.684456
-2.2E-010,-32.368736
-2.15E-010,-32.063999
-2.1E-010,-31.770151
-2.05E-010,-31.487093
-2E-010,-31.214733
-1.95E-010,-30.952969
-1.9E-010,-30.701717
-1.85E-010,-30.460886
-1.8E-010,-30.230389
-1.75E-010,-30.010139
-1.7E-010,-29.80006
-1.65E-010,-29.600063
-1.6E-010,-29.410074
-1.55E-010,-29.230005
-1.5E-010,-29.059776
-1.45E-010,-28.899298
-1.4E-010,-28.74848
-1.35E-010,-28.607224
-1.3E-010,-28.475422
-1.25E-010,-28.352957
-1.2E-010,-28.239689
-1.15E-010,-28.135468
-1.1E-010,-28.040115
-1.05E-010,-27.95343
-9.9999999999999E-011,-27.875174
-9.4999999999999E-011,-27.805063
-8.9999999999999E-011,-27.742779
-8.4999999999999E-011,-27.687937
-8E-011,-27.640095
-7.4999999999999E-011,-27.598726
-7E-011,-27.563227
-6.4999999999999E-011,-27.532896
-5.9999999999999E-011,-27.506912
-5.5E-011,-27.484343
-4.9999999999999E-011,-27.464113
-4.5E-011,-27.445013
-3.9999999999999E-011,-27.425673
-3.5E-011,-27.404575
-2.9999999999999E-011,-27.380045
-2.4999999999999E-011,-27.350273
-2E-011,-27.313328
-1.4999999999999E-011,-27.267185
-9.9999999999998E-012,-27.20978
-4.9999999999991E-012,-27.139059
0,-27.053045
5.0000000000007E-012,-26.949921
1.0000000000001E-011,-26.828098
1.5E-011,-26.686295
2.0000000000001E-011,-26.523611
2.5E-011,-26.339561
3.0000000000001E-011,-26.134109
